name,name_id,dob,dod,age,gender,nationality
Doctor William Eckelman,554541,1942,n.a.,77,M,
Doctor Scott Gottlieb,554542,1972,n.a.,47,M,
Doctor John Babich,554543,1957,n.a.,62,M,
John McCray,554544,1950,n.a.,69,M,
Doctor Nicholas Borys,554545,1959,n.a.,60,M,
Jean Park,745099,n.a.,n.a.,,F,
Bob Gallahue Jr,554546,1961,n.a.,58,M,
Sol Khazani,554547,1957,n.a.,62,M,
Doctor John Barrett,554548,1954,n.a.,65,M,
J Porter,554549,1940,18 May 2014,78,M,
Josh Hamermesh,554550,1972,n.a.,47,M,
Doctor Amaresh Basu,554551,n.a.,n.a.,,M,
Priscilla Harlan,554552,1953,n.a.,66,F,
Mehran Nia,554553,1965,n.a.,54,M,
Doctor James Kronauge,554554,1956,n.a.,63,M,
Jim Wachholz,554555,1954,n.a.,65,M,
Billy Wilkins,554556,n.a.,n.a.,,M,
Doctor Norman LaFrance,554557,1948,n.a.,71,M,
Richard Pine,554558,1952,n.a.,67,M,
Maria Bouvette,554559,1956,n.a.,63,F,
Doctor Brian Abeysekera,554560,n.a.,n.a.,,M,
David Hawkins,554561,1955,n.a.,64,M,
Don Wallroth,554562,1949,n.a.,70,M,
W Hogan,554563,1962,n.a.,57,M,
Mike McClane,554564,1969,n.a.,50,M,
Sidney Monroe Jr,554565,1941,n.a.,78,M,
Howard Tong,554566,1971,n.a.,48,M,
Stephen Williams,554567,1951,n.a.,68,M,American
David Pierce,554568,1959,n.a.,60,M,
Mike DeCola,554569,1953,n.a.,66,M,
Alex Adegan,554570,1970,n.a.,49,M,
Bob Byrnes,554571,1944,n.a.,75,M,
Houman Akhavan,554572,1977,n.a.,42,M,
Anne Frazer,554574,n.a.,n.a.,,F,
Ben Elyashar,554575,1970,n.a.,49,M,
Doctor Edward Knowlton,554576,1948,n.a.,71,M,
James Davison Sr,554577,1938,n.a.,81,M,
Gary Shaffer,554578,1954,n.a.,65,M,
Jim Davison Jr,554579,1967,n.a.,52,M,
Keith Mullowney,554580,n.a.,n.a.,,M,
Barry Weinert,554581,1954,n.a.,65,M,
Phil Pool Jr,554582,1954,n.a.,65,M,
Coreen Sawdon,554583,1968,n.a.,51,F,
Dave Parry,554584,29 Aug 1963,n.a.,55,M,
Doctor Bader-Eddine Bellahsene,554585,1959,n.a.,60,M,
Clint Carnell Jr,554586,Oct 1969,n.a.,49,M,American
Sherree Lucas,554587,1957,n.a.,62,F,
Pamela Buckman,554588,1944,n.a.,75,F,
Doug Heigel,554589,1961,n.a.,58,M,
Richard Meader,554590,1946,n.a.,73,M,
Terry Oberdank,554591,1946,n.a.,73,M,
Jeff Kurzweil,554592,04 Feb 1950,n.a.,69,M,American
Kim Fennebresque,554594,1950,n.a.,69,M,
Jim Brinker,554595,n.a.,n.a.,,M,
Dennis Daniels,554597,1955,n.a.,64,M,
Dick Harkness,554598,n.a.,n.a.,,M,
Doctor Tom Richards,554599,1970,n.a.,49,M,
Bob Pette,554600,n.a.,n.a.,,M,
Joan Roy,554601,n.a.,n.a.,,F,
Alison Ryan,554602,n.a.,n.a.,,F,
Chuck Wardell III,554603,1945,n.a.,74,M,American
Rick Martino,554604,n.a.,n.a.,,M,
Jim Leach,554605,1962,n.a.,57,M,
Brad Davis,554612,n.a.,n.a.,,M,
Jo Rabitz,554622,n.a.,n.a.,,F,
Melanie Keenan,554632,n.a.,n.a.,,F,
Mark Horn,554633,14 Feb 1962,n.a.,57,M,British
Gregg Mozdy,554634,n.a.,n.a.,,M,
Mark Teubert,554636,n.a.,n.a.,,M,
Dan Brutto,554640,1956,n.a.,63,M,
Thomas Skaggs,554651,n.a.,n.a.,,M,
Loy Howard,554662,1960,n.a.,59,M,
Kenneth Wagner,554671,n.a.,n.a.,,M,
Gary Kacich,554673,n.a.,n.a.,,M,
Doctor Peter Heinrich,554675,n.a.,n.a.,,M,
Greg Rich,554696,17 Apr 1951,n.a.,68,M,
Davi Bell,554697,1954,n.a.,65,M,
Johanna Ramsay,554706,n.a.,n.a.,,F,
John Ferguson,745505,n.a.,n.a.,,M,
Terrance Paradie,554707,1968,n.a.,51,M,
Kathie Bardwell,554708,1956,n.a.,63,F,
David Carleton-Paget,554714,n.a.,n.a.,,M,
Paul Van Cotthem,554720,n.a.,n.a.,,M,
Jan Vorstermans,554722,1960,n.a.,59,M,
Allyson Pooley,554723,n.a.,n.a.,,F,
John Bunyan,554743,1952,n.a.,67,M,
Ric Ruedy,554744,1967,n.a.,52,M,
Chris Bast,554745,n.a.,n.a.,,M,
Bob Rooney,554752,1957,n.a.,62,M,
Mark Kaplan,554754,1960,n.a.,59,M,
Tom Conner,554755,1961,n.a.,58,M,
Steve Wright,554756,1947,n.a.,72,M,
Pete Call,554757,1956,n.a.,63,M,
Allan Overhiser,554758,1960,n.a.,59,M,
Steve Koinzan,554759,1948,n.a.,71,M,
Doctor Deirdre Gillespie,554760,1956,n.a.,63,F,
Bruce Fox,554761,1947,n.a.,72,M,
Jean Orlowski,554762,1965,n.a.,54,M,
Charles Altemus,554763,1931,n.a.,88,M,
Nader Naini,554764,1966,n.a.,53,M,
Kenneth Dahlstedt,554765,1954,n.a.,65,M,
Robert DeBadts,554766,1957,n.a.,62,M,
Mark Egert,554767,25 May 1962,n.a.,57,M,
Cornelius Harrington Jr,554768,1927,n.a.,92,M,
Doctor Frank Young,554769,01 Sep 1931,n.a.,87,M,American
Bill Lipinski,554770,1957,n.a.,62,M,
William Dibble,554771,1954,n.a.,65,M,
Joseph Herman,554772,1955,n.a.,64,M,
J McCarthy,554773,1965,n.a.,54,M,
Doctor Jamie Topper,554774,1962,n.a.,57,M,British
Kenneth Mattingly,554775,1948,n.a.,71,M,
Paul Roe,554776,1939,n.a.,80,M,
Darell Sarff,554777,1949,n.a.,70,M,
Frank Stotz Sr,554778,04 Jul 1930,18 Dec 2012,86,M,
Scott Ryles,554779,1958,n.a.,61,M,
Steve Martin,554780,1947,n.a.,72,M,
James Vincent,554781,1944,n.a.,75,M,
Dale Burmeister,554783,1940,n.a.,79,M,
James Pierson,554784,1937,n.a.,82,M,
Doctor Robert Fildes,554785,1939,n.a.,80,M,
John Pelusi Jr,554786,1955,n.a.,64,M,
Mike Kaufhold,554787,n.a.,n.a.,,M,
Doctor Matt Linnik,554788,1960,n.a.,59,M,
Robert Bozenhard Jr,554789,1935,n.a.,84,M,
Doctor Mike Tansey,554790,1949,n.a.,70,M,British
Joe Thornton Jr,554791,1961,n.a.,58,M,
Josefina Elchico,554792,1947,n.a.,72,F,
Gail Sloan,554793,1963,n.a.,56,F,
Lisa Koch-Hulle,554794,n.a.,n.a.,,F,
Luke Seikkula,554795,1963,n.a.,56,M,
Doctor Peter Potgieter,554796,n.a.,n.a.,,M,
Michael Crowley,554797,1958,n.a.,61,M,
Carol Cutting,554798,1949,n.a.,70,F,
Donald Helliwell,554800,1934,n.a.,85,M,
George Jones,554802,1934,n.a.,85,M,
Doctor Carol Leary,554803,1948,n.a.,71,F,American
G Marchant,554804,1939,n.a.,80,M,
Kevin Ross,554805,1953,n.a.,66,M,
Bob Stewart Jr,554806,1952,n.a.,67,M,
Doctor Andrew Wiseman,554807,1949,n.a.,70,M,
Vickie Motte,554808,n.a.,n.a.,,F,
Thomas Themistos,554809,1940,n.a.,79,M,
Michael Werenski,554810,1960,n.a.,59,M,
Doctor Ken Bair,554811,1947,n.a.,72,M,
Mark Gibson,554812,1959,n.a.,60,M,
David Krone,554813,30 Oct 1966,n.a.,52,M,
John Fowler,554814,1946,n.a.,73,M,
Richard Collins,554815,1943,n.a.,76,M,
Greg Conley,554816,1961,n.a.,58,M,
Nancy Goodson,554817,1958,n.a.,61,F,
Donald Lynch,554818,1946,n.a.,73,M,
Laurie Rollins,554819,1959,n.a.,60,F,
Keith Harvey,554820,1948,n.a.,71,M,
Jeff Sullivan,554821,1964,n.a.,55,M,
John Patterson,554822,1947,n.a.,72,M,
Mark Roberts,554823,1963,n.a.,56,M,
Mary Van Hoose,554824,1965,n.a.,54,F,
William Clark,554825,1965,n.a.,54,M,
Bill Deneau,554826,1945,n.a.,74,M,
Dena Hall,554827,1974,n.a.,45,F,
Lori King,554828,1966,n.a.,53,F,
Mario Rodriguez,554829,1967,n.a.,52,M,
Kevin Stulp,554830,1956,n.a.,63,M,
Ron Huff,554831,1955,n.a.,64,M,
Bruce Bennett Jr,554832,1952,n.a.,67,M,
Randy Quarles,554833,05 Sep 1957,n.a.,61,M,
Gary Myles,554834,1946,n.a.,73,M,
Earl Young,554835,1941,n.a.,78,M,American
Steven Upchurch,554836,n.a.,n.a.,,M,
John Miller Jr,554837,1959,n.a.,60,M,
Doctor Paul Jenn,554838,1951,n.a.,68,M,
Thomas Tucker,554839,1942,n.a.,77,M,
Kin Kinney III,554842,1960,n.a.,59,M,British
Dean Swift,554843,14 Jun 1952,n.a.,67,M,
John Hunter,554845,1951,n.a.,68,M,
Scot Wetzel,554846,1968,n.a.,51,M,
Bill Snider,554847,1942,n.a.,77,M,
Guy Gibson,554848,1965,n.a.,54,M,
Doctor Jim Bullock,554849,1936,n.a.,83,M,
Lester Ravitz,554850,1937,n.a.,82,M,
Richard Schmitz,554851,1963,n.a.,56,M,
Niv Caviar,554852,1968,n.a.,51,M,
D Spencer,554853,1960,n.a.,59,M,
David Frank,554854,1948,n.a.,71,M,
Joseph Galvin,554855,1940,Sep 2005,69,M,
Michael McCloskey,554857,1952,n.a.,67,M,
Theodore Abariotes,554858,1963,n.a.,56,M,American
Benjamin Hirsh,554859,1957,n.a.,62,M,
David Kloos,554860,1962,n.a.,57,M,
T McConnell,554861,1967,n.a.,52,M,
Jeff Leventhal,554862,n.a.,n.a.,,M,
Don Campbell,554863,n.a.,n.a.,,M,
Mike Cave,554864,11 Jun 1960,n.a.,59,M,
Nathan Low,554865,n.a.,n.a.,,M,
Robert New Jr,554866,26 Oct 1951,18 Apr 2010,62,M,
David Bolte,554867,1959,n.a.,60,M,
Kip Delbridge III,554868,Dec 1944,n.a.,74,M,Irish
Robert Vespestad,554869,n.a.,n.a.,,M,
Greg Greves,554870,n.a.,n.a.,,M,
Scott Davidson,554871,1966,n.a.,53,M,
Tony Dillon,554877,1957,n.a.,62,M,
Fred Kaseff,554878,1957,n.a.,62,M,
Dave Leedom,554879,1954,n.a.,65,M,
Jonathan Ross,554881,n.a.,n.a.,,M,
Olivier Piou,554882,23 Jul 1958,n.a.,60,M,French
Dennis Raefield,554883,1947,n.a.,72,M,
Sanjay Guglani,554885,n.a.,n.a.,,M,
Liat Inbar-Arad,554886,n.a.,n.a.,,F,
Mark Andrews,554887,1972,n.a.,47,M,
Sean Angert,554889,n.a.,n.a.,,M,
Mark Reid,554891,n.a.,n.a.,,M,
Tom Trotta,554894,1962,n.a.,57,M,
David Boerke,554895,1945,n.a.,74,M,
Richard Brown,554896,1948,n.a.,71,M,
Jeff Kost,554897,n.a.,n.a.,,M,
Andrew Chien,554902,n.a.,n.a.,,M,
Bob Grant,554905,n.a.,n.a.,,M,
Emilio Gonzalez,554907,n.a.,n.a.,,M,
Paul Beverly,554909,1962,n.a.,57,M,American
Edith Simchi-Levi,554913,n.a.,n.a.,,F,
Bill Dunaway,554914,1971,n.a.,48,M,
G Plunkett,554915,1963,n.a.,56,M,
Yong Zhang,554916,1968,n.a.,51,M,
Bill Coleman,554917,1963,n.a.,56,M,
Ken Goldman,554918,1959,n.a.,60,M,
Meredith Hanrahan,554919,1962,n.a.,57,F,
Teri Shipp,554920,1962,n.a.,57,F,
Doctor Randolph Smoak Jr,554921,1933,n.a.,86,M,American
Chris Fusco,554922,1965,n.a.,54,M,
Richard Neugent,554923,1943,n.a.,76,M,
David Geiss,554924,1967,n.a.,52,M,
Andy Linn,554925,1959,n.a.,60,M,
Chris Lee,554926,1948,n.a.,71,M,
Elliot Mark,554927,1965,n.a.,54,M,
John Georgius,554928,1944,n.a.,75,M,
Jim Cogdell,554929,1942,n.a.,77,M,
Mark Albrecht,554930,1952,n.a.,67,M,
Frank Spencer,554931,1961,n.a.,58,M,
Nick Camelio,554932,1971,n.a.,48,M,
Chuck Handy,554933,1961,n.a.,58,M,
Joseph Duggan,554934,1955,n.a.,64,M,
Dev Gregg,554935,1958,n.a.,61,M,
Dana Freeman,554936,1962,n.a.,57,M,
Matt Nurkin,554937,1971,n.a.,48,M,
John McCammond,554938,1959,n.a.,60,M,
Rex Noble,554939,1964,n.a.,55,M,
Tom Petro,554940,1959,n.a.,60,M,
Thomas Samalis,554941,1948,n.a.,71,M,
Jerry Holbrook,554942,1956,n.a.,63,M,
Roger Sturtevant Jr,554943,1961,n.a.,58,M,
Richard Bauer,554944,1944,n.a.,75,M,
Sharon Kochan,554945,1968,n.a.,51,M,
Todd Benning,554946,1961,n.a.,58,M,
Dean Vassiliou,554947,1969,n.a.,50,M,
Mary Surles,554948,1956,n.a.,63,F,
Susan Dorr,554949,n.a.,n.a.,,F,
Laura Mercuri,554950,15 Sep 1974,n.a.,44,F,Canadian
Kerry Lynch,554951,1958,n.a.,61,M,
Ingrid Jackel,554952,1969,n.a.,50,F,French
Heidi Wilson,554953,1953,n.a.,66,F,
Sonya Brown,554955,1973,n.a.,46,F,
David Kowalek,554956,1954,n.a.,65,M,
Roger Deacon,554958,1963,n.a.,56,M,
Doctor Craig Frances,554959,Sep 1966,n.a.,52,M,
Mary Regnery,554960,n.a.,n.a.,,F,
Jeff Needham,554961,1956,n.a.,63,M,
Claude Gros,554962,1944,n.a.,75,M,
Richard Fuchs,554963,1949,n.a.,70,M,
Lewis Hull,554965,1916,26 Feb 2012,100,M,
Joel Radford,554966,1964,n.a.,55,M,
Terry Ryan,554968,1958,n.a.,61,M,
Jeff Rogers,554970,1964,n.a.,55,M,
Doctor Louis Yu,554971,1950,n.a.,69,M,Chinese
Gerard Griesser,554972,1949,n.a.,70,M,
Joseph Jaeger,554973,1953,n.a.,66,M,
John Sumser,554974,1955,n.a.,64,M,
Charles Kremp III,554976,1943,n.a.,76,M,
Rosemary Loring,554977,1950,n.a.,69,F,
Emory Todd Jr,554978,1942,n.a.,77,M,
Doctor Alain Schreiber,554979,1955,n.a.,64,M,
Donna Coughey,554980,1950,n.a.,69,F,
Doctor Martin Muenchbach,554982,Aug 1970,n.a.,48,M,
Doctor Howard Lee,554983,1961,n.a.,58,M,
Joseph Chow,554984,1962,n.a.,57,M,
John Cunningham III,554985,1942,n.a.,77,M,
Frederick Marcell Jr,554987,1938,n.a.,81,M,
Kevin Poulos,554988,1959,n.a.,60,M,
Doctor Sherwood Gorbach,554989,1934,n.a.,85,M,
James McErlane,554990,09 Sep 1942,n.a.,76,M,American
Doctor Tessie Che,554991,1950,n.a.,69,F,
Doctor Michael Chang,554992,1950,n.a.,69,M,
Charles Day,554993,1948,n.a.,71,M,
Lodi Vercelli,554994,n.a.,n.a.,,M,
Bill Long,554995,1946,n.a.,73,M,
Edwin Laws,554996,1959,n.a.,60,M,
Richard Wood,554997,1972,n.a.,47,M,
Doctor Ralph Bentley,554998,1935,n.a.,84,M,
Nolan Brown,554999,1940,n.a.,79,M,American
Faye Cooper,555000,1948,n.a.,71,F,
Stephen Wilson,555001,n.a.,n.a.,,M,
Doctor Harry Davis,555002,1947,n.a.,72,M,
Doctor James Harrell Jr,555003,1946,n.a.,73,M,
Daniel Park,555004,1934,n.a.,85,M,
Doctor Yoshi Ichikawa,555005,n.a.,n.a.,,M,
James Poindexter,555006,1938,n.a.,81,M,
Doctor Pam Sears,555007,n.a.,n.a.,,F,
Harry Spell,555008,1947,n.a.,72,M,
Mitchell Che,555009,n.a.,n.a.,,M,
Bill Weihenmayer,555010,1947,n.a.,72,M,
Tom Sukay,555011,1954,n.a.,65,M,
Doctor Madeleine Wing-Adler,555012,1941,n.a.,78,F,
Bill Langan,555013,1941,n.a.,78,M,
Frank Pellegrino,555015,1974,n.a.,45,M,
James Smoak,555016,1948,n.a.,71,M,
J Alexander Jr,555017,1936,n.a.,83,M,
Bob McCormack,555018,1961,n.a.,58,M,
Doctor Hal Stuart,555019,1931,n.a.,88,M,
Charles Wilcox,555020,1937,n.a.,82,M,
Patricia Wooten,555021,1961,n.a.,58,F,
Nick Van Wyk,555022,n.a.,n.a.,,M,
Steve Robinson,555023,1948,n.a.,71,M,American
Julie Mason,555026,1967,n.a.,52,F,
A O'Brien,555028,1938,n.a.,81,M,
Samuel Ramsey III,555031,1943,n.a.,76,M,
David Price,555032,n.a.,n.a.,,M,
Bill Wright,555033,1940,n.a.,79,M,
Timothy Byrne,555034,1957,n.a.,62,M,
Ammon Baus,555035,1949,n.a.,70,M,
Betsy Smith,555036,n.a.,n.a.,,F,
G Bertolet,555037,1947,n.a.,72,M,
Antoine Doumet,555038,1959,n.a.,60,M,
Joseph Crowley,555039,1962,n.a.,57,M,
Catherine Copplestone,555040,n.a.,n.a.,,F,
Neil Kalani,555041,1975,n.a.,44,M,
Wallace Irmscher,555042,1922,n.a.,97,M,
Edward Odishaw,555044,1935,n.a.,84,M,
Matthew Kelly,555045,1964,n.a.,55,M,
Johnney Bowers,555046,1946,n.a.,73,M,
Colin Maropis,555047,1952,n.a.,67,M,
Billy Hughes,555048,1938,n.a.,81,M,
John Powers,555049,1950,n.a.,69,M,
Eldon Parks,555050,1936,Aug 2006,74,M,
Richard Murray,555051,1942,n.a.,77,M,
M Owens,555052,1953,n.a.,66,M,
Russell Riggs,555053,1957,n.a.,62,M,
David Mills,555054,n.a.,n.a.,,M,
Brian Walters,555055,20 Feb 1976,n.a.,43,M,American
John Pitts Jr,555056,1950,n.a.,69,M,
Timothy Puckorius,555058,1961,n.a.,58,M,
Alex Fox,555059,1962,n.a.,57,M,
Curt Hanson,555060,n.a.,n.a.,,M,
Ruth Johnson,555061,n.a.,n.a.,,F,
Bobbi Lenczowski,555062,1942,n.a.,77,F,
Doctor Keiko Hattori,555068,1952,n.a.,67,F,
Keith Hall,555070,1953,n.a.,66,M,
Tom Saine,555071,1962,n.a.,57,M,
James Taschetta,555074,n.a.,n.a.,,M,
David Simbari,555075,1955,n.a.,64,M,
Matthew Hamel,555077,1960,n.a.,59,M,
Kenneth Riley,555079,1963,n.a.,56,M,
John Briscoe,555082,1957,n.a.,62,M,
Mike Mitsock,555085,n.a.,n.a.,,M,
Rob Hattersley,555086,n.a.,n.a.,,M,
Mike Gerling,555087,n.a.,n.a.,,M,
Stephen Farrar,555092,1950,n.a.,69,M,
Brion Grube,555093,1951,n.a.,68,M,
Matt Pannek,555094,1967,n.a.,52,M,
Bill Dickenson,555097,1949,n.a.,70,M,
Doctor Paul Iannini,555104,24 Dec 1947,n.a.,71,M,American
John Furey,555105,03 Nov 1949,n.a.,69,M,American
Bob McKee,555107,1962,n.a.,57,M,
Bill Sanger,555108,1950,n.a.,69,M,
Doctor Michael Fonstein,555109,1960,n.a.,59,M,
Robert Inglima Jr,555110,1958,n.a.,61,M,
Jack Marhofer Jr,555111,1963,n.a.,56,M,
Doug Taylor,555112,1961,n.a.,58,M,
Doctor Paul DiCorleto,555113,1952,n.a.,67,M,
Doctor Andrei Gudkov,555114,1957,n.a.,62,M,
Don Harvey,555115,1958,n.a.,61,M,
Doctor Yakov Kogan,555116,1972,n.a.,47,M,
Doctor H Perez,555117,1950,n.a.,69,M,American
Randel Owen,555118,1959,n.a.,60,M,
Doctor Farrel Fort,555119,1949,12 Feb 2011,66,M,
Ronald Pennington,555120,1939,n.a.,80,M,
T Schultz,555121,1940,n.a.,79,M,
Doctor Dighton Packard,555122,1948,n.a.,71,M,
Louis DiPasquale Jr,555123,1923,n.a.,96,M,
Doctor John Gordon,555124,n.a.,n.a.,,M,
Todd Zimmerman,555125,1965,n.a.,54,M,
Albert Shields,555126,1944,n.a.,75,M,
Melvin Hyatt,555127,1932,n.a.,87,M,
Alan Hyatt,555128,10 Feb 1954,n.a.,65,M,
Mark Smith,555129,1960,n.a.,59,M,
Melvin Meekins Jr,555130,1941,n.a.,78,M,
Christopher Bell,555131,1958,n.a.,61,M,
S Kirkley,555133,1952,n.a.,67,M,
Cecelia Lowman,555134,1943,n.a.,76,F,
Thomas Bevivino,555135,1955,n.a.,64,M,
Thomas Saunders,555136,1961,n.a.,58,M,
Kim Norman,555137,1965,n.a.,54,F,
Steve Ratton Jr,555138,1961,n.a.,58,M,
Joseph Taylor,555139,n.a.,n.a.,,M,
Larry Nelson,555140,n.a.,n.a.,,M,
Scott Wallace,555142,n.a.,n.a.,,M,
Doctor Chris Earl,555143,1956,n.a.,63,M,
Michael Woodard,555144,1957,n.a.,62,M,
Ned Brown,555145,1963,n.a.,56,M,
Don Morrissey Jr,555146,1966,n.a.,53,M,
Doctor Pete Letendre,555147,1958,n.a.,61,M,
Doctor Nebojsa Janjic,555148,1961,n.a.,58,M,
Doctor Roger Echols,555149,1948,n.a.,71,M,
Doctor Michael Vaiman,555152,n.a.,n.a.,,M,
Ken Collins,555154,1947,n.a.,72,M,
Gordon Kerr,555156,1953,n.a.,66,M,
Jill Clark,555157,n.a.,n.a.,,F,
Paul Siegele,555158,Apr 1959,n.a.,60,M,
Sabrina Oei,555160,n.a.,n.a.,,F,
Doug Martin,555161,1944,n.a.,75,M,
Glen Roane,555162,1956,n.a.,63,M,Canadian
Mike Seth,555163,1940,n.a.,79,M,Canadian
Don West,555164,1937,07 Apr 2012,79,M,
Harry Wheeler,555165,1937,n.a.,82,M,American
David Duncan,555166,1958,n.a.,61,M,
Philip Theoharides,555167,1965,n.a.,54,M,
John Clark,555168,1955,n.a.,64,M,
Heather Culbert,555169,n.a.,n.a.,,F,
Peter Marrone,555170,1959,n.a.,60,M,Canadian
Doctor David White,555171,n.a.,n.a.,,M,
Lawrence Bitner,555172,1948,26 Mar 2010,66,M,
Tom Ogryzlo,555173,1940,n.a.,79,M,
Patrick Mars,555174,1940,n.a.,79,M,
Juvenal Filho,555175,1949,n.a.,70,M,
C Lees,555176,1943,n.a.,76,M,
Bill Wilson,555177,1950,n.a.,69,M,
Paul Burke,555178,1962,n.a.,57,M,
Dino Titaro,555179,1951,n.a.,68,M,
Ian Dundas,555180,n.a.,n.a.,,M,
Ron King,555181,1944,n.a.,75,M,
Bruce Eckert,555182,1943,n.a.,76,M,
Antenor Silva Jr,555183,1941,n.a.,78,M,
Garry Tanner,555184,n.a.,n.a.,,M,
Professor  Dr Alan Heeger,555185,22 Jan 1936,n.a.,83,M,
Robert McAlaine,555186,1937,n.a.,82,M,
Mike Richings,555187,1945,n.a.,74,M,
Dorita Pishko,555188,n.a.,n.a.,,M,British
Eric Tremblay,555189,1965,n.a.,54,M,
Scott Penwell,555190,14 Dec 1952,n.a.,66,M,American
Charles Main,555191,n.a.,n.a.,,M,
Greg McKnight,555192,n.a.,n.a.,,M,
William Heissenbuttel,555194,1965,n.a.,54,M,
Skip Snyder III,555195,1944,n.a.,75,M,
Daniel Kivari,555196,n.a.,n.a.,,M,
Greg Marlier,555197,1950,n.a.,69,M,
Jacqueline Jones,555199,1963,n.a.,56,F,
Koji Furuta,555200,n.a.,n.a.,,M,
Fred Earnest,555201,1961,n.a.,58,M,
Robert Waters,555202,n.a.,n.a.,,M,
Hall Vetterlein Jr,555203,1960,n.a.,59,M,
Mark Bennett,555204,n.a.,n.a.,,M,
Jo-anne Caza,555205,n.a.,n.a.,,F,
Rod Gray,555208,1971,n.a.,48,M,
Aro Portugal,555209,n.a.,n.a.,,M,
Howard Harlan,555210,1944,n.a.,75,M,
Kevin Shook,555211,1969,n.a.,50,M,
Betty Soares,555212,n.a.,n.a.,,F,
Larry Hammond,555213,n.a.,n.a.,,M,
David McCoy,555214,n.a.,n.a.,,M,
Wayne Ford,555216,n.a.,n.a.,,M,American
Michael Boguski,555217,1962,n.a.,57,M,American
Jodine Jenson Labrie,555218,n.a.,n.a.,,M,American
Robert Gilpin,555219,1967,n.a.,52,M,
Suzanne Emmet,555220,1961,n.a.,58,F,
Daryl Cook,555221,n.a.,n.a.,,M,
Stephen Feinberg,555225,29 Mar 1960,n.a.,59,M,American
Steven Madden,555227,1958,n.a.,61,M,
Steven Bronson,555228,1966,n.a.,53,M,
Steve Becker,555229,1966,n.a.,53,M,
Tamara Gustavson,555237,1961,n.a.,58,F,
Todd Cohen,555240,n.a.,n.a.,,M,
Frederick Bauer,555242,1954,n.a.,65,M,
Tseng Tsai,555243,n.a.,n.a.,,M,
Vera Neuman,555248,05 Oct 1977,n.a.,41,F,American
Witt Stephens Jr,555251,n.a.,n.a.,,M,
Warren Roiter,555253,13 Apr 1951,n.a.,68,M,British
Walter Pistor,555255,n.a.,n.a.,,M,
Walter Harrison III,555256,n.a.,n.a.,,M,
Eric Dean,555260,1952,n.a.,67,M,
Mark Fletcher,555261,30 May 1965,n.a.,54,M,British
Lina George,555263,1959,n.a.,60,F,
Edward Yang,555264,1949,n.a.,70,M,
Anthony Triner Sr,555265,1957,n.a.,62,M,
