name,name_id,dob,dod,age,gender,nationality
Richard Gavegnano,1047275,1948,n.a.,71,M,
Vincent Basile,1047276,1940,n.a.,79,M,
Anna DiMaria,1047277,1946,n.a.,73,F,
Philip Freehan,1047278,1951,n.a.,68,M,
Domenic Gambardella,1047279,1947,n.a.,72,M,
Ed Lynch,1047280,1942,n.a.,77,M,
Gregory Natalucci,1047281,1946,n.a.,73,M,
James Sartori,1047282,1944,n.a.,75,M,
Marilyn Censullo,1047283,1958,n.a.,61,F,
Richard Fernandez,1047284,1943,n.a.,76,M,
Carl LaGreca,1047285,1946,n.a.,73,M,
Alice Connell,1047286,1946,n.a.,73,F,
Robert Verdonck,1047287,1948,n.a.,71,M,
Len Siuda,1047288,1948,n.a.,71,M,
Gregory Derderian,1047289,1966,n.a.,53,M,
James Del Rossi,1047291,1937,n.a.,82,M,
Scott Weiner,1047292,1974,n.a.,45,M,
Kristin Dolan,1047315,1965,n.a.,54,F,
Bob Pollichino,1047317,1954,n.a.,65,M,
Lawrence Burian,1047318,1969,n.a.,50,M,
William Keogler Jr,1047319,1945,n.a.,74,M,
Don Miller,1047320,1962,n.a.,57,M,
Don Moss,1047322,1936,n.a.,83,M,
John Chiminski,1047323,1964,n.a.,55,M,
Jeff Swope,1047324,1950,n.a.,69,M,
Angelo Acconcia,1047325,1979,n.a.,40,M,
Raymond Owens,1047327,1958,n.a.,61,M,
Michael Korniczky,1047328,1965,n.a.,54,M,
Bo Reddic IV,1047329,1965,n.a.,54,M,
Barry Watkins,1047330,n.a.,n.a.,,M,
Peter Merlone,1047331,1956,n.a.,63,M,
Andy Burke,1047332,n.a.,n.a.,,M,
Aaron Jagdfeld,1047333,1972,n.a.,47,M,
Doug Valenti,1047334,1959,n.a.,60,M,
Ed LeBlanc,1047336,1947,n.a.,72,M,
York Ragen,1047337,1971,n.a.,48,M,
Clement Feng,1047338,1964,n.a.,55,M,
Allen Gillette,1047339,1957,n.a.,62,M,
Roger Schaus Jr,1047340,1954,n.a.,65,M,
Roger Pascavis,1047341,1961,n.a.,58,M,
Tom Cheli,1047342,1971,n.a.,48,M,
Terry Dolan,1047343,1966,n.a.,53,M,
Scott Mackley,1047344,1972,n.a.,47,M,
Nina Bhanap,1047345,1973,n.a.,46,F,
Daniel Caul,1047346,1965,n.a.,54,M,
Greg Roebuck,1047347,15 Mar 1960,n.a.,59,M,
Chris Mancini,1047348,1972,n.a.,47,M,
Patrick Quigley,1047349,1975,n.a.,44,M,
Wal Pisciotta,1047350,03 May 1950,n.a.,69,M,
Doctor Chung Wong,1047363,1947,n.a.,72,M,
David Cahn,1047366,n.a.,n.a.,,M,
Jim Simons,1047367,1963,n.a.,56,M,
Glenn Solomon,1047368,1969,n.a.,50,M,
Dana Stalder,1047369,1968,n.a.,51,M,American
Hiroshi Okamoto,1047372,n.a.,n.a.,,M,
Urs Tanner,1047385,1951,n.a.,68,M,Swiss
Philippe Dubois,1047387,1950,n.a.,69,M,Swiss
Philip Raygorodetsky,1047400,1973,n.a.,46,M,
Gerald Sax,1047401,1960,n.a.,59,M,
Brian Barber,1047402,1955,n.a.,64,M,
Richard Kampf,1047403,1955,n.a.,64,M,
Joe Jaoudi,1047406,1937,n.a.,82,M,
Paul Truex,1047413,1968,n.a.,51,M,
Doctor A Leheny,1047414,1963,n.a.,56,F,
David Thompson,1047416,1947,n.a.,72,M,American
Doctor Colin Hislop,1047417,1957,n.a.,62,M,
Doctor Debra Odink,1047418,1963,n.a.,56,F,
Doctor Joaquim Trias Puig-Sureda,1047419,1960,n.a.,59,M,
Stephen Lau,1047420,1971,n.a.,48,M,
Doctor Ursula Fritsch,1047421,1960,n.a.,59,F,
Doctor John Conolly,1047425,1936,n.a.,83,M,
Jay Wiskerchen,1047427,n.a.,n.a.,,M,
John Marchese,1047432,1968,n.a.,51,M,
Liz Joachim,1047433,n.a.,n.a.,,F,
Robert Arnold,1047434,1958,n.a.,61,M,
Steven DeWeese,1047435,1968,n.a.,51,M,
Gjon Nivica Jr,1047436,1964,n.a.,55,M,
Charles Valade,1047438,1951,n.a.,68,M,
Sarah Matel,1047439,1963,n.a.,56,F,
Carl Wallace,1047440,n.a.,n.a.,,M,
John Popp,1047441,1956,n.a.,63,M,
Allan Reed,1047442,n.a.,n.a.,,M,
Rob Carleton,1047443,n.a.,n.a.,,M,
Jeff Carr,1047444,1969,n.a.,50,M,
Patty Vlajic,1047445,n.a.,n.a.,,F,
Chet Reed,1047446,n.a.,n.a.,,M,
Rob Fitzgerald,1047447,n.a.,n.a.,,M,
Brian Dygert,1047448,n.a.,n.a.,,M,
Chris Landis,1047449,n.a.,n.a.,,M,
Jeff Wilson,1047450,1961,n.a.,58,M,
Carol Burd,1047451,n.a.,n.a.,,F,
Linda Kriner,1047452,n.a.,n.a.,,F,
Ryan Allen,1047453,n.a.,n.a.,,M,
Veronica Gutierrez,1047455,n.a.,n.a.,,F,
Stacy Mines,1047456,n.a.,n.a.,,F,
Chris Dominski,1047457,1966,n.a.,53,F,
Russell Swartz,1047458,1951,n.a.,68,M,
Marc Ulrich,1047459,n.a.,n.a.,,M,
Patricia Miller,1047460,n.a.,n.a.,,F,
John McNinch,1047461,n.a.,n.a.,,M,
Sharon Satterthwaite,1047462,03 Apr 1950,29 Apr 2011,65,F,
Oglesby Ross,1047463,n.a.,n.a.,,F,
Melodee Fontana,1047464,n.a.,n.a.,,F,
Larry Womack,1047465,n.a.,n.a.,,M,
Kristie Keller,1047466,n.a.,n.a.,,F,
Julie Joslin,1047467,n.a.,n.a.,,F,
Lila Bogardus,1047468,n.a.,n.a.,,F,
George Garcia,1047469,n.a.,n.a.,,M,
Cynthia Milne,1047470,n.a.,n.a.,,F,
Bill Noel,1047471,1962,n.a.,57,M,
Polly Courtice,1047472,03 Jun 1952,n.a.,67,F,British
Ron Sorenson,1047474,n.a.,n.a.,,M,
William Ferer,1047475,n.a.,n.a.,,M,
Patrick Lyons,1047476,n.a.,n.a.,,M,
Dan Chapman,1047478,1970,n.a.,49,M,
David Kirby,1047480,n.a.,n.a.,,M,
Werner Buck,1047504,1943,n.a.,76,M,American
Alexander Van der Weerd,1047510,22 Nov 1962,n.a.,56,M,Dutch
Larry Martin,1047514,1943,n.a.,76,M,
Juliana Dalton,1047539,n.a.,n.a.,,F,
Nancy Verville,1047540,n.a.,n.a.,,F,
Tom Ko,1047542,n.a.,n.a.,,M,
Wanda Ziejka,1047543,n.a.,n.a.,,F,
Leszek Maziarz,1047544,n.a.,n.a.,,M,
Jack Franczak,1047546,n.a.,n.a.,,M,
Kevin Healy,1047559,1961,n.a.,58,M,
Christina Springer,1047579,n.a.,n.a.,,F,
Titus Van Der Werf,1047598,n.a.,n.a.,,M,
Hank Baughman,1047600,1947,n.a.,72,M,
Luca Naccarato,1047601,1960,n.a.,59,M,
Jim Dahmus,1047602,1956,n.a.,63,M,
John Civantos,1047603,1968,n.a.,51,M,
Tom Hammond,1047604,1935,n.a.,84,M,
Richard Leong,1047605,1972,n.a.,47,M,
Ben Harmon IV,1047606,1955,n.a.,64,M,
Paul Ferris,1047607,1971,n.a.,48,M,
Mike Hatfield,1047609,1963,n.a.,56,M,
Steve West,1047610,1957,n.a.,62,M,
Eric Clelland,1047611,1963,n.a.,56,M,
Rick Johnston,1047612,1962,n.a.,57,M,
Norman Foust,1047613,1966,n.a.,53,M,
Frank Wiener,1047614,n.a.,n.a.,,M,
Stephen Simcock,1047626,n.a.,n.a.,,M,
Neila Nivia,1047629,n.a.,n.a.,,F,
Dave Carlson,1047630,1940,n.a.,79,M,
Kevin Meade,1047631,1970,n.a.,49,M,
Mitch McLaughlin,1047632,1957,n.a.,62,M,
F McDonald,1047633,1953,n.a.,66,M,
Gary Russell,1047634,n.a.,n.a.,,M,
Ahmad Chamseddine,1047635,n.a.,n.a.,,M,
Mike Colgan Sr,1047636,1953,n.a.,66,M,
Bob Muhs Jr,1047637,1954,n.a.,65,M,
John Dice,1047638,n.a.,n.a.,,M,
Chris Gerosa,1047639,1976,n.a.,43,M,
Edward Ryan,1047641,1956,n.a.,63,M,
Lauren Murphy,1047642,1971,n.a.,48,F,
James Derby Jr,1047643,n.a.,n.a.,,M,
Cathy Oliver,1047646,n.a.,n.a.,,F,
Jeffrey Robinson,1047647,n.a.,n.a.,,M,
Steve Schultz,1047648,n.a.,n.a.,,M,
Jeroen Braakman,1047650,n.a.,n.a.,,M,
Mike Gelormino,1047651,n.a.,n.a.,,M,
Wendy Kushner,1047652,n.a.,n.a.,,F,
Carrie Gaska,1047653,n.a.,n.a.,,F,
Patrice Kozlowski,1047654,1958,n.a.,61,F,
Peter McCullough,1047655,1964,n.a.,55,M,
Rob Bennett,1047656,n.a.,n.a.,,M,
Ed Juno,1047657,1952,n.a.,67,M,
Mel Albiston,1047658,1946,n.a.,73,M,
Jenny Grey,1047672,n.a.,n.a.,,F,British
John Shallcross,1047676,n.a.,n.a.,,M,
Denise Cole,1047686,n.a.,n.a.,,F,
Tim Bosse,1047687,n.a.,n.a.,,M,
Ryan Carroll,1047688,n.a.,n.a.,,M,
Brian Vannoy,1047689,n.a.,n.a.,,M,
Doug Johns,1047692,1958,n.a.,61,M,
Joon Jyoung,1047703,1942,n.a.,77,M,
Johnathan Chee,1047704,1963,n.a.,56,M,
Jim DiStasio,1047705,1947,n.a.,72,M,
William Mellis,1047714,1956,n.a.,63,M,
Brent Kirby,1047719,n.a.,n.a.,,M,
Tom Lamb,1047721,n.a.,n.a.,,M,
Patrick Ritter,1047723,n.a.,n.a.,,M,American
Dwight Cooper,1047739,n.a.,n.a.,,M,
Peter Anderson,1047742,n.a.,n.a.,,M,
Ben Evetts,1047747,n.a.,n.a.,,M,
Ron Berkowitz,1047751,n.a.,n.a.,,M,
Marcello Palazzi,1047752,1957,n.a.,62,M,Italian
Gabrielle Stern,1047753,n.a.,n.a.,,F,
Abidus Chowdhury,1047754,n.a.,n.a.,,M,
Rick Rose,1047756,18 Jul 1961,n.a.,57,M,American
David Larson,1047759,n.a.,n.a.,,M,
Steig Olson,1047773,n.a.,n.a.,,M,
George Collin,1047776,n.a.,n.a.,,M,
W Cover,1047778,n.a.,n.a.,,M,
Robert Dion,1047779,n.a.,n.a.,,M,
Theresa Kosek,1047780,n.a.,n.a.,,F,
Bill Leonard,1047781,n.a.,n.a.,,M,
Shelley Milne,1047782,n.a.,n.a.,,F,
Wade Mrochuk,1047783,n.a.,n.a.,,M,
P Parzen,1047784,n.a.,n.a.,,M,
Charlotte Pera,1047785,n.a.,n.a.,,F,
Bill Kerins,1047787,n.a.,n.a.,,M,
Steve Boyce,1047788,n.a.,n.a.,,M,
Elizabeth Allen,1047791,1953,n.a.,66,F,American
Noit Levi,1047793,n.a.,n.a.,,M,
Stacey Constas,1047795,n.a.,n.a.,,F,
E Haggerty,1047796,n.a.,n.a.,,M,
E Morrow,1047798,1959,n.a.,60,M,
Charles Dullea,1047799,n.a.,n.a.,,M,
Mike Palmer,1047800,n.a.,n.a.,,M,
Laurel Louison,1047802,n.a.,n.a.,,F,
Barbara Karol,1047803,n.a.,n.a.,,F,
Ray Foreman,1047804,n.a.,n.a.,,M,
Emery Brautigan,1047805,n.a.,n.a.,,M,American
John Minahan,1047806,n.a.,n.a.,,M,
Newell Porter,1047807,1960,n.a.,59,M,
David Parks,1047808,n.a.,n.a.,,M,
Doctor Philip Brooks,1047810,n.a.,n.a.,,M,
Paul Roberts,1047815,n.a.,n.a.,,M,
Rick Paul,1047817,n.a.,n.a.,,M,
Flavio Maschera,1047820,Dec 1961,n.a.,57,M,Italian
John Meeks,1047822,n.a.,n.a.,,M,
Dan Cohen,1047823,1959,n.a.,60,M,American
Jesper Andersen,1047825,1963,n.a.,56,M,
Jim Awad,1047826,n.a.,n.a.,,M,
Chris Dedicoat,1047827,n.a.,n.a.,,M,
Tom Edsall,1047828,n.a.,n.a.,,M,
Don Parker,1047829,n.a.,n.a.,,M,
Kathy Hill,1047830,1956,n.a.,63,F,
Bruce Klein,1047832,n.a.,n.a.,,M,
Jackie Lang,1047833,Jan 1958,n.a.,61,F,British
Bill LePage,1047834,n.a.,n.a.,,M,
John McCool,1047835,n.a.,n.a.,,M,
Marilyn Mersereau,1047836,1954,n.a.,65,F,
Steven Shea,1047837,1959,n.a.,60,M,
Gary Moore,1047838,1949,n.a.,70,M,
Scott Strong,1047839,n.a.,n.a.,,M,
Barry O'Sullivan,1047841,1962,n.a.,57,M,
Marigene Gallicchio,1047842,n.a.,n.a.,,F,
Mal Serure,1047843,1970,n.a.,49,M,
Swati Daji,1047844,n.a.,n.a.,,F,
Ian Pennell,1047845,n.a.,n.a.,,M,
Clint Borkstrom,1047846,n.a.,n.a.,,M,
Seth Pearlstein,1047847,n.a.,n.a.,,M,
Stacey Brodbar,1047849,n.a.,n.a.,,F,
Peter Letizia,1047850,n.a.,n.a.,,M,
Joe Pinto,1047851,n.a.,n.a.,,M,
Dev Chakrabarti,1047852,1969,n.a.,50,M,
Bill Epstein-Smith,1047853,1969,n.a.,50,F,
Skip Schipper,1047854,1960,n.a.,59,M,
Terry Hook,1047856,n.a.,n.a.,,M,
Tareq Al Yousefi,1047857,1963,n.a.,56,M,
Inder Sidhu,1047858,1961,n.a.,58,M,
Wendy Bahr,1047859,n.a.,n.a.,,F,
Owen Chan,1047860,n.a.,n.a.,,M,
Howard Charney,1047861,n.a.,n.a.,,M,
Greg Locraft Jr,1047862,n.a.,n.a.,,M,
Jim Tierney Jr,1047863,n.a.,n.a.,,M,
Michael Walker,1047864,n.a.,n.a.,,M,
Rob Walker,1047865,n.a.,n.a.,,M,
Rhonda Amundson,1047866,1962,n.a.,57,F,
Rick Miller,1047867,n.a.,n.a.,,M,
Mark Hindman,1047868,n.a.,n.a.,,M,
Mike Kreuger,1047869,n.a.,n.a.,,M,
Troy Lemens,1047870,n.a.,n.a.,,M,
Larry Clark,1047871,27 Oct 1946,n.a.,72,M,
Paul Reid,1047872,n.a.,n.a.,,M,
Heidi Rolston,1047873,n.a.,n.a.,,F,
Eric Watt,1047874,n.a.,n.a.,,M,
Nick Woodhouse,1047875,n.a.,n.a.,,M,
Don Gass,1047876,n.a.,n.a.,,M,
Kevin Pylka,1047877,n.a.,n.a.,,M,
Joanne Hill,1047878,n.a.,n.a.,,F,
Bob Jacko,1047879,n.a.,n.a.,,M,
Evan Johnston,1047880,n.a.,n.a.,,M,
Tom Bundtzen,1047890,n.a.,n.a.,,M,
Doctor Yash Goyal,1047899,n.a.,n.a.,,M,
Jon Faiman,1047903,09 Feb 1969,n.a.,50,M,British
Jez Frampton,1047904,07 Mar 1965,n.a.,54,M,British
Tony Cook,1047910,n.a.,n.a.,,M,
Tom Piper III,1047911,n.a.,n.a.,,M,
Ton Wijsman,1047912,n.a.,n.a.,,M,
Michele de Nevers,1047925,n.a.,n.a.,,F,American
Mike Matvieshen,1047927,1963,n.a.,56,M,
Chris Stergion,1047930,1965,n.a.,54,M,
Robert Tonsoo,1047931,n.a.,n.a.,,M,
Neil Record,1047934,Jun 1953,n.a.,66,M,British
Wen Tsai,1047937,n.a.,n.a.,,M,
Andy Busser,1047938,1969,n.a.,50,M,
Professor  Dr Olivier de Schutter,1047941,20 Jul 1968,n.a.,50,M,Belgian
Andrew Rhee,1047961,1977,n.a.,42,M,
Pam Gregio,1047970,n.a.,n.a.,,F,
Paul Haddad,1047975,1968,n.a.,51,M,
Bert Offers,1047977,n.a.,n.a.,,M,
Bob Schack,1047978,n.a.,n.a.,,M,
David Lewis,1047983,1969,n.a.,50,M,
Phil Weber,1047985,1960,n.a.,59,M,
Dave Dacquino,1047988,n.a.,n.a.,,M,
John Hamburger,1047989,n.a.,n.a.,,M,
Doug Dickinson,1047990,n.a.,n.a.,,M,
Tom Fagan,1047991,1955,n.a.,64,M,
John Desiderio,1047992,1940,n.a.,79,M,
Patti Hoffman,1047993,1949,n.a.,70,F,
Doctor Xiu-Shang Cheng,1047999,n.a.,n.a.,,M,
George Krouse Jr,1048004,1945,n.a.,74,M,
Doctor Eric Brill,1048005,n.a.,n.a.,,M,
Jamie Roszel,1048006,1981,n.a.,38,M,
Michael Cook,1048007,1955,n.a.,64,M,
Yves Lador,1048008,n.a.,n.a.,,M,Swiss
Rick Walden,1048009,1953,n.a.,66,M,
Terri Pope,1048013,1958,n.a.,61,F,
Rich Allen,1048018,n.a.,n.a.,,M,
Kevin Brickner,1048020,1970,n.a.,49,M,
Neil Livingston,1048021,n.a.,n.a.,,M,
Paul Jones,1048022,1951,n.a.,68,M,
Howard Kass,1048024,1968,n.a.,51,M,
Scott Frnka,1048027,n.a.,n.a.,,M,
William Davis,1048029,1963,n.a.,56,M,
Michael Copeland,1048030,1961,n.a.,58,M,
David Kimm,1048032,n.a.,n.a.,,M,
Sahana Sarma,1048037,n.a.,n.a.,,F,
R Belczyk,1048042,1952,n.a.,67,F,
Justin File,1048049,1970,n.a.,49,M,
Bob Arnesen,1048051,n.a.,n.a.,,M,
Stephen Lilly,1048057,n.a.,n.a.,,M,
Kyle Swist,1048062,n.a.,n.a.,,M,
Deborah Barker-Manase,1048076,n.a.,n.a.,,F,
J Pennington,1048090,1957,n.a.,62,M,
Doctor Charlie Thornton,1048092,11 Apr 1940,n.a.,79,M,
Mike Tempora,1048094,1962,n.a.,57,M,
Chris Fong,1048095,1949,n.a.,70,M,
Keith Goodwin,1048096,1935,n.a.,84,M,
Laura Ipsen,1048097,1964,n.a.,55,F,
Don Dison,1048106,1949,n.a.,70,M,
Nick Lazzaro,1048107,1969,n.a.,50,M,
Kurt Rogers,1048108,1971,n.a.,48,M,
Theresa Hennesy,1048109,n.a.,n.a.,,F,
Doctor Jatin Shah,1048110,1953,n.a.,66,M,
Kimberly O'Loughlin,1048111,1962,n.a.,57,F,
Michael O'Leary,1048113,n.a.,n.a.,,M,
Tom Gaither,1048114,1951,n.a.,68,M,
Chris Heminway,1048115,30 Oct 1962,n.a.,56,M,British
George O'Meara,1048119,n.a.,n.a.,,M,
Michael McMurray,1048120,1964,n.a.,55,M,
Edzard Overbeek,1048121,n.a.,n.a.,,M,
Arthur Shannon,1048122,n.a.,n.a.,,M,
Pankaj Patel,1048123,1954,n.a.,65,M,
Edison Peres,1048124,n.a.,n.a.,,M,
Daryl Yee Litt,1048125,n.a.,n.a.,,M,
Susan Kellogg,1048126,n.a.,n.a.,,F,
Jim Sherriff,1048127,n.a.,n.a.,,M,
Bob Singleton,1048128,n.a.,n.a.,,M,
Tae Yoo,1048129,n.a.,n.a.,,F,
Darrel Penner,1048130,n.a.,n.a.,,M,
Marthin De Beer,1048131,n.a.,n.a.,,M,
David Skolnik,1048132,n.a.,n.a.,,M,
Eileen Boyce,1048133,n.a.,n.a.,,F,
Doctor Don Ferguson,1048135,1960,n.a.,59,M,
Doctor Bill Burnside,1048136,1950,n.a.,69,M,
Ken Huntley,1048137,1949,n.a.,70,M,
Doctor Chao Chen,1048138,1953,n.a.,66,M,
Lee Lookabill Jr,1048139,1949,n.a.,70,M,
Doctor Ed Tyson,1048140,1941,n.a.,78,M,
Matt Husak,1048145,1968,n.a.,51,M,
Dan Neumeyer,1048146,1959,n.a.,60,M,
David Ellen,1048147,1964,n.a.,55,M,
Tamara Singletary,1048148,n.a.,n.a.,,F,
Paul Gracie,1048149,1961,n.a.,58,M,
Norman Dodd,1048150,1957,n.a.,62,M,
Jim Mills,1048151,1965,n.a.,54,M,
Kevin Trosian,1048152,n.a.,n.a.,,M,
Julie Nargang,1048155,n.a.,n.a.,,F,
Tom Fordonski,1048156,1953,n.a.,66,M,
Len Hoskinson,1048159,1954,n.a.,65,M,
James Martin,1048160,1955,n.a.,64,M,
Teseo Bergoglio,1048161,1974,n.a.,45,M,
George Wood,1048163,1946,n.a.,73,M,
John Ferguson,1048171,n.a.,n.a.,,M,
Andrew Robertson,1048200,06 Jan 1964,n.a.,55,M,
Russell Smith,1048204,Feb 1968,n.a.,51,M,Australian
Leo Mahon,1048213,n.a.,n.a.,,M,
Warren Ward,1048214,n.a.,n.a.,,M,
Alex Masetti,1048216,1959,n.a.,60,M,American
Wilbur Mok,1048217,1961,n.a.,58,M,
Mike Olivares,1048218,1955,n.a.,64,M,
Chris Daum,1048220,n.a.,n.a.,,M,
Landon Funsten,1048223,n.a.,n.a.,,M,
Bernard Cohen,1048225,1954,n.a.,65,M,
Tim Huckaby,1048226,n.a.,n.a.,,M,
Andy Sieg,1048229,n.a.,n.a.,,M,
Tony Perrone,1048231,n.a.,n.a.,,M,
Randy Stutzman,1048233,n.a.,n.a.,,M,
W Hogan,1048235,n.a.,n.a.,,M,
Steve Pavlik,1048237,n.a.,n.a.,,M,
Tim Sznewajs,1048239,n.a.,n.a.,,M,
Curt Young,1048241,n.a.,n.a.,,M,
Hunt Davis,1048244,n.a.,n.a.,,M,
Eric Morrison,1048247,1966,n.a.,53,M,
John Brunette,1048249,1960,n.a.,59,M,
Greg Ewert,1048250,1962,n.a.,57,M,
Lt. Gen. John Campbell,1048251,1948,n.a.,71,M,American
Don Thoma,1048252,1961,n.a.,58,M,
John Roddy,1048253,1954,n.a.,65,M,
Joaquim Barros,1048255,1960,n.a.,59,M,
Sarah Quinn,1048257,1977,n.a.,42,F,
Wendy Jopko,1048881,n.a.,n.a.,,F,
Doctor Alexei Morozov,1048258,n.a.,n.a.,,M,
Rudy Santoro,1048259,1944,n.a.,75,M,
David Lange,1048260,n.a.,n.a.,,M,
Jon Johnson,1048261,n.a.,n.a.,,M,
Jesse Funches,1048262,n.a.,n.a.,,M,
Joseph Kelly Jr,1048265,n.a.,n.a.,,M,
Delio Pulido,1048266,n.a.,n.a.,,M,
Ty Witherington,1048267,n.a.,n.a.,,M,
John Hawkins,1048268,1954,n.a.,65,M,
Bill Atkins,1048270,n.a.,n.a.,,M,
Bill Batik,1048271,n.a.,n.a.,,M,
Kathleen Backes,1048273,n.a.,n.a.,,F,
Jane Singer,1048274,n.a.,n.a.,,F,
J Reynolds,1048276,1964,n.a.,55,M,
Paul Brocklebank,1048278,n.a.,n.a.,,M,
David Ewald,1048279,n.a.,n.a.,,M,
Brian Degraw,1048280,n.a.,n.a.,,M,
Matt Kimble,1048281,1952,n.a.,67,M,
Steve Demetor,1048282,n.a.,n.a.,,M,
James Drake,1048283,n.a.,n.a.,,M,
Ray Martin,1048284,n.a.,n.a.,,M,
Charlie Goodall,1048285,1962,n.a.,57,M,
Nanette McWhertor,1048286,n.a.,n.a.,,F,
Steve Mintzer,1048288,n.a.,n.a.,,M,
Don Gardner Jr,1048289,n.a.,n.a.,,M,
Richard Scragg,1048290,20 Jul 1954,n.a.,64,M,British
Doctor Phil Fontaine,1048292,20 Sep 1944,n.a.,74,M,
David Newhook,1048293,n.a.,n.a.,,M,
Michele Maerz,1048294,n.a.,n.a.,,F,
David O'Brien,1048295,n.a.,n.a.,,M,
Joseph Landon,1048296,n.a.,n.a.,,M,
David Cook,1048297,n.a.,n.a.,,M,
Chris Pinsak,1048298,1965,n.a.,54,M,
Robert Walish Jr,1048299,n.a.,n.a.,,M,
Claudia Ferris,1048300,n.a.,n.a.,,F,
Martin Wimmer,1048301,1968,n.a.,51,M,
Robert Johnson,1048302,n.a.,n.a.,,M,
Dan Scapin,1048305,n.a.,26 Nov 2010,,M,
Melissa Temple,1048306,n.a.,n.a.,,F,
James Ator,1048307,1951,n.a.,68,M,
Jack Fish,1048308,1957,n.a.,62,M,
Donald McKenzie,1048309,1957,n.a.,62,M,
Mark Green,1048310,1966,n.a.,53,M,
Troy McHenry,1048311,n.a.,n.a.,,M,
Mark Minter,1048312,1958,n.a.,61,M,
Doctor Pankaj Agarwal,1048315,1964,n.a.,55,M,Indian
Vronique Duval,1048324,n.a.,n.a.,,F,
Marcel Raymond,1048331,n.a.,n.a.,,M,
Cecil Magana,1048336,n.a.,n.a.,,M,
David Ainseworth,1048337,n.a.,n.a.,,M,
Bonnie Brooks,1048341,1953,n.a.,66,F,
Kay Brekken,1048342,n.a.,n.a.,,F,
Tom Pierce,1048343,n.a.,n.a.,,M,
Brian Faith,1048345,n.a.,n.a.,,M,
Amy Bonitatibus,1048346,n.a.,n.a.,,F,
Todd Davenport,1048347,n.a.,n.a.,,M,
Latressa Cox,1048348,n.a.,n.a.,,M,
Jon Searles,1048349,n.a.,n.a.,,M,
Chris McHenry,1048350,n.a.,n.a.,,F,
Albertina Ponce,1048351,n.a.,n.a.,,F,
Cristina Miranda,1048352,n.a.,n.a.,,F,
Mike Rugen,1048371,1960,n.a.,59,M,
