name,name_id,dob,dod,age,gender,nationality
Robert Coolidge,652100,n.a.,n.a.,,M,
Fred Baldwin,652101,n.a.,n.a.,,M,
Morgan Freeman Jr,652103,01 Jun 1937,n.a.,82,M,American
Bill Luckett Jr,652105,17 Mar 1948,n.a.,71,M,American
Herb Meyer,652107,1946,n.a.,73,M,
Thomas Szymanski,652112,1961,n.a.,58,M,
Tommy Johnson,652113,1966,n.a.,53,M,
Ken Ryan,652115,n.a.,n.a.,,M,Irish
Darren Miles,652116,1959,n.a.,60,M,American
Kit Chambers,652118,1965,n.a.,54,M,
Dennis Alexander,652120,1954,n.a.,65,M,
Tommy Foltz,652126,1967,n.a.,52,M,American
Colonel Bob Dubek,652128,1960,n.a.,59,M,American
Randy Hepler,652130,n.a.,n.a.,,M,
Thomas Murdock,652136,1945,n.a.,74,M,
Roger Dudley,652137,1952,n.a.,67,M,
Doctor Van Carter,652138,n.a.,n.a.,,M,
William Maasberg Jr,652140,1940,n.a.,79,M,
Dale Shepherd,652142,1960,n.a.,59,M,
Robert Moncur,652143,1960,n.a.,59,M,
Emily Russell,652144,n.a.,n.a.,,F,
Rahim Rayani,652148,1975,n.a.,44,M,
Gavin Mackay,652150,n.a.,n.a.,,M,
Doug Leighton,652153,1969,n.a.,50,M,
Julie Foster,652157,n.a.,n.a.,,F,
Mike Novielli,652158,1965,n.a.,54,M,
Dermot McAtamney,652161,1956,n.a.,63,M,
Ted Smith Jr,652163,1977,n.a.,42,M,
Doug D'Agata,652164,1971,n.a.,48,M,
Bob Farr,652165,1945,n.a.,74,M,
Melvena Alexander,652166,1934,2012,82,F,
Craig Bourgeois,652168,n.a.,n.a.,,M,
Frank Neukomm,652169,1949,n.a.,70,M,American
Doctor Mousa Hawamdah,652170,1948,n.a.,71,M,Libyan
Robert Wilson,652187,1956,n.a.,63,M,
Marlin Williford Jr,652188,1958,n.a.,61,M,
Alvie Merrill,652189,1947,n.a.,72,M,American
Jim Twedt,652190,1937,n.a.,82,M,
Mike Cherry,652191,1958,n.a.,61,M,American
Nancy Finney,652192,n.a.,n.a.,,F,
Brian Evans,652193,n.a.,n.a.,,M,
Barry Eccleston,652195,Feb 1947,n.a.,72,M,
Ken Fischbach,652198,n.a.,n.a.,,M,
Jason Stevens,652200,n.a.,n.a.,,M,
Bob Christensen,652201,1957,n.a.,62,M,
Russell Weiner,652203,1968,n.a.,51,M,
Tim Roach,652204,n.a.,n.a.,,M,
Cindy Lewis,652205,n.a.,n.a.,,F,
Orlando Ashford,652207,1968,n.a.,51,M,
Harmesh Suniara,652211,n.a.,n.a.,,M,
Jon Corbett,652213,1957,n.a.,62,M,
John Keating,652214,Jul 1956,n.a.,63,M,
Steve Rossum,652216,1963,n.a.,56,M,American
Matt Carey,652217,1964,n.a.,55,M,
Cliff Sung,652222,1970,n.a.,49,M,
Jean-Michel Laberge,652245,n.a.,n.a.,,M,
Murray Johnston,652246,n.a.,n.a.,,M,
Charlie Awdry,652252,n.a.,n.a.,,M,
Steve Hollister,652254,1957,n.a.,62,M,
Tom Herlihy,652261,n.a.,n.a.,,M,
Eric Breitkreutz,652268,n.a.,n.a.,,M,
Chad Maxwell,652269,1975,n.a.,44,M,
Joe Horne,652274,n.a.,n.a.,,M,
Guy Tweedale,652275,31 Jul 1962,n.a.,56,M,British
Eyal Shpin,652276,1972,n.a.,47,M,
Richard Wolff Jr,652277,1956,n.a.,63,M,
Janice Warford,652278,n.a.,n.a.,,F,
Tom Equels,652280,16 Apr 1952,n.a.,67,M,American
John Nicholls,652282,1940,n.a.,79,M,
James Crunk,652284,n.a.,n.a.,,M,
Doug Lee,652286,1966,n.a.,53,M,
Doctor Daniel Alspach,652287,1940,n.a.,79,M,
Doctor Lee Finniear,652290,n.a.,n.a.,,M,
David Roylance,652291,n.a.,n.a.,,M,
John Green,652292,n.a.,n.a.,,M,
Doctor Katalin Ferencz-Biro,652297,1947,n.a.,72,F,
Ben Brown,652301,1941,n.a.,78,M,
John Milburn,652302,1962,n.a.,57,M,
Steve Rolander,652304,n.a.,n.a.,,M,
Wayne Springate,652306,1972,n.a.,47,M,
Doctor Russell Lander,652309,1951,n.a.,68,M,
Greg Mrva,652310,1970,n.a.,49,M,
Arthur Schatz,652311,1940,n.a.,79,M,
Marvin Strong Jr,652312,1953,n.a.,66,M,
George Bergeron III,652313,n.a.,n.a.,,M,
John Chehansky,652316,n.a.,n.a.,,M,
Dean Kim,652318,1968,n.a.,51,M,
Bill Martin,652321,n.a.,n.a.,,M,
Peter Sessa,652322,n.a.,n.a.,,M,
Ezra Palmer,652323,1960,n.a.,59,M,
Tina Jennings,652325,n.a.,n.a.,,F,
Frank Mitchell,652326,n.a.,n.a.,,M,
Henry Olson,652327,n.a.,n.a.,,M,
Andrea Holko,652328,1959,n.a.,60,F,
Mel Walker,652329,n.a.,n.a.,,F,
Chris Biddle,652330,n.a.,n.a.,,M,
Anita Veel,652331,n.a.,n.a.,,F,
Peter Quosai,652332,n.a.,n.a.,,M,
Steve Roebuck,652333,n.a.,n.a.,,M,
Guy Le Bel,652334,1959,n.a.,60,M,
Mark Selby,652335,1966,n.a.,53,M,
Howard Bradley,652336,1955,n.a.,64,M,
Ed Kirwan,652337,n.a.,n.a.,,M,
Pat Fahey,652338,n.a.,n.a.,,M,
Eric White,652339,30 May 1953,n.a.,66,M,
R Kennedy,652340,n.a.,n.a.,,M,
Mark Blakely,652341,n.a.,n.a.,,M,
Andrew Nichols,652342,n.a.,n.a.,,M,
George Reynard,652343,n.a.,n.a.,,M,
Sophie Taylor,652344,n.a.,n.a.,,F,
Pam Deveau,652345,n.a.,n.a.,,F,
Randall Newton,652350,1960,n.a.,59,M,
Gary Nerison,652355,1937,n.a.,82,M,
Charles Kao,652358,Nov 1948,n.a.,70,M,American
Fionn Stakelum,652364,1970,n.a.,49,M,Irish
Arthur Viola,652365,1950,n.a.,69,M,
Lloyd Glick,652366,1943,n.a.,76,M,
Carl Hessel,652367,1963,n.a.,56,M,
Doctor Jose Perez,652371,1959,n.a.,60,M,
Monte Taylor Jr,652374,1951,n.a.,68,M,
John Fleming,652377,1949,n.a.,70,M,
Mark Crist,652380,1959,n.a.,60,M,
Arthur De Joya,652382,1966,n.a.,53,M,
Chip Gallent,652384,1973,n.a.,46,M,
Doctor Robert Ricciardi,652387,1947,n.a.,72,M,
Kenneth Yeung,652390,1956,n.a.,63,M,
Jean-Louis Bol,652398,1950,n.a.,69,M,
Jim Pallotta,652405,13 Mar 1958,n.a.,61,M,American
Kurt Otto,652409,1970,n.a.,49,M,
Gareb Shamus,652410,1969,n.a.,50,M,
Keaveney Lee,652412,n.a.,n.a.,,F,
David Keaveney,652413,1970,n.a.,49,M,
Kevin Waldman,652415,1971,n.a.,48,M,
Kristjan Ragnarsson,652418,15 Nov 1943,n.a.,75,M,
Joe Valenzano Jr,652419,1944,n.a.,75,M,
Donald Chadwick,652422,1951,n.a.,68,M,
Doctor David Hirsch,652425,1946,n.a.,73,M,
Diane Jones,652426,1945,n.a.,74,F,American
John Souza,652428,1962,n.a.,57,M,
Jerry Mahoney,652429,1960,n.a.,59,M,
Eythor Bender,652430,1965,n.a.,54,M,
William Bleil,652431,1941,n.a.,78,M,American
Jim McGinnis,652432,25 Apr 1953,24 Jun 2013,64,M,American
Harold Harrison,652434,n.a.,n.a.,,M,
Matt Valenzano,652435,1973,n.a.,46,M,
Frank Esser,652437,1940,n.a.,79,M,
Dan Baier,652438,1948,n.a.,71,M,
Salvatore Bucci,652444,n.a.,n.a.,,M,
Gabriele Cogliati,652446,15 Mar 1952,n.a.,67,M,Italian
Kamal Abdallah,652457,1965,n.a.,54,M,
Alberto Ribolla,652460,Apr 1957,n.a.,62,M,Italian
John DePhillipo,652463,1941,n.a.,78,M,
Mike Plunkett,652465,1957,n.a.,62,M,
Chris McCauley,652476,1961,n.a.,58,M,
Steven Fall,652479,1950,n.a.,69,M,
Scott Jolcover,652480,1951,n.a.,68,M,
Rob Faber,652482,1959,n.a.,60,M,
Jim Golden,652486,1959,n.a.,60,M,
Jonathan Jaffrey,652488,1967,n.a.,52,M,
Michael Keefe,652494,1957,n.a.,62,M,
Greg Lewis,652502,1958,n.a.,61,M,
Bill Camp,652505,1962,n.a.,57,M,
Joel Ehrlich,652506,1950,n.a.,69,M,
The Hon. Cecile Singer,652508,1930,n.a.,89,F,
Mike Molnar,652517,1962,n.a.,57,M,
Martin Bertinchamp,652519,1958,n.a.,61,M,German
Andrew Cutler,652525,n.a.,n.a.,,M,
Bob Bertram,652532,1944,n.a.,75,M,
Jay Larkin,652537,1951,n.a.,68,M,American
Tomas Puusepp,652540,1955,n.a.,64,M,
Ken Levine,652544,n.a.,n.a.,,M,
Don Paliwoda,652547,1953,n.a.,66,M,
Jay Hoey,652560,16 Aug 1958,n.a.,60,M,
Chris Palmer,652571,n.a.,n.a.,,M,
Cory Gilchrist,652573,1970,n.a.,49,M,
Marc La Monte,652574,1964,14 Oct 2013,53,M,
Karl Bergqwist,652579,n.a.,n.a.,,M,
Charles Boulanger,652582,1958,n.a.,61,M,
Mike Gleason,652583,n.a.,n.a.,,M,
Deb Sheffield,652588,n.a.,n.a.,,F,
John Laurie,652589,n.a.,n.a.,,M,
D Kemp,652599,n.a.,n.a.,,F,
Tony Lanning,652613,n.a.,n.a.,,M,
Sabrina Wiewel,652614,n.a.,n.a.,,F,
Kent Christopherson,652618,1958,n.a.,61,M,
James Langa,652626,1958,n.a.,61,M,
Sherry Husa,652631,n.a.,n.a.,,F,
Brent Hathaway,652633,1962,n.a.,57,M,
Brian Mathieu,652634,n.a.,n.a.,,M,
Greg Loewen,652637,1972,n.a.,47,M,
Douglas Houston,652641,n.a.,n.a.,,M,
John Batsch,652642,n.a.,n.a.,,M,
Tom Hubbs,652648,1945,n.a.,74,M,
Mark Begert,652654,1972,n.a.,47,M,
Allan Kwan,652656,1958,n.a.,61,M,
Susan Mellace,652658,n.a.,n.a.,,F,
Alexander Frolov,652659,17 May 1964,n.a.,55,M,Russian
Butch Olsen Sr,652667,n.a.,n.a.,,M,
Martin Sisemore,652669,n.a.,n.a.,,M,
William Derrer,652671,n.a.,n.a.,,M,
Anthony Buccitelli,652674,n.a.,n.a.,,M,British
Takaaki Wakasugi,652678,11 Mar 1943,n.a.,76,M,
Raymond Yang,652679,1956,n.a.,63,M,
Hank Edmiston,652685,n.a.,n.a.,,M,
Douglas Libby,652694,n.a.,n.a.,,M,
Sammy Chan,652696,n.a.,n.a.,,M,
Kenneth Kwok,652697,n.a.,n.a.,,M,
Ramaswamy Athappan,652698,n.a.,n.a.,,M,
Dennis Gibbs,652700,n.a.,n.a.,,M,
Roger Lace,652701,n.a.,n.a.,,M,
Ray Roy,652702,1955,n.a.,64,M,
Alexander Sorokin,652703,1965,n.a.,54,M,Russian
Heidi Gilanfar,652716,n.a.,n.a.,,F,
Michael Sauer,652727,n.a.,n.a.,,M,
Joe Shetler,652735,n.a.,n.a.,,M,
Lizbeth O'Shaughnessy,652737,09 Mar 1962,n.a.,57,F,
Don French,652740,1950,n.a.,69,M,
Andrea Domenichini,652751,1947,n.a.,72,M,
Dan Reeves,652754,n.a.,n.a.,,M,
Jon Couchman,652755,1969,n.a.,50,M,
Bill Vlahos,652756,1966,n.a.,53,M,
Richard Spiro,652757,1964,n.a.,55,M,
Bob Colucci,652758,1949,n.a.,70,M,
Loren Dalton,652759,1962,n.a.,57,M,
Carlos Guzman,652760,n.a.,n.a.,,M,
Frank Harvey,652761,1962,n.a.,57,M,
Spencer Joyner Jr,652762,n.a.,n.a.,,M,
Dave LaGreca,652763,1965,n.a.,54,M,
Mike Paulsin,652764,1963,n.a.,56,M,
Tann Tueller,652765,1959,n.a.,60,M,
Claire Castonguay,652766,n.a.,n.a.,,F,
Said Abdallah,652770,1956,n.a.,63,M,
Poley Poley,652773,1945,n.a.,74,M,
Don Sharpe,652776,1957,n.a.,62,M,
John Martin,652777,1956,n.a.,63,M,
Bryan Hanlon,652779,1977,n.a.,42,M,
Doctor Avri Havron,652786,1947,n.a.,72,M,American
Dave Bailey,652788,n.a.,n.a.,,M,
Doctor Fuad Fares,652790,1956,n.a.,63,M,
Shai Novik,652793,1966,n.a.,53,M,American
Adam Stern,652794,1963,n.a.,56,M,
Hannu Paitula,652797,Oct 1948,n.a.,70,M,Finnish
Jack Baker,652801,n.a.,n.a.,,M,
Steve Schaeffer,652804,1950,n.a.,69,M,
Jay Wright,652805,1970,n.a.,49,M,
Magns Bjarnason,652823,19 Aug 1963,n.a.,55,M,
Terry Turner,652842,1953,n.a.,66,M,
Mark Absher,652845,1963,n.a.,56,M,
Harlan DeLozier II,652848,1944,n.a.,75,M,
Doug Bethell,652858,1950,n.a.,69,M,
Tracy Madsen,652860,1962,n.a.,57,M,
Halldor Kristmannsson,652861,1974,n.a.,45,M,
Blane Wilson,652864,1963,n.a.,56,M,
Mahesh Mansukhani,652866,n.a.,n.a.,,M,
Paul Kravitz,652883,1932,n.a.,87,M,
Judson Cooper,652884,1959,n.a.,60,M,American
Jan Sderberg,652885,1956,n.a.,63,M,Swedish
H Sugden,652887,1948,n.a.,71,M,
Paul Mitchell,652888,1953,n.a.,66,M,
Jay Isco,652891,1981,n.a.,38,M,
Thomas Lanier,652897,1960,n.a.,59,M,
Scott Eagle,652902,1960,n.a.,59,M,
Tammy Martin,652903,1965,n.a.,54,F,
Henry Dachowitz,652904,1956,n.a.,63,M,
David Psachie,652906,1939,n.a.,80,M,American
Jack Chien,652913,1950,n.a.,69,M,Taiwanese
Jason Bablak,652914,1967,n.a.,52,M,
Kevin Pfeffer,652920,1960,n.a.,59,M,
Joe Truitt,652928,1964,n.a.,55,M,
George Lefevre,652929,1967,n.a.,52,M,
Matt Duffy,652933,1962,n.a.,57,M,
Bart Jones,652936,1955,n.a.,64,M,
Dewey Williams,652938,n.a.,n.a.,,M,American
Leslie McPhail,652948,1973,n.a.,46,F,
Jim LeKachman,652952,n.a.,n.a.,,M,
Doctor Ira Kalfus,652961,1962,n.a.,57,M,
Walter Wlfler,652966,1961,n.a.,58,M,
Tom Prewitt,652970,1954,n.a.,65,M,
Richard Perez,652971,1957,n.a.,62,M,
David McPhail,652972,n.a.,n.a.,,M,
Chip Hoffman Jr,652976,1962,n.a.,57,M,
Frank Pazera,652980,1961,n.a.,58,M,
James Keil,652982,1928,n.a.,91,M,
Mike Tiedy,652986,1960,n.a.,59,M,
A Barclay,653002,1931,n.a.,88,M,
Tim Hansen,653006,1944,n.a.,75,M,
Allan Schwartz,653024,1942,n.a.,77,M,
Deborah O'Brien,653037,1964,n.a.,55,F,
Patrick Gorman,653043,1956,n.a.,63,M,American
Ed Rolquin,653044,n.a.,n.a.,,M,
Jay Bendis,653045,1946,n.a.,73,M,
Linda Grable,653047,1937,n.a.,82,F,
Brad Edson,653048,1960,n.a.,59,M,
Steven Saunders,653054,1955,n.a.,64,M,
Ken Shropshire,653055,1955,n.a.,64,M,
Leo Gingras,653056,1958,n.a.,61,M,American
Todd Crow,653057,1949,n.a.,70,M,
Kody Newland,653058,1957,n.a.,62,M,
David Dodge,653060,1975,n.a.,44,M,
Scott Womble,653061,n.a.,n.a.,,M,
Patty McPeak,653062,1941,n.a.,78,F,
Eric Melin,653063,1960,n.a.,59,M,
Greg Kent,653069,1970,n.a.,49,M,
Cyril Moreau,653070,Jul 1971,n.a.,48,M,French
Tom Teixeira,653075,n.a.,n.a.,,M,
Tammy-Anne Campbell,653083,n.a.,n.a.,,F,
Bob Bell,653086,n.a.,n.a.,,M,
Michelle Mosier,653096,1965,n.a.,54,F,
Steven Anthony,653099,n.a.,n.a.,,M,
Cssio Casseb Lima,653100,08 Aug 1955,n.a.,63,M,Brazilian
Cathy Smyth,653101,n.a.,n.a.,,F,
Takeshi Isayama,653104,08 Mar 1943,n.a.,76,M,Japanese
Doreen Tyburski,653111,n.a.,n.a.,,F,
Karlyn Oberg,653123,n.a.,n.a.,,F,
David Herrick,653126,n.a.,n.a.,,M,
Lee Burrows,653127,n.a.,n.a.,,F,
John Miller,653136,n.a.,n.a.,,M,
Ryan Irwin,653137,1966,n.a.,53,M,American
Bob Stefanowski,653139,1964,n.a.,55,M,
Jeff Jacob,653141,n.a.,n.a.,,M,
Timothy Williamson,653142,1944,n.a.,75,M,
Terry Hamilton,653146,1963,n.a.,56,M,
John Kiernan,653151,n.a.,n.a.,,M,
The Hon. Doctor John Dawkins,653155,02 Mar 1947,n.a.,72,M,
Doctor Leanne Rowe,653159,1965,n.a.,54,F,
Hugues Meyrath,653160,1970,n.a.,49,M,
Narendra Patni,653162,1943,03 Jun 2014,75,M,Indian
Chandrashekhar Khandekar,653164,1957,n.a.,62,M,
Noah Mesel,653167,1961,n.a.,58,M,
Derek Gipson,653169,n.a.,n.a.,,M,
Vanessa Gainer,653170,n.a.,n.a.,,F,
Jason Vann,653172,n.a.,n.a.,,M,
Kumar Sivakumar,653173,1954,n.a.,65,M,
Dwight VanDolah,653174,n.a.,n.a.,,M,
Loek van den Boog,653177,1953,n.a.,66,M,Dutch
Mika Dick,653181,n.a.,n.a.,,M,
Cathey Benefield,653182,n.a.,n.a.,,F,
Mike Higgins,653184,n.a.,n.a.,,M,
Bret Ketcham,653185,n.a.,n.a.,,M,
Darius Udwadia,653187,1940,n.a.,79,M,Indian
Raymond Lee,653190,n.a.,n.a.,,M,
Bill Hahn Jr,653191,1971,n.a.,48,M,
Jeff Surges,653192,1967,n.a.,52,M,
Doctor Michael Cusumano,653196,05 Sep 1954,n.a.,64,M,American
Randal Hoff,653198,1953,n.a.,66,M,
Harvey Rosenfeld,653200,1948,n.a.,71,M,
Neeraj Gupta,653203,1968,n.a.,51,M,
Nathan Sellyn,653207,n.a.,n.a.,,M,
Jon Anderson,653212,n.a.,n.a.,,M,
Joanne Bradford,653215,1963,n.a.,56,F,
Christian Ulbrich,653220,1966,n.a.,53,M,
Harish Bhat,653228,1957,n.a.,62,M,
Richard Heaps,653229,1953,n.a.,66,M,
Bill Budde,653230,1960,n.a.,59,M,
Rob Auld,653232,n.a.,n.a.,,M,
David Copeland,653234,n.a.,n.a.,,M,
Vic D'Alfonso,653236,1950,n.a.,69,M,
Susan Soenderop,653237,n.a.,n.a.,,F,
