name,name_id,dob,dod,age,gender,nationality
C Bustard,504877,1958,n.a.,61,F,
Britton Murdoch,504878,1957,n.a.,62,M,American
David Adams,504879,18 Dec 1957,n.a.,61,M,American
Bud Evans Jr,504880,1946,n.a.,73,M,
Roy Jackson,504881,21 May 1934,17 Dec 2007,77,M,
David Widlak,504882,20 Jul 1948,17 Oct 2010,66,M,
Lawrence Hagemann,504883,1944,n.a.,75,M,
John Stein,504884,1968,n.a.,51,M,
Richard Miller,504885,1954,n.a.,65,M,
Richard Schlager,504887,1952,n.a.,67,M,
Walter Killough Jr,504889,1955,n.a.,64,M,
Stacey Mann,504890,1953,n.a.,66,M,
Alex Richmond,504891,1950,n.a.,69,M,
Paul Pratt Sr,504893,1944,n.a.,75,M,
Jack Demmer,504894,1924,n.a.,95,M,
Gabe Anton Jr,504896,1932,n.a.,87,M,
Scott Rosen,504898,1958,n.a.,61,M,
Kevin Mahoney,504901,1955,n.a.,64,M,
David Ginsberg,504904,n.a.,n.a.,,M,
Lina Shurslep,504905,n.a.,n.a.,,F,
Bob Freese,504906,1956,n.a.,63,M,
Haug Scharnowski,504907,n.a.,n.a.,,M,
Ward Thomas,504908,1972,n.a.,47,M,
Jean-Luc Valente,504909,n.a.,n.a.,,M,
Rick Vick,504910,n.a.,n.a.,,M,
Serge Genetet,504911,n.a.,n.a.,,M,
Doctor Werner Prtorius,504913,29 Apr 1946,n.a.,73,M,German
Alastair Lukies,504916,26 Sep 1973,n.a.,45,M,British
Frank Rocchetti,504922,1961,n.a.,58,M,
Kim Korth,504923,1955,n.a.,64,F,
Tommy Swider,504924,n.a.,n.a.,,M,
Lynn Krominga,504925,1950,n.a.,69,F,American
Phil Dolan,504926,n.a.,n.a.,,M,
Marla Sanchez,504927,1956,n.a.,63,F,
Robert Longnecker,504929,1974,n.a.,45,M,
Joe Quigg,504938,n.a.,n.a.,,M,
Michael Homer,504940,22 Mar 1959,n.a.,60,M,Canadian
Martin McClanan,504941,n.a.,n.a.,,M,American
Joseph Bouffard,504943,1949,n.a.,70,M,
Roula Rabbat,504944,1973,n.a.,46,F,
David Gagie,504946,Feb 1955,n.a.,64,M,British
Doctor Veronica Jordan,504949,1950,n.a.,69,F,
Randy Marmon,504950,1962,n.a.,57,M,American
Allison Fergus,504951,1973,n.a.,46,F,
Jeffrey Neal,504953,1967,n.a.,52,M,
Robert Sandler,504954,1946,n.a.,73,M,
Dennis Smith,504955,1953,n.a.,66,M,
Eugene Even,504956,1928,n.a.,91,M,
Nicholas Barker,504957,1958,n.a.,61,M,
Robert Cagnassola,504958,1942,n.a.,77,M,
Doctor David Loury,504959,1955,n.a.,64,M,
Jimmie Trotter,504960,1938,n.a.,81,M,
Frank Hankins Jr,504961,1918,n.a.,101,M,
The Hon. David Bonior,504962,06 Jun 1945,n.a.,74,M,American
Jim Cooper,504963,1951,n.a.,68,M,
Salvatore Cottone,504964,1940,n.a.,79,M,American
John Lanam,504965,1935,11 Sep 2010,79,M,
Sharon Schulzki,504966,1958,n.a.,61,F,
Carter Evans,504967,1949,n.a.,70,M,
Bobby Hill,504968,1933,n.a.,86,M,
John Holowko,504969,1964,n.a.,55,M,
Michael Tarpley,504970,1956,n.a.,63,M,
Greg Facemyer,504971,1956,n.a.,63,M,
Sophocles Zoullas,504972,1966,n.a.,53,M,American
Edward Geletka,504973,1962,n.a.,57,M,
Andy Firestone,504974,1958,n.a.,61,M,
Joseph Jeannette,504975,1944,n.a.,75,M,
Richard Allen,504976,1958,n.a.,61,M,
Tom Price,504977,1953,n.a.,66,M,
Jeffrey Klein,504978,1959,n.a.,60,M,American
Professor  Dr John Fraser,504979,1961,n.a.,58,M,
Jim Quinn,504980,1946,n.a.,73,M,American
Albert Fralinger Jr,504981,1933,n.a.,86,M,American
Tim Krauskopf,504982,1961,n.a.,58,M,
John Fitzpatrick,504983,1964,n.a.,55,M,
Donald Leforce,504984,1948,n.a.,71,M,
Doctor Gregory Hemmi,504985,1965,n.a.,54,M,
L Stella III,504986,1958,n.a.,61,M,
Richard Dapp,504987,1955,n.a.,64,M,
Terry Sanderson,504988,1960,n.a.,59,M,
William Whelan,504989,1953,n.a.,66,M,
Dean Petitpren,504990,1942,n.a.,77,M,
Peter Keeley,504991,1960,n.a.,59,M,
Ed Taffet,504992,n.a.,n.a.,,M,
Professor  Dr Stephen Watt,504993,1959,n.a.,60,M,
Charles Mathews,504994,1939,n.a.,80,M,
Ness Lakdawala,504995,1934,n.a.,85,M,
Chris Hewat,504996,1960,n.a.,59,M,
Art Mesher,504997,n.a.,n.a.,,M,
Robert Gregory,504999,1955,n.a.,64,M,
John Bailey,505000,1945,n.a.,74,M,
David Hull,505001,1956,n.a.,63,M,
Hugh Aird,505002,1953,n.a.,66,M,
Olivier Sermet,505003,1965,n.a.,54,M,
David Parkes,505004,1947,n.a.,72,M,
Linda Gilbert,505005,1968,n.a.,51,F,
Manuel Schiappa Pietra,505006,1960,n.a.,59,M,
Joe Leeder,505007,1954,n.a.,65,M,
Isaac Preston,505008,1960,25 Nov 2014,58,M,
Patrick Rodmell,505011,n.a.,n.a.,,M,
Philip Timyan,505012,1958,n.a.,61,M,
Frederick Kurtz,505013,1935,n.a.,84,M,American
Greg Cronin,505014,1947,n.a.,72,M,
Bill Demmer,505015,1953,n.a.,66,M,
Ed Holcomb,505016,1948,n.a.,71,M,
Chris Jones,505018,1959,n.a.,60,M,
Ron Reed,505019,1947,n.a.,72,M,
Brandon Nussey,505020,n.a.,n.a.,,M,
J Pagan,505021,n.a.,n.a.,,M,
Mike Dorian Jr,505023,1959,n.a.,60,M,
Ed Ryan,505024,1968,n.a.,51,M,
Jay Patock Jr,505026,1944,n.a.,75,M,American
Jeff Cornelius,505027,1946,n.a.,73,M,
Mark Weisberger,505028,n.a.,n.a.,,M,
Colley Clarke,505029,n.a.,n.a.,,M,
Steven Calabrese,505030,1961,n.a.,58,M,
John Stroh III,505031,1959,n.a.,60,M,
Bruce Gordon,505032,n.a.,n.a.,,M,
Ray Colonius,505033,1957,n.a.,62,M,
Scott Head,505034,1963,n.a.,56,M,
Dick Driggs,505035,1938,n.a.,81,M,
Michael Schwartz,505036,1930,n.a.,89,M,
David Himick,505040,1926,n.a.,93,M,
Lisa Medlock,505041,n.a.,n.a.,,F,
Boris Leschinsky,505042,1965,n.a.,54,M,
Steve Anenen,505043,1952,n.a.,67,M,
Doctor Heiner Dreismann,505044,Jul 1953,n.a.,66,M,American
Janice Colby,505045,1955,n.a.,64,F,
Evros Psiloyenis,505046,1953,n.a.,66,M,
Lisa Musgrove,505047,1964,n.a.,55,F,
Rachel Winokur,505049,1973,n.a.,46,F,
Ashley Hill III,505050,1962,n.a.,57,M,
James Nealis III,505051,1948,n.a.,71,M,
Jim Sprague,505052,1961,n.a.,58,M,
Natalye Paquin,505053,1960,n.a.,59,F,
Jan Siegmund,505054,1964,n.a.,55,M,
John Fa,505055,1971,n.a.,48,M,American
William Caughran Jr,505056,1957,n.a.,62,M,
Jay Bachmann,505057,1968,n.a.,51,M,
Ellis Matthews,505058,1935,n.a.,84,M,
John Perri Jr,505059,1948,n.a.,71,M,
Kerri Kinney,505061,1970,n.a.,49,F,
Don Karcher,505062,1929,n.a.,90,M,
Susan Chapman,505063,n.a.,n.a.,,F,
Luther McLaughlin,505064,1945,n.a.,74,M,
Doctor Robert Morgan,505065,1929,n.a.,90,M,
James Rickards,505067,n.a.,n.a.,,M,
Keith Robbins,505068,1942,n.a.,77,M,
John Brothers,505069,1951,n.a.,68,M,
Doctor Gary Strauss,505070,1931,n.a.,88,M,
Hubert Townshend,505071,1937,n.a.,82,M,
Doctor Rob Adelman,505075,1963,n.a.,56,M,
Doctor Greg Ayers,505076,1962,n.a.,57,M,
Bradley Keller,505078,1942,n.a.,77,M,
Greg Tibbitts,505079,1967,n.a.,52,M,
Kenneth Lucas,505080,1953,n.a.,66,M,
Jeffrey Longstreth,505082,1943,n.a.,76,M,
Gilles Richard,505084,1938,n.a.,81,M,
Doctor Helen Barold,505086,03 Jun 1965,n.a.,54,F,
Mike Ross,505087,1951,n.a.,68,M,
Doctor Robert Schwyn,505089,1939,n.a.,80,M,
Joseph Silveira,505091,1947,15 Nov 2011,68,M,
Carl Brooks,505092,1950,n.a.,69,M,
Ronnie Story,505093,1947,n.a.,72,M,
Donald Wiest II,505095,1954,n.a.,65,M,
Jeffrey Garner,505096,26 Aug 1956,n.a.,62,M,American
Jeffrey Karafa,505097,1965,n.a.,54,M,
Warren Musson,505098,1957,n.a.,62,M,
Rich Sorkin,505100,1961,n.a.,58,M,
Stephen Tarczy,505101,1950,n.a.,69,M,
Jeffrey Wolber,505102,1956,n.a.,63,M,
Koert Van Wissen,505106,04 Feb 1952,n.a.,67,M,
Peter Alonso,505112,1961,n.a.,58,M,
Jim Wade,505121,1940,n.a.,79,M,
David Kelly,505122,1965,n.a.,54,M,
Kristina Pappa,505131,18 Dec 1971,n.a.,47,F,American
Michael Blackman,505132,1954,n.a.,65,M,
Andrew Thomas,505134,n.a.,n.a.,,M,
Jane Kiernan,505136,1960,n.a.,59,F,
Ed Bardgett,505147,1942,n.a.,77,M,
Fay Alexander,730363,n.a.,n.a.,,F,
Rob Bredahl,505149,1962,n.a.,57,M,American
Dan Hemmer,505151,n.a.,n.a.,,M,
Michael Battles,505153,1968,n.a.,51,M,
Thomas Long,505154,n.a.,n.a.,,M,
Doctor Peter Cowden,505169,1951,n.a.,68,M,
Elaine Bramley,505172,n.a.,n.a.,,F,
Bill Wallace,505175,1947,n.a.,72,M,
Robert Dowens Sr,505177,1950,n.a.,69,M,
Allan Bortel,505179,1941,n.a.,78,M,
Fred Litwin,505180,n.a.,n.a.,,M,
Richard Nordstrom,505181,1928,26 Jan 2006,82,M,
Rustom Ghadiali,505182,1937,n.a.,82,M,American
Francis Quis Jr,505183,1949,n.a.,70,M,
Alan Duggan,505184,1942,n.a.,77,M,
Larry Baer,505185,1957,n.a.,62,M,
Jim Rout,505186,1943,n.a.,76,M,
Melody Misiaszek,505187,1956,n.a.,63,F,
Laura Newstead,505188,1960,n.a.,59,F,
Jennifer Stanley,505190,n.a.,n.a.,,F,
Bill Moss,505191,1957,n.a.,62,M,
Walt Byers,505192,1949,n.a.,70,M,
William LaRosa,505193,1949,n.a.,70,M,
Mark White,505194,03 Jul 1968,n.a.,51,M,British
Brent Barringer,505195,03 Apr 1959,n.a.,60,M,American
Hayden Burrus,505196,n.a.,n.a.,,M,
Gerald Wagner,505197,1943,n.a.,76,M,
R Vanderpool,505198,1957,n.a.,62,M,
Serge Beaudet,505199,1947,n.a.,72,M,
Debbie Brenner,505200,n.a.,n.a.,,F,
Stan Abramowitz,505201,n.a.,n.a.,,M,
Mauro Parissi,505202,1966,n.a.,53,M,
Richard Steinhart,505203,1957,n.a.,62,M,
Paul Schaeffer,505204,1951,n.a.,68,M,American
Art Keeney III,505205,1944,n.a.,75,M,
Mike Carlton,505206,1961,n.a.,58,M,American
Michael Gormley,505208,1955,n.a.,64,M,
Chris Butler,505209,1957,n.a.,62,M,
Roshan Katrak,505210,1944,n.a.,75,F,
Edward Greene,505212,1955,n.a.,64,M,
Peter Robinson,505215,1948,n.a.,71,M,
Doctor Joseph Gulfo,505216,1963,n.a.,56,M,
Diana Wynne,505217,1955,n.a.,64,F,
Leena Lakdawala,505218,1968,n.a.,51,F,
Sol Nayman,505219,n.a.,n.a.,,M,
Jon Klippel,505221,1955,n.a.,64,M,
William Bronner,505222,1946,n.a.,73,M,
Dick Smith,505223,08 Jun 1938,17 Dec 2013,79,M,American
Michael Mendes,505224,1964,n.a.,55,M,
Glenn La Rusic,505225,1961,n.a.,58,M,
Bob Lea,505226,1944,n.a.,75,M,
Doctor Bruce Howell,505228,1942,n.a.,77,M,
Scott Lampert,505229,1961,n.a.,58,M,
Joseph Lamb Jr,505230,1935,n.a.,84,M,
Breaux Castleman,505232,1941,n.a.,78,M,
George Chryssis,505233,1947,n.a.,72,M,Greek
Ray Spencer,505235,1923,n.a.,96,M,
Dennis Mussell,505236,1943,n.a.,76,M,
Michel Lecompte,505237,1950,n.a.,69,M,
Aurelio Useche,505238,14 Jan 1968,n.a.,51,M,
Rich Combs,505239,1948,n.a.,71,M,
Professor Gil Epstein,505241,26 Dec 1964,n.a.,54,M,Israeli
George Davis Jr,505242,1956,n.a.,63,M,
Harry Topikian,505243,n.a.,n.a.,,M,
Glen Warren Jr,505247,1956,n.a.,63,M,
Doctor Carolyn Horan,505248,1932,n.a.,87,F,
Greg Gibbs,505249,1960,n.a.,59,M,
Jim Lucas Jr,505250,1951,n.a.,68,M,American
Daniel O'Keefe,505251,1965,n.a.,54,M,
Alan Kornblum,505252,n.a.,n.a.,,M,Canadian
Kim Trapp,505253,1959,n.a.,60,F,
Ron Snyder,505254,1957,n.a.,62,M,
Mark Garwood,505255,1955,n.a.,64,M,American
Sheila Ogle,505256,1939,n.a.,80,F,American
Martin Cleary,505257,1945,n.a.,74,M,
Dan Lufkin,505258,1931,n.a.,88,M,
Myron Goins,505259,1960,n.a.,59,M,
Ray Croghan,505260,1949,n.a.,70,M,
Michael Margolis,505262,1952,n.a.,67,M,
John McCarvel,505263,1956,n.a.,63,M,
John Talley,505264,1956,n.a.,63,M,
Gary Crandall,505265,n.a.,n.a.,,M,
Nancy Compton,505266,n.a.,n.a.,,F,
Duke Lyndon Hanson III,505267,1962,n.a.,57,M,
Caryn Ellison,505269,1952,n.a.,67,F,
Alan Castle,505270,n.a.,n.a.,,M,
Brad Stoffer,505271,1957,n.a.,62,M,
Jon Rufty,505272,1955,n.a.,64,M,
Troy Richardson,505274,n.a.,n.a.,,M,
Bill Matson,505275,1959,n.a.,60,M,
Bob Schafer,505276,1954,n.a.,65,M,
Grange Johnson,505279,1968,n.a.,51,M,
Todd Thomason,505286,1967,n.a.,52,M,
Ken Klipper,505288,1959,n.a.,60,M,
Miguel Madrigal,505290,n.a.,n.a.,,M,
Cesar Ortiz,505293,1974,n.a.,45,M,
Frank Coughlin,505295,1959,n.a.,60,M,
Robert Bell,505296,1943,n.a.,76,M,
George Boedecker Jr,505302,1962,n.a.,57,M,American
Timothy Bernlohr,505304,1960,n.a.,59,M,
Chuck Johnson,505305,n.a.,n.a.,,M,
Steve Zaytoun,505307,1957,n.a.,62,M,
Mike Bozarth,505308,1962,n.a.,57,M,
Catherine Kniker,505309,n.a.,n.a.,,F,
C Amann II,505310,1963,n.a.,56,M,
Joel Armstrong,505312,1938,n.a.,81,M,
Doctor Liam Cheung,505313,1970,n.a.,49,M,
John Hughes Jr,505314,1946,n.a.,73,M,
Rick Smith,505315,1950,n.a.,69,M,
Wei Ching,505316,1954,n.a.,65,M,
Bruce Elder,505317,1962,n.a.,57,M,
Fred Vasconcelos,505318,n.a.,n.a.,,M,
Marie Holman-Rao,505319,1949,n.a.,70,F,American
The Hon. Carol Hallett,505320,16 Oct 1937,n.a.,81,F,American
Tom Holder Jr,505321,1959,n.a.,60,M,
Erez Chimovits,505322,1964,n.a.,55,M,
Ameesh Divatia,505323,n.a.,n.a.,,M,
Hans Lindroth,505324,1959,n.a.,60,M,
Peter Collins,505325,1969,n.a.,50,M,
Peter Coker Sr,505326,1942,n.a.,77,M,
John Cline,505327,1958,n.a.,61,M,
Harold Ewen,505328,1933,n.a.,86,M,
J Kittrell III,505329,1953,n.a.,66,M,
Bob Whitson,505330,n.a.,n.a.,,M,
Ray Vaughn,505331,1952,n.a.,67,M,
William Tappan,505332,1965,n.a.,54,M,
David Zeglis,505333,n.a.,n.a.,,M,
Brandon Marshall,505334,1949,n.a.,70,M,
Bill Cameron,505336,1953,n.a.,66,M,
Chad Paul III,505337,1966,n.a.,53,M,
Clifford Williams,505338,1948,n.a.,71,M,
Marvin Moses,505339,1945,n.a.,74,M,
Jim Kirby,505340,1965,n.a.,54,M,
Jon Vincent,505341,1956,n.a.,63,M,
R Spencer Jr,505342,1941,n.a.,78,M,
Peter Van Genderen,505343,1966,n.a.,53,M,
Harel Beit-On,505344,05 Jul 1959,n.a.,60,M,
Doctor D'vorah Graeser,505345,1968,n.a.,51,F,
Anthony Shaw,505346,n.a.,n.a.,,M,
Michael Weeks,505350,1954,n.a.,65,M,
Kit Cole,505351,1941,n.a.,78,F,
Irwin Singer,505352,n.a.,2005,,M,
Jim TenBroek,505354,1961,n.a.,58,M,
Hans Ganz,505355,1954,n.a.,65,M,
Brian Oliver,730364,n.a.,n.a.,,M,
Joe Zapata,505356,1946,n.a.,73,M,
James Clark Jr,505358,1953,n.a.,66,M,
Don Purdy,505361,1931,07 Apr 2010,83,M,
Michael Harte,505362,1963,n.a.,56,M,
Mark Jewett,505363,1966,n.a.,53,M,
Robert Sammis,505364,1953,n.a.,66,M,
Doctor Rick Piazza,505365,1959,n.a.,60,M,
Rick Michaels Jr,505366,1945,n.a.,74,M,
Robert Moreyra,505367,1959,n.a.,60,M,
Al Majors,505368,1940,n.a.,79,M,
Brad Gordon,505369,1955,n.a.,64,M,
Don Whitacre,505370,1952,n.a.,67,M,American
Joseph White Jr,505371,1950,n.a.,69,M,
Leonard Foxman,505372,1944,n.a.,75,M,
Louis Massaro,505373,1946,n.a.,73,M,
Peter Jensen,505374,1951,n.a.,68,M,
J Hattendorf,505375,1950,n.a.,69,M,
John Yimoyines,505377,1949,n.a.,70,M,
Francis Burke,505378,1939,n.a.,80,M,
Morton Litwin,505379,n.a.,n.a.,,M,
Kenneth Scholz,505380,1949,n.a.,70,M,
Michael Moulton,505381,1962,n.a.,57,M,American
Steve Wickham,505382,n.a.,n.a.,,M,
Steve Berg,505383,n.a.,n.a.,,M,
Bill Plyler II,505384,1944,n.a.,75,M,
Yvon Brind'Amour,505385,1958,n.a.,61,M,
Ted Foxman,505386,1974,n.a.,45,M,
Gary Adams,505388,1954,n.a.,65,M,
Steve Hawrysz,505391,1958,n.a.,61,M,
Jack Weimer,505392,1956,n.a.,63,M,
Jim Bolotin,505393,1962,n.a.,57,M,
Dale Buxton,505394,1962,n.a.,57,M,
John Connell,505395,1957,n.a.,62,M,
Dan Faia,505396,1967,n.a.,52,M,
Adam Plummer,505397,1974,n.a.,45,M,
Stan Semuskie,505398,1950,n.a.,69,M,
Rene Verhaegen,505399,1946,n.a.,73,M,
Geoff Boyd,505400,1967,n.a.,52,M,
Bill Priest Jr,505401,24 Sep 1941,n.a.,77,M,
Doctor Ben Tseng,505402,1945,n.a.,74,M,
William Stephens,505405,1932,n.a.,87,M,
Bob Pickens,505406,1961,n.a.,58,M,
George Jahn,505407,1941,n.a.,78,M,
Dave Kunde,505408,1960,n.a.,59,M,
Arlin Goldberg,505409,1956,n.a.,63,M,
Doctor David Lentz,505410,1944,n.a.,75,M,
Russell Olson,505411,1954,n.a.,65,M,
Kathleen Hannah,505412,1951,n.a.,68,F,
Josh Kahr,505414,1974,n.a.,45,M,
Ken Ripley,505415,1946,n.a.,73,M,
Dave Birsner,505418,1967,n.a.,52,M,
Dov Elefant,505419,1968,n.a.,51,M,
Doctor William Eddy,505420,1955,n.a.,64,M,
Keith Hynes,505421,1952,n.a.,67,M,
Louis Rosner,505423,1948,n.a.,71,M,
Peter Flaherty II,505425,1944,n.a.,75,M,
Carlton Highsmith,505428,1951,n.a.,68,M,American
V Molina,505434,1948,n.a.,71,F,
Ersin Galioglu,505441,n.a.,n.a.,,M,
Robert Leon,505451,1949,n.a.,70,M,French
Andrew Young,505454,1954,n.a.,65,M,Australian
Joe Martin,505462,1952,n.a.,67,M,
Olaf Heyden,505467,1963,n.a.,56,M,
Andrea Brentan,505468,03 Mar 1949,n.a.,70,M,Italian
Michael Gollner,505470,1959,n.a.,60,M,
Tony Grossi,505476,1959,n.a.,60,M,
Doctor Francesco Starace,505479,22 Sep 1955,n.a.,63,M,Italian
Harold Bouillion,505483,1943,n.a.,76,M,
Steve Wachter,505484,1962,n.a.,57,M,
Keith Solar,505486,09 May 1960,n.a.,59,M,American
Bill Markert,505487,1965,n.a.,54,M,
Stewart Reich,505489,1943,n.a.,76,M,
Carol Braun,505491,1959,n.a.,60,F,
David Markin,505494,1931,n.a.,88,M,
Mike Donahue,505495,1962,n.a.,57,M,
Duffy Mees,505496,n.a.,n.a.,,M,
Dan Wigger,505498,n.a.,n.a.,,M,
Ralph Zuzolo Sr,505499,1942,22 Aug 2005,67,M,
Leonard Gantler,505502,1952,n.a.,67,M,
Stephen Nussdorf,505503,1950,n.a.,69,M,
Bob Shaker,505505,1963,n.a.,56,M,American
James Sheehy,505506,1946,n.a.,73,M,
Daniel Csontos,505507,1962,n.a.,57,M,
Melanie Yaptangco,505508,1960,n.a.,59,F,
Tim Taussig,505509,1957,n.a.,62,M,
Jerome Kapelus,505510,1964,n.a.,55,M,
James deVenny III,505511,1947,n.a.,72,M,
George Darnell,505512,n.a.,n.a.,,M,
Bob Hensley,505513,1958,n.a.,61,M,
Lisa Goodwin,505514,1969,n.a.,50,F,
Michael Katz,505515,1947,n.a.,72,M,
Brian King,505516,1932,n.a.,87,M,
Lawrence Safarek,505517,1949,n.a.,70,M,
Sam Sarick,505518,n.a.,n.a.,,M,
John Vivash,505519,n.a.,n.a.,,M,
Stewart Saxe,505520,n.a.,n.a.,,M,
Mark Oleksiw,505521,n.a.,n.a.,,M,
Dan Brazier,505522,n.a.,n.a.,,M,
Rachel Carrillo,505523,1970,n.a.,49,F,
Phil Clark,505524,1952,n.a.,67,M,
Jack Carter,505525,n.a.,n.a.,,M,
Rodger Holley,505526,1947,n.a.,72,M,
Denis Martin,505527,1958,n.a.,61,M,
John Durham,505528,n.a.,n.a.,,M,
Jean-Pierre Robert,505529,n.a.,n.a.,,M,
Sami Totah,505530,1958,n.a.,61,M,
Vincent Ho,505531,1951,n.a.,68,M,
Jerry Ormiston,505532,n.a.,n.a.,,M,
Alida Gualtieri,505533,n.a.,n.a.,,F,
Chien Huang,505534,n.a.,n.a.,,M,
Doctor Richard Flanagan,505535,n.a.,n.a.,,M,
Ilan Kenig,505536,1962,n.a.,57,M,
Adam Kokas,505537,1971,n.a.,48,M,American
Dan Hickey Sr,505538,1944,n.a.,75,M,American
David Pearl,505539,1959,n.a.,60,M,
A Young,505540,1961,n.a.,58,M,
Avi Goldstein,505546,1965,n.a.,54,M,
Donovan Chin,505547,1966,n.a.,53,M,
Monty Montgomery III,505550,1953,n.a.,66,M,
Ron Jadin,505552,1960,n.a.,59,M,
Adam Borak,505553,1967,n.a.,52,M,
Adam Moore,505554,n.a.,n.a.,,M,
Akis Tsirigakis,505556,1956,n.a.,63,M,
Sigurd Kirk,505557,1967,n.a.,52,M,
Mark Clayman,505559,1969,n.a.,50,M,
John McCarthy,505560,1937,n.a.,82,M,
Laverne Hall,505562,1938,n.a.,81,F,
Leon Geller,505563,1955,n.a.,64,M,
Mark Wilson,505565,1959,n.a.,60,M,
Alan Grobman,505566,1971,n.a.,48,M,
Jeff Kiel,505567,1959,n.a.,60,M,
Larry Rowe,505569,1945,n.a.,74,M,
Dan Hickey Jr,505570,1967,n.a.,52,M,
Tom Christy,505571,n.a.,n.a.,,M,
Ron Fainaro,505572,1967,n.a.,52,M,
Nasir Cochinwala,505575,n.a.,n.a.,,M,
Yossi Atia,505576,1963,n.a.,56,M,
Lew Knechtel,505578,n.a.,n.a.,,M,
James Bishop,505579,1943,n.a.,76,M,
Randolph Hibben,505580,1958,n.a.,61,M,
Doug Haensel,505581,1963,n.a.,56,M,
Alan Ginsberg,505582,1958,n.a.,61,M,
Julia Kahr,505583,1978,n.a.,41,F,
Randy Black,505586,n.a.,n.a.,,M,
Jeff Heine,505588,n.a.,n.a.,,M,American
Ron Swift,505589,n.a.,n.a.,,M,
Kenneth LeBow,505590,n.a.,n.a.,,M,
Carol Good,505591,n.a.,n.a.,,F,
