name,name_id,dob,dod,age,gender,nationality
David Recce,886736,n.a.,n.a.,,M,
Alastair Johnston,886737,1970,n.a.,49,M,
Walter Huang,886738,1958,n.a.,61,M,
Richard Gingras,886739,1951,n.a.,68,M,
Jim Brown,886745,1961,n.a.,58,M,
Jeannette Knudsen,886746,1970,n.a.,49,F,
Ruth Sarfaty,886747,n.a.,n.a.,,F,
Paula Evans,886748,n.a.,n.a.,,F,
Tom Nolan,886749,1978,n.a.,41,M,
Peng Foo,886753,1970,n.a.,49,M,
Mary Jo Dieckhaus,886755,n.a.,n.a.,,F,
Alistair Gill,886773,Sep 1969,n.a.,49,M,British
Vivian Lopez-Blanco,886775,1957,n.a.,62,F,
Katherine Richardson,886777,n.a.,n.a.,,F,
John Diesch,886788,1957,n.a.,62,M,
Richard Wesolowski,886790,n.a.,n.a.,,M,
John Ambrose,886791,1953,n.a.,66,M,
Julie Cafarella,886792,n.a.,n.a.,,F,
Jim McVaney Jr,886794,n.a.,n.a.,,M,
Camile Gerard,886795,1964,n.a.,55,F,
Professor  Dr Dan Schrag,886796,25 Jan 1966,n.a.,53,M,
Kevin Bryant,886797,1975,n.a.,44,M,
Lora Cheatum,886798,n.a.,n.a.,,F,
Jim O'Reilly,886799,n.a.,n.a.,,M,
Elizabeth Kuipers,886800,n.a.,n.a.,,F,
Tim Hunt,886801,n.a.,n.a.,,M,
Naomi Aoki,886802,n.a.,n.a.,,F,
Larry Hall,886803,n.a.,n.a.,,M,
Reginald Chaney,886804,n.a.,n.a.,,M,
Mark Matejka,886805,n.a.,n.a.,,M,
Terry Evans,886806,n.a.,n.a.,,M,
Bill Galanko,886807,23 Nov 1956,n.a.,62,M,American
Tim Heilig,886808,n.a.,n.a.,,M,
Bill Valach,886809,n.a.,n.a.,,M,
Bob Huffman,886810,n.a.,n.a.,,M,
Shane Johnston,886811,n.a.,n.a.,,M,
Robert Kesler Jr,886812,12 Oct 1957,n.a.,61,M,American
David Lawson,886813,n.a.,n.a.,,M,
Ben Smith Jr,886814,1970,n.a.,49,M,
Bob Licht,886815,n.a.,n.a.,,M,
J O'Brien,886816,1968,n.a.,51,M,American
Bruno Maestri,886817,n.a.,n.a.,,M,
Doctor Rob Martinez,886819,n.a.,n.a.,,M,
Mike McClellan,886820,30 Sep 1963,n.a.,55,M,
Gerhard Thelen,886821,n.a.,n.a.,,M,
Chuck Wehrmeister,886822,n.a.,n.a.,,M,
Tom Werner,886823,n.a.,n.a.,,M,
Sam Lee,886824,n.a.,n.a.,,M,
Frederick Wimbush,886825,24 Jul 1955,n.a.,63,M,American
Mark MacMahon,886826,n.a.,n.a.,,M,
Morris Moore,886828,n.a.,n.a.,,M,American
Newell Baker,886829,n.a.,n.a.,,M,
Susan Weber,886830,n.a.,n.a.,,F,
Larry Collingwood,886831,n.a.,n.a.,,M,
Jane Seccombe,886832,n.a.,n.a.,,F,
James Carter Jr,886833,n.a.,n.a.,,M,
Lisa Greb,886834,n.a.,n.a.,,F,
Carl Churchman,886835,n.a.,n.a.,,M,
Scott Stanton,886836,n.a.,n.a.,,M,
F Crawford,886837,n.a.,n.a.,,M,
Rima Calderon,886838,n.a.,n.a.,,F,
Stacey Halota,886839,n.a.,n.a.,,F,
Heather Hochberg,886840,n.a.,n.a.,,F,
Yuvi Kochar,886841,n.a.,n.a.,,M,
Glenn Clements,886842,1948,n.a.,71,M,
Anthony Lyddane,886843,n.a.,n.a.,,M,
George Houghton Jr,886844,n.a.,n.a.,,M,American
Andrea Papa,886845,n.a.,n.a.,,F,
Win Hotchkiss Jr,886846,n.a.,n.a.,,M,
Jason Nadeau,886847,1970,n.a.,49,M,
Renata Sirota,886848,n.a.,n.a.,,F,
Bob Oakland,886849,n.a.,n.a.,,M,
George Gardner,886850,n.a.,n.a.,,M,
Dave Warren,886851,n.a.,n.a.,,M,
Bill Herdegen III,886852,1955,n.a.,64,M,
Wesley Blair III,886853,n.a.,n.a.,,M,
Joe Cavallini,886854,n.a.,n.a.,,M,
Marvin Rollison,886855,n.a.,n.a.,,M,
Bill MacKenzie,886856,n.a.,n.a.,,M,
Jane Wolchonok,886859,1947,n.a.,72,F,
Richard Spring,886861,n.a.,n.a.,,M,
Bill Sibold,886862,n.a.,n.a.,,M,
Elizabeth Woo,886863,1967,n.a.,52,F,
Chuck Tickles,886864,n.a.,n.a.,,M,
Beverly Sutton,886865,1970,n.a.,49,F,
Doug Yannucci,886867,1972,n.a.,47,M,
Mike Skalka,886868,Sep 1951,n.a.,67,M,American
Pat Vaden,886869,1953,n.a.,66,M,
Lou Ysaquirre,886870,n.a.,n.a.,,F,
Rand Zimmerman,886871,n.a.,n.a.,,M,
Jeff Bua,886872,1953,n.a.,66,M,
Len Downie Jr,886874,01 May 1942,n.a.,77,M,
Kayleen Keneally,886875,n.a.,n.a.,,F,
Marcus Brauchli,886876,19 Jun 1961,n.a.,58,M,
Andrew Carter,886877,1946,n.a.,73,M,
Douglas Good,886878,1945,n.a.,74,M,
Christina Donaghy,886880,30 May 1968,01 May 2011,46,F,
Gil Leathley,886881,1936,n.a.,83,M,
Lou Geremia,886883,n.a.,n.a.,,M,
Hance Myers III,886884,n.a.,n.a.,,M,
Doctor Ted Jones,886885,n.a.,n.a.,,M,
Joanna Pankey,886886,n.a.,n.a.,,F,
Erik Rebich,886887,1970,n.a.,49,M,
Scott Winters,886888,n.a.,n.a.,,M,
Steve Rusch,886889,n.a.,n.a.,,M,
Bernadette Donahue,886890,n.a.,n.a.,,F,
Michele Smith,886891,n.a.,n.a.,,F,
Ellen Fairchild,886894,1961,n.a.,58,F,
Eula Jones,886895,n.a.,n.a.,,F,
Angel Atondo,886896,n.a.,n.a.,,M,
Tia Mattson,886897,n.a.,n.a.,,F,
Steve Breitzka,886899,1956,n.a.,63,M,
Martin Gafinowitz,886901,n.a.,n.a.,,M,
Barbara Hulit,886902,n.a.,n.a.,,F,
Alex Joseph,886903,1954,n.a.,65,M,
Joel Heath,886904,n.a.,n.a.,,M,
Craig Purse,886905,1955,n.a.,64,M,
J Bergmann,886906,n.a.,n.a.,,M,
Scott Munro,886907,n.a.,n.a.,,M,
Brian Burnett,886908,n.a.,n.a.,,M,
Gary Farha,886909,n.a.,n.a.,,M,
Bill King IV,886910,1967,n.a.,52,M,
Frank McFaden,886911,1961,n.a.,58,M,American
Mike Murphy,886914,1958,n.a.,61,M,
Doctor Nomi Ghez,886917,1947,n.a.,72,F,
Harvey Beker,886918,1953,n.a.,66,M,
Howard Meyers,886919,1943,n.a.,76,M,
Robert Stansky,886920,n.a.,n.a.,,M,
Chandrika Tandon,886921,1955,n.a.,64,F,
John Herzog,886923,18 Mar 1936,n.a.,83,M,
Peter Schoenfeld,886924,12 May 1944,n.a.,75,M,
Allan Boomer,886925,n.a.,n.a.,,M,
Doctor Michael Solomon,886926,1938,n.a.,81,M,
Ed Kerschner,886927,n.a.,n.a.,,M,
Peter Alcide,886929,n.a.,n.a.,,M,
Stewart Satter,886935,n.a.,n.a.,,M,
Sean McManus,886945,16 Feb 1955,n.a.,64,M,
Tom Kingzett,886946,1946,n.a.,73,M,
Phil Caris,886952,n.a.,n.a.,,M,
Gregory Krontiris,886957,1953,n.a.,66,M,
Sasha Sekpeh,886958,n.a.,n.a.,,M,
Jason Bissell,886959,n.a.,n.a.,,M,
Jeff Schumaker,886960,n.a.,n.a.,,M,
Nick Brien,886961,1961,n.a.,58,M,
Jack McCracken,886962,05 Sep 1963,n.a.,55,M,Wallisian/Futunan
Gregory Meyers,886963,11 Apr 1952,n.a.,67,M,
Jonathan Pauling,886968,n.a.,n.a.,,M,
Stacey Fling,886976,1959,n.a.,60,F,
Philip Green,886978,03 Jul 1967,n.a.,52,M,British
Peter Johnston,886982,1955,n.a.,64,M,
Tushar Kothari,886983,n.a.,n.a.,,M,
Juliann Larimer,886984,n.a.,n.a.,,F,
Diane Julian,886986,n.a.,n.a.,,F,
Lt. Gen. Russel Honore,886990,1947,n.a.,72,M,
Frank Berry,886991,1964,n.a.,55,M,
David Keller,886993,1965,n.a.,54,M,
Joe Kelliher,886995,17 Jan 1961,n.a.,58,M,
Ed Kleinguetl,886996,n.a.,n.a.,,M,
Bruce Jensen,886997,n.a.,n.a.,,M,
Bruce Jaffe,886999,1964,n.a.,55,M,
Dominic Addesso,887000,Sep 1953,n.a.,65,M,American
Doctor David MacAllan,887001,n.a.,n.a.,,M,
K Morris,887002,n.a.,n.a.,,M,
Jamie Szpiro,887009,27 Aug 1973,n.a.,45,M,
Mary Corbett,887010,1952,n.a.,67,F,
Susan Griffin,887014,n.a.,n.a.,,F,
Tom Colgrove,887020,1951,n.a.,68,M,
Ross McGroarty,887027,1939,n.a.,80,M,
George Mara,887028,1953,n.a.,66,M,
Steve Taggart,887029,n.a.,n.a.,,M,
Bruce Callow,887030,1946,n.a.,73,M,
Phillip Carmac,887031,1954,n.a.,65,M,
David Barksdale,887032,1963,n.a.,56,M,
Darren Groth,887033,n.a.,n.a.,,M,
William Budd Jr,887034,1962,n.a.,57,M,
Chris Heim,887035,n.a.,n.a.,,M,
Robin Hager,887036,1962,n.a.,57,F,
Stephen Lepley,887037,n.a.,n.a.,,M,
Robert Martinez,887038,n.a.,n.a.,,M,
Raj Shetye,887039,n.a.,n.a.,,M,
Carolyn Bass,887040,n.a.,n.a.,,F,
Charles Lambert,887041,n.a.,n.a.,,M,
Edan Portaro,887042,1967,n.a.,52,F,
Marc Gordon,887043,n.a.,n.a.,,M,
Laura Atwell,887044,n.a.,n.a.,,F,
Elizabeth Coleman,887045,n.a.,n.a.,,F,
Brent Bass,887046,n.a.,n.a.,,M,
Rick Farrar,887047,n.a.,n.a.,,M,
Kathy White,889366,n.a.,n.a.,,F,
Tom Guerrieri Jr,887048,n.a.,n.a.,,M,
Barton Hunter,887049,n.a.,n.a.,,M,
Beth Lippincott,887050,n.a.,n.a.,,F,
Mary Williams,887051,n.a.,n.a.,,F,
Alexandra Holt,887052,n.a.,n.a.,,F,
Patti Ross,887053,n.a.,n.a.,,F,
Rear Admiral Bob Cohen,887055,n.a.,n.a.,,M,
Alan Crater,887057,n.a.,n.a.,,M,
Frank Briamonte,887058,n.a.,n.a.,,M,
Elaine Bartolini,887059,n.a.,n.a.,,F,
Damon Leavell,887060,n.a.,n.a.,,M,
Don Rubin,887061,1934,20 Feb 2012,82,M,American
Tom Stanton,887062,n.a.,n.a.,,M,
Karen Belcher,887063,1977,n.a.,42,F,
Jennifer Streiff,887064,n.a.,n.a.,,F,
Christopher Kooistra,887065,n.a.,n.a.,,M,
Darrell Brown,887067,1955,n.a.,64,M,
Ed Quinn,887068,n.a.,n.a.,,M,
David Jacob,887069,n.a.,n.a.,,M,
Vickie Tillman,887070,n.a.,n.a.,,F,
Patti Walsh,887071,n.a.,n.a.,,F,
Jason Feuchtwanger,887072,n.a.,n.a.,,M,
Anne Cleary,887073,1960,n.a.,59,F,
Jim Garlick,887074,n.a.,n.a.,,M,
John O'Neal,887075,n.a.,n.a.,,M,
G Garcia,887077,n.a.,n.a.,,M,
Kevin Boudreaux,887078,n.a.,n.a.,,M,
Kishore Gangwani,887079,n.a.,n.a.,,M,
Dan Piscatelli,887080,n.a.,n.a.,,M,
Simon Raphael,887081,n.a.,n.a.,,M,
Gerald Kappes,887082,n.a.,n.a.,,M,
Steve Cottrell,887083,n.a.,n.a.,,M,
John Daniel,887085,n.a.,n.a.,,M,
Randy Dorn,887086,n.a.,n.a.,,M,
K Dolan,887087,n.a.,n.a.,,M,
Hanne Wolf,887089,n.a.,n.a.,,F,
Richard Chamberlain,887092,n.a.,n.a.,,M,
Roger Dotson,887094,n.a.,n.a.,,M,
Cindi Joynes,887095,n.a.,n.a.,,F,
Bob Chandler,887096,n.a.,n.a.,,M,
Joe Daley,887097,n.a.,n.a.,,M,
