name,name_id,dob,dod,age,gender,nationality
Farid Guediri,1008986,n.a.,n.a.,,M,
Allison Wey,1008987,n.a.,n.a.,,F,
Kevin Gunter,1008988,n.a.,n.a.,,M,
Alan Johnson,1008989,n.a.,n.a.,,M,
Arthur Hulbert,1008990,n.a.,n.a.,,M,
Al Jacobs,1008991,n.a.,n.a.,,M,
Ron Naves Jr,1008992,n.a.,n.a.,,M,
Tasha Mears,1008993,n.a.,n.a.,,F,
Ashish Masih,1008994,1965,n.a.,54,M,
Ric Pritchard,1008996,n.a.,n.a.,,M,
Troy Yarborough,1008997,n.a.,n.a.,,M,
Mike Freeman,1008998,n.a.,n.a.,,M,
Brian Jackson,1009000,1958,n.a.,61,M,
Joseph Doncheski,1009001,n.a.,n.a.,,M,
John Hunter,1009002,1969,n.a.,50,M,
Kelsey Doherty,1009003,n.a.,n.a.,,F,
Carol Lu,1009004,n.a.,n.a.,,F,
Kim Bajrech,1009006,1964,n.a.,55,F,
Randy Scherago,1009007,n.a.,n.a.,,M,
Peter Dworkin,1009008,1953,n.a.,66,M,
Debbie Shinn,1009009,1957,n.a.,62,F,
Doctor Claude Nicaise,1009010,1952,n.a.,67,M,
Nishant Mittal,1009011,n.a.,n.a.,,M,
Jennifer Ehrhardt,1009012,1973,n.a.,46,F,
Kevin LeBlanc,1009013,n.a.,n.a.,,M,
Ronelle Rondon,1009014,n.a.,n.a.,,M,
Hans Reuter,1009015,n.a.,n.a.,,M,
Hubert Chu,1009016,n.a.,n.a.,,M,
Ned Schwartz,1009017,n.a.,n.a.,,M,
Gretchen Liersaph,1009018,n.a.,n.a.,,F,
T Newcomb,1009019,n.a.,n.a.,,M,
Tian He,1009020,n.a.,n.a.,,M,
Alex Kanji,1009021,n.a.,n.a.,,M,
Gabrielle Munoz,1009023,n.a.,n.a.,,F,
Bob Lindemann,1009025,1953,n.a.,66,M,
Steve Boehmer,1009026,1949,n.a.,70,M,
Tom Davis,1009027,n.a.,n.a.,,M,
Dan Carr,1009028,1959,n.a.,60,M,
Brian Myers,1009029,n.a.,n.a.,,M,
