name,name_id,dob,dod,age,gender,nationality
Samuel West,745336,1943,n.a.,76,M,
Tom Kilbourne,745340,1952,n.a.,67,M,
Tim Dickens,745341,n.a.,n.a.,,M,
James Morgon,745344,1979,n.a.,40,M,British
Jerome Wilson III,745347,1957,n.a.,62,M,
Keith Hor,745349,1964,n.a.,55,M,
J Roberts,745353,1971,n.a.,48,M,
Lynn Shekleton,745355,1956,n.a.,63,F,
Bhupinder Malhi,745357,1977,n.a.,42,M,
Rogel Gregorio,745359,1977,n.a.,42,M,
Peter Berry,745360,1948,n.a.,71,M,
Yanlin Han,745362,1963,n.a.,56,M,
Doctor Thomas Fischer,745364,1947,n.a.,72,M,
Jeffrey Dworkin,745365,1958,n.a.,61,M,
John Briner,745366,1979,n.a.,40,M,
Gary Cannon,745369,1951,n.a.,68,M,
Adam Michelin,745370,1943,n.a.,76,M,
Steve Scott,745371,1952,n.a.,67,M,
Kerry Propper,745374,1975,n.a.,44,M,
Steven Urbach,745377,1976,n.a.,43,M,
Kenneth Carlson,745378,1954,n.a.,65,M,
Bret Bollinger,745381,1967,n.a.,52,M,
Dick Pomije,745382,1955,n.a.,64,M,
Steve Vestergaard,745383,1966,n.a.,53,M,
Len Suelter,745384,n.a.,n.a.,,M,
Ed Kolic,745386,1959,n.a.,60,M,
Larry O'Toole,745387,n.a.,n.a.,,M,
Gerry Goldberg,745388,1943,n.a.,76,M,
Steve Puente,745389,n.a.,n.a.,,M,
Paul Gramstad,745390,1961,n.a.,58,M,
Greg Waybright,745391,n.a.,n.a.,,M,
Mike Davis,745392,1962,n.a.,57,M,
Richard Kwiecinski,745393,1950,n.a.,69,M,
Rick Kriss,745396,n.a.,n.a.,,M,
Mike Curtis,745398,1959,n.a.,60,M,
Jeff Mills,745399,1962,n.a.,57,M,
Bart Loethen,745400,1964,n.a.,55,M,
Pierce McNally,745401,1949,n.a.,70,M,American
Doctor Heinz Frey,745405,1938,n.a.,81,M,
Gary Hall,745407,1965,n.a.,54,M,American
Dan Janisch,745410,1947,n.a.,72,M,
J Doffing,745414,1972,n.a.,47,M,
Doctor Dennis Murray,745416,1947,n.a.,72,M,American
Garry Wong,745417,1971,n.a.,48,M,
Maggie Deng,745418,1968,n.a.,51,F,
Arnie Leap,745422,1969,n.a.,50,M,
Matthew Oakes,745423,1962,n.a.,57,M,
Michael Beecher,745424,1945,n.a.,74,M,
Chris Cauley,745425,1969,n.a.,50,M,
Carla Steckline,745426,1957,n.a.,62,F,
David Parker,745428,1956,n.a.,63,M,
Keith Hooper,745429,n.a.,n.a.,,M,
Hisham Alhegelan,745433,n.a.,n.a.,,M,
Tim Cruciani,745434,n.a.,n.a.,,M,
Tim Shannon,745436,1962,n.a.,57,M,
Doctor Bryan Zwan,745438,1948,n.a.,71,M,
Rebecca Johnson,745439,1961,n.a.,58,F,
Brian Rosenbloom,745443,1962,n.a.,57,M,
Larry Langs,745444,1961,n.a.,58,M,
Yoshitaro Kumagai,745446,1948,n.a.,71,M,
Deborah Vitale,745447,1951,n.a.,68,F,
Peter Nelson,745448,1944,n.a.,75,M,
Wayne Koshman,745450,1962,n.a.,57,M,
Fred Vandenberg,745452,1968,n.a.,51,M,
William Schwarz,745454,24 Apr 1942,13 Dec 2013,75,M,
Doctor Greg Harrison,745455,1945,n.a.,74,M,
Barbara Genzlinger,745458,1952,n.a.,67,F,
Benjamin Harrell,745459,1954,n.a.,65,M,
Christine Feldmanis,745460,n.a.,n.a.,,F,
John Spall,745461,n.a.,n.a.,,M,
Steve Norton,745462,1934,n.a.,85,M,
Carl Stevens,745464,1946,n.a.,73,M,
Gary Beilman,745465,1955,n.a.,64,M,
John Kiesendahl,745466,1947,n.a.,72,M,
Erin Jurgeleit,745467,n.a.,n.a.,,F,
Robert Zimmerman,745468,1950,n.a.,69,M,
Hank Skier,745469,1941,n.a.,78,M,
Brian Hurst,745471,Mar 1959,n.a.,60,M,American
Thomas Woods,745472,1954,n.a.,65,M,
Peter Bochnovich,745473,1962,n.a.,57,M,
Maureen Beilman,745475,1956,n.a.,63,F,
Raul Getino,745476,1963,n.a.,56,M,
Kenneth Scott,745478,1953,n.a.,66,M,
Kenneth Myers,745479,1956,n.a.,63,M,
Randall Anderson,745480,1951,n.a.,68,M,
Robert Genirs,745483,1936,n.a.,83,M,
Scott Holmes,745484,n.a.,n.a.,,M,
Thomas Peifer,745485,1947,n.a.,72,M,
Craig Gunter,745486,1935,n.a.,84,M,
Dan Cooper,745487,n.a.,n.a.,,M,
Jesse Ross,745488,1922,13 Jan 2007,89,M,
Jay Roth,745489,1964,n.a.,55,M,
Pat Devereux,745491,n.a.,n.a.,,M,
Gabriel Holt,745492,1977,n.a.,42,M,
Vince Bayens,745493,n.a.,n.a.,,M,
Mo Karimi,745495,n.a.,n.a.,,M,
Doctor Jamie House,745498,1970,n.a.,49,M,
Doyle Mills,745499,n.a.,n.a.,,M,
Tom Newhart,745500,n.a.,n.a.,,M,
Glenn Jarrett,745504,11 Aug 1950,n.a.,68,M,
Corbin Walburger,745506,n.a.,n.a.,,M,
Sharon Bayly,745507,n.a.,n.a.,,F,
Mike Botham,745508,n.a.,n.a.,,M,
Dale Jarrett,745511,26 Nov 1956,n.a.,62,M,
David Ross,745514,1947,n.a.,72,M,
Brett Favre,745515,10 Oct 1969,n.a.,49,M,
Doctor Amir Pelleg,745522,1946,n.a.,73,M,
John Walpuck,745525,1962,n.a.,57,M,
Will Gove,745527,n.a.,n.a.,,M,
Wayne Lorgus,745530,1953,n.a.,66,M,
Jonathan Ross,745533,1984,n.a.,35,M,
Doctor Philip Sobol,745534,1955,n.a.,64,M,
Manuel Graiwer,745536,20 Mar 1943,n.a.,76,M,
Billy Radford,745542,1973,n.a.,46,M,
Abraham Jaeger,745544,1948,n.a.,71,M,
H Coherd,745545,1972,n.a.,47,M,
Dave Andrus,745547,1966,n.a.,53,M,
Doctor Alan Tuchman,745548,1947,n.a.,72,M,
Eileen Casey,745549,1948,n.a.,71,F,
Alex Waislitz,745550,1958,n.a.,61,M,Australian
Xiaochun Zhang,745551,n.a.,n.a.,,M,
Ann DiSilvestre,745552,n.a.,n.a.,,F,
Daniel Ross,745555,n.a.,n.a.,,M,
Javvis Jacobson,745556,1970,n.a.,49,M,
Mike O'Keefe,745558,1941,n.a.,78,M,
Victor Lazzaro Jr,745561,1946,n.a.,73,M,
F Carr,745563,1948,n.a.,71,M,
Peter Reichard,745564,1956,n.a.,63,M,
Robert Rudman,745567,1947,n.a.,72,M,
Edward Williams,745569,1961,n.a.,58,M,
Tony Sciacca,745570,1959,n.a.,60,M,
Dave Petso,745571,1962,n.a.,57,M,
R Overgaard,745572,1941,n.a.,78,M,
Pat Templeton,745575,1943,n.a.,76,M,American
Herdev Rayat,745577,1959,n.a.,60,M,
Andrew Ippolito,745579,1932,n.a.,87,M,
Joey Harmon,745582,1967,n.a.,52,M,
Greg Thomson,745583,1949,n.a.,70,M,
David Lieberman,745585,1944,n.a.,75,M,
M Ippolito,745586,1942,n.a.,77,F,
Bob Sandelman,745588,1946,n.a.,73,M,
Dave Gamache,745589,1950,n.a.,69,M,
Mike Patton,745592,n.a.,n.a.,,M,
Lou Persico,745595,1955,n.a.,64,M,
Doctor Steven Kutalek,745597,1958,n.a.,61,M,
Ryan Kincer,745599,n.a.,n.a.,,M,
Gordon Venters,745601,1962,n.a.,57,M,
Professor Peter Barnes,745602,n.a.,n.a.,,M,
Tracy Sanders,745603,1971,n.a.,48,M,
Professor  Dr David Benditt,745605,1949,n.a.,70,M,Canadian
Professor  Dr Francesco DiVirgilio,745607,03 Aug 1954,n.a.,64,M,Italian
Doctor Daniel Flammang,745608,n.a.,n.a.,,M,
Todd Nugent,745609,1959,n.a.,60,M,
Doctor Jane Kinsel,745611,1955,n.a.,64,F,
Professor  Dr Pasquale Patrizio,745613,n.a.,n.a.,,M,
Dan Seifer,745614,1975,n.a.,44,M,
Peter Russo,745615,1943,n.a.,76,M,
Professor Riccardo Polosa,745616,n.a.,n.a.,,M,
Ken Klispie,745617,1966,n.a.,53,M,
Jeff Benton,745618,1953,n.a.,66,M,
Norm Dority,745620,1947,n.a.,72,M,
Scott Masse,745622,02 Apr 1974,n.a.,45,M,American
Gary Skinner,745623,1945,n.a.,74,M,
Tim Daniels,745624,1961,n.a.,58,M,
Eddie McGarraugh,745625,1947,n.a.,72,M,
Bruce Urquhart,745626,1936,n.a.,83,M,
Gerald Schiano,745628,15 Nov 1959,n.a.,59,M,
Lance Landiak,745629,1970,n.a.,49,M,
Doctor Harold Terry,745630,n.a.,n.a.,,M,
Bruce Scambler,745631,1959,n.a.,60,M,
Floyd Keefer,745633,1951,n.a.,68,M,
Martin Chilek,745635,1951,n.a.,68,M,
Marvin Mitchell,745636,n.a.,n.a.,,M,
Dov Amir,745639,1924,n.a.,95,M,
The Rt. Hon. Lord John Gilbert,745642,05 Apr 1927,02 Jun 2013,90,M,British
Blake Fallis,745644,1960,n.a.,59,M,
Elena Ilina,745646,n.a.,n.a.,,F,
David Grady,745647,1945,n.a.,74,M,
Howard Lieber,745648,1959,n.a.,60,M,
Zoran Pudar,745650,1961,n.a.,58,M,
Robert Martin,745651,1927,n.a.,92,M,
James Weintraub,745652,1962,n.a.,57,M,
Murray Conradie,745653,n.a.,n.a.,,M,
Gary Novinskie,745654,1950,n.a.,69,M,
Duane Miller,745655,1960,n.a.,59,M,
William Pipkin,745656,1953,n.a.,66,M,
Dave Matz,745657,1948,n.a.,71,M,
Robert Stevens,745659,18 Aug 1966,n.a.,52,M,British
Richard Blackstone,745660,1957,n.a.,62,M,American
Malcolm Sherman,745661,1937,n.a.,82,M,
Stephan Benediktson,745662,1934,n.a.,85,M,
Nick Trynin,745663,15 Jul 1930,18 Nov 2011,85,M,
Joseph Lefrak,745666,1930,Aug 2009,83,M,
Adam Stevenson,745667,1940,n.a.,79,M,
J Kenny,745669,1956,n.a.,63,M,
Terry Kramer,745670,1947,n.a.,72,M,
Michael Fay,745671,n.a.,n.a.,,M,
Ed Powers,745672,1946,n.a.,73,M,
Elena Furman,745673,n.a.,n.a.,,F,
Donald Wolf,745674,1944,n.a.,75,M,
Jerry Harmeyer,745675,1940,n.a.,79,M,
Vicki Lewis,745677,1955,n.a.,64,F,
Peter Slaski,745678,n.a.,n.a.,,M,
Terence Ramsden,745679,Jan 1952,n.a.,67,M,
Bruce Klein,745680,1955,n.a.,64,M,
John Canouse,745683,1965,n.a.,54,M,
Rodney Lozinski,745685,1954,n.a.,65,M,
David Rothenstein,745688,1967,n.a.,52,M,
Jason Lazo,745691,1966,n.a.,53,M,
William Oberfield,745692,1955,n.a.,64,M,
Phillip Connolly,745694,1954,n.a.,65,M,
John Ustaszewski,745697,1966,n.a.,53,M,
Jeffrey Daub,745698,1966,n.a.,53,M,
Tom Whitney,745700,1948,n.a.,71,M,
Jerry Whittington,745701,1946,n.a.,73,M,
Jimmie Carter,745703,1947,n.a.,72,M,
Barbara Walters,745705,1955,n.a.,64,F,
Doctor Paul Tong,745706,1941,n.a.,78,M,Chinese
Brian Stanfill,745708,1959,n.a.,60,M,
Janet Thompson,745710,1954,n.a.,65,F,
Jay Wolf II,745713,1970,n.a.,49,M,
Michael Silva,745714,1952,n.a.,67,M,
David Folkwein,745715,1961,n.a.,58,M,
Donald Blackburn,745716,1945,n.a.,74,M,
Lori Frisher,745718,n.a.,n.a.,,F,
Marlon Berrett,745719,1942,n.a.,77,M,
Robert Mintak,745720,1962,n.a.,57,M,
Jose Auffant,745721,1969,n.a.,50,M,
Pete Peterson,745722,1945,n.a.,74,M,
Jim Bandeen,745723,n.a.,n.a.,,M,
Andy Eberhardt,745724,1971,n.a.,48,M,
Thomas Schwalm,745727,11 Oct 1944,30 Jul 2009,68,M,American
David Erickson,745728,n.a.,n.a.,,M,
Adam Hansberry,745729,n.a.,n.a.,,M,
Brad Berrett,745730,1955,n.a.,64,M,
Jason Sundar,745731,1976,n.a.,43,M,
David Razmara,745733,n.a.,n.a.,,M,
David Noll,745734,n.a.,n.a.,,M,
Frank Reinhard,745736,n.a.,n.a.,,M,
Phil McCarthy,745737,n.a.,n.a.,,M,
Greg Sirc,745738,n.a.,n.a.,,M,
Judy Dallas,745739,n.a.,n.a.,,F,
Charles Bridge,745740,n.a.,n.a.,,M,
Lynn Cooperider,745741,n.a.,n.a.,,F,American
Brad Colby,745742,1957,n.a.,62,M,
Jim Murphy,745744,1953,n.a.,66,M,
Donna Coyan,745747,n.a.,n.a.,,F,
Jamie Lewin,745748,1949,n.a.,70,M,
Doug Lockwood,745749,n.a.,n.a.,,M,American
Anita Reeb,745750,n.a.,n.a.,,F,
Cindy Womeldorf,745751,n.a.,n.a.,,F,
Ed Burstell,745754,1958,n.a.,61,M,
Ken Blevins,745755,n.a.,n.a.,,M,
Mark Hammer,745756,1974,n.a.,45,M,
David McKenzie,745757,n.a.,n.a.,,M,
James Blevins,745761,n.a.,n.a.,,M,
Scott Byerly,745762,n.a.,n.a.,,M,
Dan Ference,745766,1949,n.a.,70,M,
John Anderson,745767,1964,n.a.,55,M,
Jeremy Poirier,745769,n.a.,n.a.,,M,
Paul Rumler,745770,1954,n.a.,65,M,American
Sue Roberts,745771,n.a.,n.a.,,F,
Jami Sager,745774,n.a.,n.a.,,F,
Fernando Bensuaski,745776,n.a.,n.a.,,M,
