name,name_id,dob,dod,age,gender,nationality
Doctor Daniel Burch,1295127,n.a.,n.a.,,M,
Doctor Puneet Mohan,1295128,n.a.,n.a.,,M,
Doctor Alan Solinger,1295129,1948,n.a.,71,M,
Rathin Guha,1295130,n.a.,n.a.,,M,
Peter Buckner,1295131,n.a.,n.a.,,M,
Paul Bridwell,1295132,n.a.,n.a.,,M,
Dan Krasner,1295133,n.a.,n.a.,,M,
Scott McCarthy,1295134,n.a.,n.a.,,M,
Eric Worley,1295135,n.a.,n.a.,,M,
Brian Thomas,1295136,n.a.,n.a.,,M,
Dustin Zimmerman,1295137,n.a.,n.a.,,M,
Martin Gruenberg,1295138,1953,n.a.,66,M,
The Hon. Tom Hoenig,1295139,06 Sep 1946,n.a.,72,M,
Jeremiah Norton,1295140,1978,n.a.,41,M,
Richard Cordray,1295141,03 May 1959,n.a.,60,M,American
Steve App,1295142,n.a.,n.a.,,M,
Doctor Paolo Paoletti,1295143,29 Oct 1950,n.a.,68,M,American
Chris Aiello,1295144,n.a.,n.a.,,M,
Nicole Rikkinen,1295145,n.a.,n.a.,,F,
Robb Kamp,1295146,1963,n.a.,56,M,
Barbara Ryan,1295147,n.a.,n.a.,,F,
Kym Copa,1295148,n.a.,n.a.,,F,
Major Sun Dang,1295149,n.a.,n.a.,,M,
Clark Ervin,1295150,01 Apr 1959,n.a.,60,M,American
David Loevinger,1295151,n.a.,n.a.,,M,
Brian McNamara,1295152,n.a.,n.a.,,M,
Cory Giese,1295155,1979,n.a.,40,M,
Matt Whitcomb,1295156,n.a.,n.a.,,M,
Mike Riccio,1295162,n.a.,n.a.,,M,
Beth Lawrence,1295163,n.a.,n.a.,,F,
Stacey Peterson,1295166,n.a.,n.a.,,F,
Rikke Reinemo,1295167,1975,n.a.,44,F,
Gary Roddy,1295168,n.a.,n.a.,,M,
Sean Nolan,1295500,1967,n.a.,52,M,
Tweedie Cunningham,1295169,n.a.,n.a.,,F,
Jim Ward,1295170,n.a.,n.a.,,M,
Ned Segal,1295172,1974,n.a.,45,M,
Stuart Carmichael,1295175,n.a.,n.a.,,M,
Zack Bartlett,1295176,1981,n.a.,38,M,
Tim Terry,1295189,1955,n.a.,64,M,
Ali Bouzarif,1295201,02 Jun 1978,n.a.,41,M,Belgian
Tom Conneely,1295202,1964,n.a.,55,M,
Brian Crews,1295203,n.a.,n.a.,,M,
