name,name_id,dob,dod,age,gender,nationality
Adam Zilberman,1345343,n.a.,n.a.,,M,
Judith Veira,1345344,n.a.,n.a.,,F,Saint Vincentian
Elizabeth Garant,1345345,n.a.,n.a.,,F,
Doctor Steve Sheehy,1345349,n.a.,n.a.,,M,
Amy Ruffin,1345351,n.a.,n.a.,,F,
Kieran Balfe,1345363,1970,n.a.,49,M,
Doctor Kathryn Stieh,1345370,n.a.,n.a.,,F,
Doctor George Robinson,1345372,n.a.,n.a.,,M,
Kathy George,1345373,n.a.,n.a.,,F,
Andrew Bentley,1345375,n.a.,n.a.,,M,
David Berger,1345378,1983,n.a.,36,M,
Moshe Biderman,1345379,n.a.,n.a.,,M,
Arthur Brown,1345381,n.a.,n.a.,,M,
Joao Santos,1345382,n.a.,n.a.,,M,
Sylvie Gadant,1345388,n.a.,n.a.,,F,
Bharath Subramanian,1345391,n.a.,n.a.,,M,
Evan Jehle,1345392,n.a.,n.a.,,M,
Meredith Jones,1345394,n.a.,n.a.,,F,
Trevor Pieri,1345395,n.a.,n.a.,,M,
Richard Joslin,1345398,n.a.,n.a.,,M,
Mike Cunningham,1345400,n.a.,n.a.,,M,
Craig Fisher,1345401,n.a.,n.a.,,M,
Todd Kesterson,1345402,n.a.,n.a.,,M,
Scott Mahoney,1345404,n.a.,n.a.,,M,
Roland Bernardon,1345405,n.a.,n.a.,,M,
Brian Matlock,1345406,n.a.,n.a.,,M,
Lauri Testani,1345407,n.a.,n.a.,,F,
Daniel O'Connor,1345408,n.a.,n.a.,,M,
Regina O'Neill,1345410,n.a.,n.a.,,F,
Kevin Sasz,1345412,n.a.,n.a.,,M,
Steve Henkenmeier,1345413,n.a.,n.a.,,M,
Lisa Sergi,1345415,n.a.,n.a.,,F,
Jay Shepulski,1345416,n.a.,n.a.,,M,
Rob Siegel,1345418,n.a.,n.a.,,M,
Ed Tedeschi,1345420,n.a.,n.a.,,M,
Carl Versella,1345422,n.a.,n.a.,,M,
Marc Bala,1345427,n.a.,n.a.,,M,
Mattias Derynck,1345429,n.a.,n.a.,,M,
Sunit Mukherjee,1345430,n.a.,n.a.,,M,
Chris Langone,1345431,n.a.,n.a.,,M,
Zee Mirza,1345432,n.a.,n.a.,,M,
L Smith,1345433,n.a.,n.a.,,M,
Paul Gu,1345434,n.a.,n.a.,,M,
Ravi Rathod,1345435,n.a.,n.a.,,M,
Adam Hendricks,1345436,n.a.,n.a.,,M,
Stephen Combs,1345438,n.a.,n.a.,,M,
Doug Brown,1345440,1957,n.a.,62,M,
John Kowal,1345442,May 1962,n.a.,57,M,Canadian
Evgeny Ambrosov,1345444,23 Jul 1957,n.a.,61,M,
Tom Rouse,1345445,1956,n.a.,63,M,
Kevin McDonnell,1345455,n.a.,n.a.,,M,
Svetlana Vitkovskaya,1345460,n.a.,n.a.,,F,
Merri Chandler,1345467,n.a.,n.a.,,F,
Jamie Buckland,1345469,n.a.,n.a.,,M,
Darren Schumacher,1345470,1967,n.a.,52,M,
Bernd Petak,1345472,n.a.,n.a.,,M,
Craig Dellorso,1345473,n.a.,n.a.,,M,
Chris Howlett,1345474,n.a.,n.a.,,M,
Ben Moore,1345476,n.a.,n.a.,,M,
C Yeatman,1345477,n.a.,n.a.,,F,
Tony Sarsam,1345478,1962,n.a.,57,M,
Tom Frank,1345479,n.a.,n.a.,,M,
Mark Grace,1345480,n.a.,n.a.,,M,
Kevin Jones,1345481,n.a.,n.a.,,M,
Sophie Dabbs,1345483,n.a.,n.a.,,F,
Sara Ratner,1345484,n.a.,n.a.,,F,
Alyce de Roulet Williamson,1345485,n.a.,n.a.,,F,
Doctor Dan Moloney,1345486,n.a.,n.a.,,M,
Brian Angell,1345487,n.a.,n.a.,,M,
Clive Downie,1345488,1972,n.a.,47,M,
Patrick Barrett,1345489,1963,n.a.,56,M,
Jeremy Gelber,1345490,n.a.,n.a.,,M,
Donna Gotch,1345491,n.a.,n.a.,,F,
Phil Vollands,1345492,n.a.,n.a.,,M,
Deidre Lipton,1345493,n.a.,n.a.,,F,
Lee Turlington,1345494,n.a.,n.a.,,M,
Joel Hoidas,1345495,n.a.,n.a.,,M,
Gail Samuel,1345496,n.a.,n.a.,,F,American
Mike Fox,1345497,n.a.,n.a.,,M,
Chris Ayzoukian,1345498,n.a.,n.a.,,M,Lebanese
Mike DeMartini,1345499,n.a.,n.a.,,M,
Shana Mathur,1345500,1971,n.a.,48,F,
Mona Patel,1345501,n.a.,n.a.,,F,
Scott Showalter,1345503,n.a.,n.a.,,M,
Chad Smith,1345504,n.a.,n.a.,,M,
Doctor Uli Goldmann,1345505,17 Jul 1956,n.a.,62,M,
Seraina Maag,1345512,1968,n.a.,51,F,
Bob Lehodey,1345513,n.a.,n.a.,,M,
Derek Neilson,1345514,1961,n.a.,58,M,British
W Russell,1345515,n.a.,n.a.,,M,
Glen Schmidt,1345516,1958,n.a.,61,M,
Derek Keller,1345519,n.a.,n.a.,,M,
Jim Hand,1345520,n.a.,n.a.,,M,
Karen Lillejord,1345522,n.a.,n.a.,,F,
David Safari,1345523,n.a.,n.a.,,M,
Marla Van Gelder,1345524,n.a.,n.a.,,F,
Neil Edmunds,1345526,12 Nov 1957,07 Dec 2013,60,M,
Mirta Sanchez-Negrini,1345527,1964,n.a.,55,F,
Noel Barnes,1345528,n.a.,n.a.,,M,
Ed Brownlee,1345529,n.a.,n.a.,,M,
Janine Musholt,1345531,n.a.,n.a.,,F,
Jim Boswell III,1345534,n.a.,n.a.,,M,
Dave Theriault,1345537,n.a.,n.a.,,M,
Josette Sheeran,1345540,n.a.,n.a.,,F,
Basil Hero,1345542,1955,n.a.,64,M,American
Tom Nagorski,1345544,1962,n.a.,57,M,
Mmin Ultav,1345545,26 Feb 1950,n.a.,69,M,
Joseph Chan,1345549,1947,n.a.,72,M,Chinese
Julie Gardner,1345551,1957,n.a.,62,F,
Doctor Robert Foster,1345554,n.a.,n.a.,,M,
Mike Martin,1345555,1972,n.a.,47,M,
Shane Uren,1345558,n.a.,n.a.,,M,
Naresh Nigam,1345563,n.a.,n.a.,,M,
Pierre Galster,1345565,1963,n.a.,56,M,
Kojo Mills,1345567,1970,n.a.,49,M,
Kevin Ma,1345569,n.a.,n.a.,,M,
Jennifer Van Ness,1345581,1968,n.a.,51,F,
John Little,1345585,n.a.,n.a.,,M,
Doug Wano,1345588,n.a.,n.a.,,M,
Jean Thevelin,1345592,n.a.,n.a.,,M,Belgian
Sylvie Mathrat,1345593,n.a.,n.a.,,F,
Richard Socarides,1345598,1954,n.a.,65,M,American
Doug Field,1345602,n.a.,n.a.,,M,
Rick Atterbury,1345603,1954,n.a.,65,M,
Bob Nazarian,1345605,1951,n.a.,68,M,
Roy Gross,1345606,n.a.,n.a.,,M,
Brenda Vale,1345608,n.a.,n.a.,,F,
Rod Johnson,1345610,n.a.,n.a.,,M,
Lisa Bilcik,1345611,n.a.,n.a.,,F,
Pat Prozzi,1345612,n.a.,n.a.,,F,
Bill Stephens,1345619,n.a.,n.a.,,M,
Benjamin Hochberg,1345624,1971,n.a.,48,M,
Yoo Kim,1345625,1969,n.a.,50,M,
Joe Rotberg,1345626,n.a.,n.a.,,M,
Douglas Schreiber,1345628,n.a.,n.a.,,M,
Richard Walsh Jr,1345629,n.a.,n.a.,,M,
Rafael Garcia-Rovirosa,1345630,n.a.,n.a.,,M,
Jim McLaughlin,1345632,n.a.,n.a.,,M,
Magdy El Dessouky,1345633,n.a.,n.a.,,M,
John Dillon,1345635,n.a.,n.a.,,M,
Henry Lichtman,1345636,n.a.,n.a.,,M,
Shawn Warren,1345639,n.a.,n.a.,,M,
Paul Peabody,1345640,n.a.,n.a.,,M,
Roxanne Cox,1345644,n.a.,n.a.,,F,
Ron Pollett,1345651,1969,n.a.,50,M,American
Michael Bridge,1345652,n.a.,n.a.,,M,
Daniel Edelman,1345653,n.a.,n.a.,,M,
Geoff Lieberthal,1345654,1974,n.a.,45,M,
Billy Nand,1345655,n.a.,n.a.,,M,
Shlomo Perl,1345657,n.a.,n.a.,,M,
Karling Leung,1345659,1961,n.a.,58,F,
James Davis,1345660,n.a.,n.a.,,M,
Danny Rodriguez,1345661,n.a.,n.a.,,M,
Collins Ward,1345664,n.a.,n.a.,,M,
Achi Yaffe,1345665,1979,n.a.,40,M,
