name,name_id,dob,dod,age,gender,nationality
Grace Lytle,1367819,n.a.,n.a.,,F,
Brian Warren,1367820,n.a.,n.a.,,M,
Chris Petersen,1367821,n.a.,n.a.,,M,
Marvelle Sullivan,1367822,n.a.,n.a.,,F,
Jian Wang,1367824,1970,n.a.,49,M,
Danielle Johnson,1367825,n.a.,n.a.,,F,
Sharon Pavlovsky,1367826,n.a.,n.a.,,F,
Mesfin Demise,1367828,1970,n.a.,49,M,
Monica Whiting,1367829,1970,n.a.,49,F,
Stacey Painter,1367830,1966,n.a.,53,F,
Michael Sirignano,1367832,1981,n.a.,38,M,
G Gray,1368217,n.a.,n.a.,,M,
Brandon Knox,1367835,1979,n.a.,40,M,
Peter Lucht,1367836,n.a.,n.a.,,M,
Dana Dillon,1367837,n.a.,n.a.,,F,
Harry Keiley,1367838,n.a.,n.a.,,M,
W Rudd,1367839,n.a.,n.a.,,M,
Michael Cohen,1367840,1973,n.a.,46,M,
Ben Gordon,1367841,1973,n.a.,46,M,
Scott Laurans,1367842,1947,n.a.,72,M,
Sharon Hendricks,1367843,n.a.,n.a.,,F,
Herb Shear,1367844,n.a.,n.a.,,M,
Michael Lawson,1367845,1952,n.a.,67,M,
Bob Hammel,1367846,n.a.,n.a.,,M,
Paul Rosenstiel,1367847,n.a.,n.a.,,M,
W Ford,1367848,1968,n.a.,51,M,
Tom Torlakson,1367849,19 Jul 1949,n.a.,69,M,American
Ana Matosantos,1367851,n.a.,n.a.,,F,
Georges Dick,1367852,n.a.,n.a.,,M,
Cassandra Lichnock,1367854,n.a.,n.a.,,F,
Brian Bartow,1367855,n.a.,n.a.,,M,
Ed Derman,1367857,n.a.,n.a.,,M,American
Peggy Plett,1367858,n.a.,n.a.,,F,American
Bob Faller,1367859,1933,n.a.,86,M,
Rob Faller,1367860,n.a.,n.a.,,M,
Liz Turner,1367861,n.a.,n.a.,,F,
Stacy Howell,1367862,n.a.,n.a.,,F,
Robin Madsen,1367863,n.a.,n.a.,,F,
Chris Caietti,1367864,n.a.,n.a.,,M,
Mark Henney,1367870,n.a.,n.a.,,M,
Breck Jones,1367874,n.a.,n.a.,,M,
Jens Blomdahl,1367875,n.a.,n.a.,,M,
Michael Fasing,1367876,n.a.,n.a.,,M,
Noah Glick,1367877,n.a.,n.a.,,M,
Veronica Wolf,1367878,n.a.,n.a.,,F,
Judith Peterson,1367884,n.a.,n.a.,,F,
Doctor Julius Kpaduwa,1367894,1947,n.a.,72,M,
Doctor Jide Adedeji,1367899,n.a.,n.a.,,M,
Maryam Uwais,1367900,n.a.,n.a.,,F,
Liz Kobilski,1367909,n.a.,n.a.,,F,
Jeff Needham,1367918,n.a.,n.a.,,M,
Barene Beard,1367924,n.a.,n.a.,,F,
Kevin Quinn,1367932,n.a.,n.a.,,M,
Diane D'Erasmo,1367935,n.a.,n.a.,,F,
Suzanne Chai,1367938,n.a.,n.a.,,F,
Neil Brazil,1367940,n.a.,n.a.,,M,
Laura Powers,1367941,n.a.,n.a.,,F,
Michael Foster,1367952,n.a.,n.a.,,M,
David Kromer,1367972,n.a.,n.a.,,M,
Lisa Cozza,1367973,n.a.,n.a.,,F,
Christopher Enslen,1367974,n.a.,n.a.,,M,
Paul Goodwin,1367975,n.a.,n.a.,,M,
Greg Mader,1367976,n.a.,n.a.,,M,
Sam McCroskey,1367977,n.a.,n.a.,,M,
Kevin McDermott,1367978,n.a.,n.a.,,M,
