name,name_id,dob,dod,age,gender,nationality
Kim Miszewski,983417,1964,n.a.,55,F,
Paul Mikologic,983418,n.a.,n.a.,,M,
Kelly Dame,983419,n.a.,n.a.,,M,
Tanya Bates,983420,n.a.,n.a.,,F,
Jack Chidester,983422,n.a.,n.a.,,M,
Paul Van Kauwenberg,983423,n.a.,n.a.,,M,
Dan Christman,983424,n.a.,n.a.,,M,
Barry Leach,983427,n.a.,n.a.,,M,
David Bukovsky,983428,n.a.,n.a.,,M,
Jason Douglas,983429,n.a.,n.a.,,M,
Chris Magnuson,983430,n.a.,n.a.,,F,
Scott Wilson,983431,n.a.,n.a.,,M,
Leslie Ferry,983432,n.a.,n.a.,,F,
Cheri Sibert,983433,n.a.,n.a.,,F,
Jeff McLane,983434,n.a.,n.a.,,M,
Stephanie Van Bendegon,983435,n.a.,n.a.,,F,
Randy Altschuler,983436,n.a.,n.a.,,M,
Helaine Hudson,983437,Dec 1963,n.a.,55,F,American
Bob Fernandez,983438,n.a.,n.a.,,M,
Julie Venkat,983439,n.a.,n.a.,,F,
Hunter Wylie,983440,n.a.,n.a.,,M,
Chris Green,983441,n.a.,n.a.,,M,
David Schutzman,983442,n.a.,n.a.,,M,
Jeannie Zukauskas,983443,n.a.,n.a.,,F,
Lauren Shapiro,983444,n.a.,n.a.,,F,
Eric Reeder,983445,n.a.,n.a.,,M,
Russell Roering,983446,n.a.,n.a.,,M,
Anne Drake,983447,n.a.,n.a.,,F,
Mike Rodis,983448,n.a.,n.a.,,M,
Deena Ghazarian,983449,n.a.,n.a.,,F,
Tina Lewis,983450,n.a.,n.a.,,F,
Gwen Richard,983451,n.a.,n.a.,,F,
Vicki Dian,983452,n.a.,n.a.,,F,
Thaine Allison,983453,n.a.,n.a.,,M,
Mary Seravalli,983454,n.a.,n.a.,,F,
Ken Lowery,983455,n.a.,n.a.,,M,
Tiffany Stephens,983456,n.a.,n.a.,,F,
Vas Bhandarkar,983457,n.a.,n.a.,,M,
Bob Goodman,983458,1960,n.a.,59,M,
Sumir Chadha,983459,n.a.,n.a.,,M,
Thanasis Delistathis,983460,n.a.,n.a.,,M,
Chris Davitt,983462,n.a.,n.a.,,M,
Peter Harrison,983463,n.a.,n.a.,,M,
Ken Hochkeppel,983464,n.a.,n.a.,,M,
Sanjay Singh,983465,n.a.,n.a.,,M,
George Kriza,983466,n.a.,n.a.,,M,
Bob Jones,983467,n.a.,n.a.,,M,
Harry Zoberman,983468,n.a.,n.a.,,M,
Jim Leo,983469,n.a.,n.a.,,M,
Cary Goldman,983470,n.a.,n.a.,,M,
Travis Kriza,983471,n.a.,n.a.,,M,
Phil Key,983473,n.a.,n.a.,,M,
Patrick Hill,983474,n.a.,n.a.,,M,
Reid Altavilla,983476,n.a.,n.a.,,M,
Clarence Schmitz,983477,1946,n.a.,73,M,
Rick Prendergast,983478,n.a.,n.a.,,M,
Jay Long,983479,n.a.,n.a.,,M,
Karen Adlard,983481,n.a.,n.a.,,F,
Samantha Hanson,983482,n.a.,n.a.,,F,
John Albaneze,983483,n.a.,n.a.,,M,
Jerry Hatton Sr,983484,n.a.,n.a.,,M,
Ty Trent,983485,n.a.,n.a.,,M,
Patrick Luzier,983486,n.a.,n.a.,,M,
Ken Thompson,983488,n.a.,n.a.,,M,
Matthew Altice,983489,n.a.,n.a.,,M,
Yuriy Goliyad,983490,n.a.,n.a.,,M,
Rich Schubach,983491,n.a.,n.a.,,M,
Thomas Baer,983492,n.a.,n.a.,,M,
Andrew Kalinovsky,983493,n.a.,n.a.,,M,
Doug Halsey,983494,n.a.,n.a.,,M,
John Baldessari,983495,n.a.,n.a.,,M,
Boris Shnayder,983496,n.a.,n.a.,,M,
Glen Baker,983497,n.a.,n.a.,,M,
Alanna Balog,983498,n.a.,n.a.,,F,
Mike Monde,983499,n.a.,n.a.,,M,
Anthony Balog,983500,n.a.,n.a.,,M,
Fred Key,983501,n.a.,n.a.,,M,
Reid Evers,983503,n.a.,n.a.,,M,
Allie Baylock,983504,n.a.,n.a.,,M,
Steve Faber,983505,n.a.,n.a.,,M,
Vince Sparrow,983506,n.a.,n.a.,,M,
Nicole Bellino,983507,n.a.,n.a.,,F,
Jack Jones,983508,n.a.,n.a.,,M,
George Evans,983509,n.a.,n.a.,,M,
Ric Alvarez,983510,n.a.,n.a.,,M,
Kelly Lewis,983511,n.a.,n.a.,,M,
Tony Surak,983512,n.a.,n.a.,,M,
Alana Berardinelli,983513,n.a.,n.a.,,F,
Brad Prock,983514,n.a.,n.a.,,M,
Pete Rogers,983515,n.a.,n.a.,,M,
Milind Patwardhan,983516,n.a.,n.a.,,M,
Bryan MacQuarrie,983517,n.a.,n.a.,,M,
Chuck Whealton,983518,n.a.,n.a.,,M,
John Hitchcock,983519,n.a.,n.a.,,M,
Jam Attari,983520,n.a.,n.a.,,M,
Rob Klein,983521,n.a.,n.a.,,M,
Chris Dalton,983523,1968,n.a.,51,M,
David Staples,983525,n.a.,n.a.,,M,
Eli Schwarzfuchs,983527,n.a.,n.a.,,M,
Lori Sayles,983528,n.a.,n.a.,,F,
Dan Betting,983529,n.a.,n.a.,,M,
John Delbridge,983530,n.a.,n.a.,,M,
Bob Garbrick,983531,n.a.,n.a.,,M,
Manoj Agarwala,983532,n.a.,n.a.,,M,
David Uyttendaele,983533,n.a.,n.a.,,M,
Tracy Niemeyer,983534,n.a.,n.a.,,F,
Paul Zoba,983535,n.a.,n.a.,,M,
Prince Thakur,983536,n.a.,n.a.,,M,
Tom Karrat,983537,n.a.,n.a.,,M,
Chuck Terrazas,983538,n.a.,n.a.,,M,
Coleen Collins,983539,n.a.,n.a.,,F,
Bob Derocher,983540,n.a.,n.a.,,M,
Jim Fannin,983541,n.a.,n.a.,,M,
Charlie Corr,983543,n.a.,n.a.,,M,
Dee Falls,983544,n.a.,n.a.,,F,
Oliver Doughtie,983545,n.a.,n.a.,,M,
Iti Kumar,983546,n.a.,n.a.,,F,
Scott Manner,983547,n.a.,n.a.,,M,
Sue Pyne,983548,n.a.,n.a.,,F,
Chuck Gehman,983549,n.a.,n.a.,,M,
Johan Broekhuysen,983550,1970,n.a.,49,M,
Jeff Grill,983551,1962,n.a.,57,M,
Marc Hollander,983552,1961,n.a.,58,M,
Paul Weinewuth,983553,1965,n.a.,54,M,
Darren Lavelle,983554,n.a.,n.a.,,M,
Naveen Gupta,983555,n.a.,n.a.,,M,
Gary Millrood,983556,n.a.,n.a.,,M,
Holly Muscolino,983557,n.a.,n.a.,,F,
Andy Nied,983558,n.a.,n.a.,,M,
Brian Rooney,983559,n.a.,n.a.,,M,
Dmitry Lisitsky,983560,n.a.,n.a.,,M,
Ben Shaw,983561,n.a.,n.a.,,M,
Matt Schmeltz,983562,1969,n.a.,50,M,
Joyce Cruickshank,983563,n.a.,n.a.,,F,
Scott Spear,983564,n.a.,n.a.,,M,
Jill Gwaltney,983565,n.a.,n.a.,,F,
Nat Natraj,983566,n.a.,n.a.,,M,
Liz Haas,983567,n.a.,n.a.,,F,
Robin Fish,983568,n.a.,n.a.,,M,
H Nguyen,983569,n.a.,n.a.,,F,
Gina Alshuler,983570,n.a.,n.a.,,F,
Peter Powell,983571,n.a.,n.a.,,M,
Ray Grady,983572,1972,n.a.,47,M,
Tracy Groves,983573,n.a.,n.a.,,F,
Christine Stoeri,983574,n.a.,n.a.,,F,
Nanci Leos,983576,n.a.,n.a.,,F,
Jim Newman,983577,1962,n.a.,57,M,
Staci Barrett,983578,n.a.,n.a.,,F,
Anil Sharma,983579,n.a.,n.a.,,M,
Matt McCullough,983580,n.a.,n.a.,,M,
Ricardo Quayat,983581,n.a.,n.a.,,M,Argentine
Rohit Sharma,983582,n.a.,n.a.,,M,
Richard Bumgarner,983583,n.a.,n.a.,,M,
Lidiya Bodnarchuk,983584,n.a.,n.a.,,F,
Chetan Kohli,983585,n.a.,n.a.,,M,
Jason Blankenship,983587,n.a.,n.a.,,M,
Jasmine Blue,983588,n.a.,n.a.,,F,
Brian Bosley,983589,n.a.,n.a.,,M,
Kelly Bour,983590,n.a.,n.a.,,F,
Chris Bowman,983591,n.a.,n.a.,,M,
George Ellis,983592,n.a.,n.a.,,M,
Mary Poquette,983593,n.a.,n.a.,,F,
Curt Marks,983594,n.a.,n.a.,,M,
Jeremy Brechtelsbauer,983595,n.a.,n.a.,,M,
Dan Brenner,983596,n.a.,n.a.,,M,
Michael Broman,983597,n.a.,n.a.,,M,
Doug Brown,983598,n.a.,n.a.,,M,
Joseph Bruno,983599,n.a.,n.a.,,M,
Ray Dalton,983600,1956,n.a.,63,M,
Charlie Koch,983601,n.a.,n.a.,,M,
Don Hubbard,983602,n.a.,n.a.,,M,
Rick Hopkins,983603,n.a.,n.a.,,M,
Pat Fortunato,983604,n.a.,n.a.,,M,
Steve Crass,983605,n.a.,n.a.,,M,
Jeff Dalton,983606,n.a.,n.a.,,M,
Nancy Swisher,983607,n.a.,n.a.,,F,
Mark Humphrey,983608,n.a.,n.a.,,M,
Shannon Cain,983609,n.a.,n.a.,,M,
Larry Rich,983610,n.a.,n.a.,,M,
Tom Garcia,983611,n.a.,n.a.,,M,
Glen Davidson,983612,n.a.,n.a.,,M,
Scott Matovich,983613,n.a.,n.a.,,M,American
Wendy Collins,983614,n.a.,n.a.,,F,
Dennis Iuliucci,983615,n.a.,n.a.,,M,
Bob Kocher Jr,983616,n.a.,n.a.,,M,
Robert Pines,983617,1964,n.a.,55,M,
Keith Matovich,983618,n.a.,n.a.,,M,
Victor Ciardelli III,983619,n.a.,n.a.,,M,
Shalom Cohen,983620,n.a.,n.a.,,F,
Chris Fellenstein,983621,n.a.,n.a.,,M,
Tom Mariner,983622,n.a.,n.a.,,M,
Charlie Anderson,983623,1966,n.a.,53,M,
Ted Ahern,983624,n.a.,n.a.,,M,
Terry McClellan,983625,n.a.,n.a.,,M,
Jose Garces,983626,n.a.,n.a.,,M,
Russell Hossain,983628,1970,n.a.,49,M,
Gary Rashkovsky,983629,n.a.,n.a.,,M,
Bruce Stewart,983630,n.a.,n.a.,,M,
Michael Kozikowski,983631,n.a.,n.a.,,M,
Laura Luisi-Matovich,983632,n.a.,n.a.,,F,
Todd Jones,983633,n.a.,n.a.,,M,
Christine Baumeister,983634,1966,n.a.,53,F,
David Fetters,983635,n.a.,n.a.,,M,
Denise Hulsen,983636,n.a.,n.a.,,F,
Catherine Cain,983637,n.a.,n.a.,,F,
Matt McClellan,983638,n.a.,n.a.,,M,
Cheryl Cepuran,983639,n.a.,n.a.,,F,
David DiPietro,983640,n.a.,n.a.,,M,
Tim McClellan,983641,n.a.,n.a.,,M,
Powell Benedict,983642,n.a.,n.a.,,M,
Kyle Hall,983643,n.a.,n.a.,,M,
John Harich,983644,n.a.,n.a.,,M,
Mark Camirand,983645,n.a.,n.a.,,M,
June Coldren,983646,n.a.,n.a.,,F,
Frank Aiuto,983647,n.a.,n.a.,,M,
Kevin Hogan,983648,n.a.,n.a.,,M,
Ed O'Brien,983649,n.a.,n.a.,,M,
Loran Ambs,983650,n.a.,n.a.,,M,
Harold Huth,983651,n.a.,n.a.,,M,
Jon Jenson,983652,n.a.,n.a.,,M,
Kathy Coleman,983653,n.a.,n.a.,,F,
Regina Fallon,983654,n.a.,n.a.,,F,
John Alden,983655,n.a.,n.a.,,M,
David Lobb,983656,n.a.,n.a.,,M,
David Wiser,983657,n.a.,n.a.,,M,
Matt Kelly,983658,n.a.,n.a.,,M,
David Freedman,983659,1949,n.a.,70,M,
Jeff Sauer,983660,n.a.,n.a.,,M,
Dallas Siman,983661,n.a.,n.a.,,M,
James Parhamovich,983662,n.a.,n.a.,,M,
Kevin Gaugush,983664,1968,n.a.,51,M,
Sam Powell,983665,n.a.,n.a.,,M,
Ron Cronin,983666,n.a.,n.a.,,M,
Matt Kennedy,983667,n.a.,n.a.,,M,
Jennifer Nellany,983668,n.a.,n.a.,,F,
