name,name_id,dob,dod,age,gender,nationality
Marci Miller,995525,n.a.,n.a.,,F,
Mike McManus,995526,n.a.,n.a.,,M,
LeAnn VanSchoyck,995527,n.a.,n.a.,,F,
Melissa Morley,995528,n.a.,n.a.,,F,
Nicole Austin,995529,n.a.,n.a.,,F,
Stacey Beverly,995530,n.a.,n.a.,,F,
Laura Francesconi,995531,n.a.,n.a.,,F,
Adam Ruchman,995532,n.a.,n.a.,,M,
Elaine Bodenweiser,995533,n.a.,n.a.,,F,
Pam Stevens,995534,n.a.,n.a.,,F,
Colonel Miles Burdine,995535,n.a.,n.a.,,M,
Mark Krentz,995536,1952,n.a.,67,M,
Del Thompson,995538,n.a.,n.a.,,M,
Bob Feagins,995539,n.a.,n.a.,,M,
John Kaylor,995540,n.a.,n.a.,,M,
Lucy Fleming,995541,n.a.,n.a.,,F,
John Sherman,995542,n.a.,n.a.,,M,
Heather Jones,995543,n.a.,n.a.,,F,
Dave Christian,995544,n.a.,n.a.,,M,
Gene Dunwody Jr,995545,1964,n.a.,55,M,
Barbara Kite,995546,n.a.,n.a.,,F,
Doctor Carolina Cruz-Neira,995547,n.a.,n.a.,,F,Spanish
Frank Lett,995548,n.a.,n.a.,,M,
Susan Lindgren,995549,n.a.,n.a.,,F,
Angela Edwards,995550,1920,n.a.,99,F,
Vickie Snodgrass,995551,n.a.,n.a.,,F,
Leslie Snyder,995552,n.a.,n.a.,,F,
Jud Teague,995553,n.a.,n.a.,,M,
Doctor Steve Horn,995554,n.a.,n.a.,,M,
Aundrea Wilcox,995555,n.a.,n.a.,,F,American
Wang Wei,995556,n.a.,n.a.,,M,
Doctor Judy Demuth,995557,n.a.,n.a.,,F,
Doctor Abelardo Saavedra,995558,n.a.,n.a.,,M,
Tim Gropp,995559,n.a.,n.a.,,M,
Mike Haley,995560,n.a.,n.a.,,M,
George Yaworsky,995561,n.a.,n.a.,,M,
Angela Morrison,995563,n.a.,n.a.,,F,
Kathy Chroback,995564,n.a.,n.a.,,F,
Walt Sell,995565,n.a.,n.a.,,M,
Frank Cardello,995566,n.a.,n.a.,,M,
Nancy Trahan,995567,n.a.,n.a.,,F,
Chris Allain,995568,n.a.,n.a.,,M,
Joan Brunelle,995570,n.a.,n.a.,,F,
Bud Barrow II,995571,n.a.,n.a.,,M,
Bartholomew Sharp,995573,n.a.,n.a.,,M,
John Hummer,995575,n.a.,n.a.,,M,
Maria Freitas,995576,n.a.,n.a.,,F,
David McCollum,995578,n.a.,n.a.,,M,
Kiel Hoffman,995580,n.a.,n.a.,,M,
Jim Berry,995582,n.a.,n.a.,,M,
Nikki MacDonald,995583,n.a.,n.a.,,F,
Doctor Margie Huerta,995584,n.a.,n.a.,,F,
Walt Smith,995585,n.a.,n.a.,,M,
Leslie Cervantes,995586,n.a.,n.a.,,F,
Phil Ewing,995587,n.a.,n.a.,,M,
Doctor Mary Spangler,995588,n.a.,14 Jun 2014,,F,
Elise Bouchner,995589,n.a.,n.a.,,F,
Raymond Hebert,995590,n.a.,n.a.,,M,
Charles Swanson,995591,n.a.,n.a.,,M,
Doctor Joby John,995592,n.a.,n.a.,,M,Indian
Jan Swift,995593,12 Nov 1957,n.a.,61,M,
Richard Haas,995594,n.a.,n.a.,,M,
Donna Stryker,995595,n.a.,n.a.,,F,
Mike Cheney,995596,n.a.,n.a.,,M,American
J Martinez,995597,n.a.,n.a.,,M,
Norman Bluth,995598,18 Aug 1966,n.a.,52,M,American
Bill Connor,995599,n.a.,n.a.,,M,
Paul Herzog,995600,n.a.,n.a.,,M,
Ann Reed,995601,1954,n.a.,65,F,
Mark Compston,995602,n.a.,n.a.,,M,
Mary Washington,995603,n.a.,n.a.,,F,
Joe Jenkins,995604,n.a.,n.a.,,M,
Tyler Walters,995605,n.a.,n.a.,,M,
Paul Favaron,995606,n.a.,n.a.,,M,
Stephanie Burcham,995607,n.a.,n.a.,,F,
Terra Van Winter,995608,n.a.,n.a.,,M,
Mickey Mangham,995609,25 Aug 1939,16 Sep 2010,75,M,American
Brenda Findley,995610,n.a.,n.a.,,F,
Marilyn McDonald,995611,n.a.,n.a.,,F,
Jonathan Blue,995612,1967,n.a.,52,M,
Alice Houston,995613,1946,n.a.,73,F,
Monte Marlin,995614,n.a.,n.a.,,F,
Dolores Connor,995615,1954,n.a.,65,F,
Waded Cruzado-Salas,995617,1959,n.a.,60,F,
Stan Rounds,995618,22 Nov 1951,n.a.,67,M,
Vic Tamborella,995619,n.a.,n.a.,,M,American
Bruce Conque,995620,1945,n.a.,74,M,
Scott Krahling,995621,n.a.,n.a.,,M,
Liz Banegas,995622,n.a.,n.a.,,F,
Eddie Atchley,995623,n.a.,n.a.,,M,
Bill Mattiace,995624,1947,n.a.,72,M,
J Barker,995625,n.a.,n.a.,,M,
Anne Taylor,995626,n.a.,n.a.,,F,
Joel Courtney,995627,n.a.,n.a.,,M,
Alesia Garcia-Dutton,995628,n.a.,n.a.,,F,
Cydra Wingerter,995629,n.a.,n.a.,,F,
Diana Shearer,995630,n.a.,n.a.,,F,
Major General William Barron,995631,n.a.,n.a.,,M,
Paula Hines,995632,n.a.,n.a.,,F,Vietnamese
Doctor Shelley Berman,995633,n.a.,n.a.,,M,
Nicole DesOrmeaux,995634,n.a.,n.a.,,F,
Heida Thurlow,995635,n.a.,n.a.,,F,
Erin Winder,995636,n.a.,n.a.,,F,
Jane Bowen,995637,n.a.,n.a.,,F,
David Bowling,995638,n.a.,n.a.,,M,
Aimee Landry,995639,n.a.,n.a.,,F,
Gio Tomasini,995640,n.a.,n.a.,,M,
Jeffrey Bringardner,995641,n.a.,n.a.,,M,
Steve Trauber,995642,n.a.,n.a.,,M,
Pedro Bryant,995643,n.a.,n.a.,,M,
Tricia Burke,995644,20 Aug 1959,n.a.,59,F,
Sondra Gettys,995645,n.a.,n.a.,,F,
Jennie Hatfield,995646,n.a.,n.a.,,F,
Rebecca Woodley,995648,n.a.,n.a.,,F,
Haylee Anderson,995649,n.a.,n.a.,,F,
Jose Trevino Jr,995650,n.a.,n.a.,,M,American
Larry Anderson,995651,n.a.,n.a.,,M,
Doug Cade,995652,n.a.,n.a.,,M,
Mike Caldwell,995653,n.a.,n.a.,,M,
Mark Carter,995654,1957,n.a.,62,M,
Steve Dodgion,995655,n.a.,n.a.,,M,
Ron Eastham,995656,n.a.,n.a.,,M,
Chris Carmicle,995657,n.a.,n.a.,,M,
Ted Edwards,995658,n.a.,n.a.,,M,
Stan Cave,995659,n.a.,n.a.,,M,
John Galloway,995660,n.a.,n.a.,,M,
Joan Coleman,995661,1964,n.a.,55,F,
Nelson Collins,995662,18 Mar 1947,n.a.,72,M,
Mark Gordon,995663,n.a.,n.a.,,M,
Michael Manns,995664,n.a.,n.a.,,M,
Laura Murphy,995665,n.a.,n.a.,,F,
Lori Vetters,995666,n.a.,n.a.,,F,
Marilyn Cordova-Winchell,995667,n.a.,n.a.,,F,
John Cosby,995668,n.a.,n.a.,,M,
Allen Cowen,995669,n.a.,n.a.,,M,
Massey Villarreal,995670,n.a.,n.a.,,M,
Chuck Denny,995671,n.a.,n.a.,,M,
Sue Ernst,995672,n.a.,n.a.,,F,
Thelma Ferguson,995673,n.a.,n.a.,,F,
Lori Moroz,995674,n.a.,n.a.,,F,
The Hon. Clay Foreman,995675,n.a.,n.a.,,M,
Scott Adams,995676,n.a.,n.a.,,M,
Steve Gailar,995677,n.a.,n.a.,,M,
Glenn Martin,995678,n.a.,n.a.,,M,
Ed Glasscock,995679,1943,n.a.,76,M,
Craig Grant,995680,n.a.,n.a.,,M,
Sylvia Backman,995681,n.a.,n.a.,,F,
Doctor Greg Bailey,995682,n.a.,n.a.,,M,
Michael Gritton,995683,n.a.,n.a.,,M,
Bryan Baldwin,995684,n.a.,n.a.,,M,American
Neil Hackworth,995685,n.a.,n.a.,,M,
Robin Bowers,995686,n.a.,n.a.,,M,
Albert Abrams,995687,n.a.,n.a.,,M,
