name,name_id,dob,dod,age,gender,nationality
Ed Haldeman Jr,56472,29 Oct 1948,n.a.,70,M,American
Bryan Moss,56476,Feb 1940,n.a.,79,M,American
D Durcan,56477,1961,n.a.,58,M,American
Jim Morris,56481,18 Apr 1943,n.a.,76,M,American
Jay Hawkins,56482,1960,n.a.,59,M,American
Arthur Decio,56486,19 Oct 1930,n.a.,88,M,American
Greg Myers,56487,1950,n.a.,69,M,
Doctor Forrest Remick,56491,16 Mar 1931,n.a.,88,M,American
Jack Hunter,56492,1937,n.a.,82,M,American
Joel Kocher,56497,1956,n.a.,63,M,American
Rod Lewis,56502,1955,n.a.,64,M,American
Mike Sadler,56507,1958,n.a.,61,M,American
Wilbur Stover Jr,56512,1953,n.a.,66,M,American
James Bagley,56517,1938,n.a.,81,M,American
Robert Lothrop,56522,1926,n.a.,93,M,American
Bryan Brady,56527,1949,n.a.,70,M,American
Craig Conway,56532,17 Oct 1954,n.a.,64,M,American
Tom Nicholson,56537,1936,n.a.,83,M,American
Steve Cullen,56542,1966,n.a.,53,M,American
Donald Simplot,56547,1936,n.a.,83,M,
Milton Cooper Jr,56552,1938,n.a.,81,M,American
Gordon Smith,56557,1930,n.a.,89,M,American
Barbara Kowalczyk,56562,1952,n.a.,67,F,
Fernando Aguirre,56567,1957,n.a.,62,M,Mexican
Pat Weber,56572,1940,n.a.,79,M,American
Larry Rowland,56577,1952,n.a.,67,M,American
Lorry Stensrud,56582,1950,n.a.,69,M,American
Dieter Giesbrecht,56587,1944,n.a.,75,M,
Gail Hamilton,56592,1950,n.a.,69,F,American
Michael Tallett-Williams,56597,1953,n.a.,66,M,American
Mac Tichenor Jr,56602,1955,n.a.,64,M,American
David Biegler,56607,1946,n.a.,73,M,
Ron Moritz,56612,1963,n.a.,56,M,American
Casey Trumble,56617,1954,n.a.,65,M,American
Guy Dubois,56622,1954,n.a.,65,M,French
Rich Vaughan,56627,1950,n.a.,69,M,American
Jay Fulcher,56632,1962,n.a.,57,M,American
Ram Gupta,56637,1961,n.a.,58,M,American
Dana Siebert,56642,1960,n.a.,59,M,American
Baer Tierkel,56647,1960,n.a.,59,M,American
Phil Wilmington,56652,1959,n.a.,60,M,American
Gary Warren,56657,1962,n.a.,57,M,American
Kevin Parker,56662,1959,n.a.,60,M,
Derek Witte,56667,1957,n.a.,62,M,American
Anne Jordan,56672,1951,n.a.,68,F,American
Dave Duffield,56677,1941,n.a.,78,M,American
Carl Carman,56682,1936,n.a.,83,M,
Aneel Bhusri,56687,1966,n.a.,53,M,American
Steve Goldby,56692,1940,n.a.,79,M,American
Walter Bregman,56697,1933,n.a.,86,M,American
Cyril Yansouni,56702,1942,n.a.,77,M,Egyptian
Skip Battle,56707,18 Jan 1944,n.a.,75,M,
Eric Johnson,56712,1951,n.a.,68,M,
Chuck Boesenberg,56717,1949,n.a.,70,M,American
Jan Du Preez,56722,1957,n.a.,62,M,
John Tootle,56727,1955,n.a.,64,M,
Doctor Bob Gove,56732,1953,n.a.,66,M,American
Bob Dykes,56737,1949,n.a.,70,M,
Tania Amochaev,56742,1950,n.a.,69,F,Russian
Admiral Bill Owens,56747,08 May 1940,n.a.,79,M,American
Doctor Kris Halvorsen,56752,1951,n.a.,68,M,
Gary Neale,56756,1939,n.a.,80,M,American
George Still Jr,56757,1958,n.a.,61,M,
Robert Day Jr,56761,11 Dec 1943,n.a.,75,M,American
The Hon. Doctor Phil Sharp,56762,15 Jul 1942,n.a.,77,M,American
Robert Welsh Jr,56766,1935,n.a.,84,M,American
Stephen Adik,56771,1943,n.a.,76,M,
Marc Manly,56772,11 Mar 1952,n.a.,67,M,American
Don Felsinger,56777,1947,n.a.,72,M,American
Edwin Guiles,56782,1949,n.a.,70,M,American
Allan Rayfield,56786,1934,n.a.,85,M,American
Ted Murphy II,56787,1958,n.a.,61,M,American
Lowell Anderson,56791,1937,n.a.,82,M,American
Fred Newton III,56792,1956,n.a.,63,M,American
Paul Ely Jr,56796,18 Feb 1932,n.a.,87,M,American
Ron Reising,56797,1961,n.a.,58,M,American
Edwin Banks,56801,1962,n.a.,57,M,American
Neal Schmale,56802,1947,n.a.,72,M,American
Rear Admiral Dugan Shipway,56811,1943,n.a.,76,M,American
Debbie Starnes,56816,1953,n.a.,66,F,American
Margot Kyd,56817,1953,n.a.,66,F,American
Doctor Colleen Conway-Welch,56821,26 Apr 1944,n.a.,75,F,American
G Rowland,56822,1955,n.a.,64,F,American
Hector Ortino,56826,1942,28 Nov 2005,67,M,
Frank Ault,56827,1944,n.a.,75,M,American
Don Washkewicz,56831,1950,n.a.,69,M,American
John Light,56832,1941,n.a.,78,M,American
Roger Headrick,56836,1937,n.a.,82,M,American
Wilford Godbold Jr,56837,1939,n.a.,80,M,American
Lawrence Zeno,56841,1941,n.a.,78,M,American
Tom Stickel,56842,1949,n.a.,70,M,American
Mac Crawford,56846,1948,n.a.,71,M,American
Diana Walker,56847,1941,n.a.,78,F,American
Claus Beneker,56851,1940,n.a.,79,M,American
Hyla Bertea,56857,14 Jun 1940,n.a.,79,F,American
Bob Bond,56861,1958,n.a.,61,M,American
Ann Burr,56862,1946,n.a.,73,F,American
James Dickerson Jr,56866,1947,n.a.,72,M,American
Richard Collato,56867,1944,n.a.,75,M,American
Paul Carson,56871,1936,n.a.,83,M,American
Daniel Derbes,56872,30 Mar 1930,n.a.,89,M,American
Kristen Gibney Williams,56876,1949,n.a.,70,F,American
Doctor Herbert Carter,56877,1933,n.a.,86,M,American
Lynn Cortright,56881,1941,n.a.,78,F,American
William Jones,56882,1955,n.a.,64,M,American
Ed Hardin Jr,56886,29 Mar 1940,n.a.,79,M,American
Ralph Ocampo,56887,1931,n.a.,88,M,American
Dana Dennis,56891,1948,n.a.,71,M,American
Professor  Dr Bill Ouchi,56892,28 Jun 1943,n.a.,76,M,American
Dan Garey,56896,1944,n.a.,75,M,American
Doctor Richard Stegemeier,56897,01 Apr 1928,n.a.,91,M,American
Steve Hayes,56901,1941,n.a.,78,M,American
Richard Anthony,56902,06 May 1946,n.a.,73,M,American
C Brown II,56906,29 Nov 1951,n.a.,67,M,American
Joe Beverly,56907,1941,n.a.,78,M,American
Michael Hiemstra,56911,1947,n.a.,72,M,American
M Lachman,56912,1942,n.a.,77,F,
Harris Diamond,56916,1953,n.a.,66,M,American
J Barrett,56917,05 Feb 1937,n.a.,82,M,American
Marwan Kashkoush,56921,1954,n.a.,65,M,American
Richard Bradley,56922,May 1938,n.a.,81,M,American
Roger Young,56926,1946,n.a.,73,M,American
Sonny Deriso Jr,56927,04 Aug 1946,n.a.,72,M,
Ted McCourtney,56931,1939,n.a.,80,M,American
Tom Reece,56932,1943,n.a.,76,M,American
Tom Mackie,56936,1946,n.a.,73,M,American
Art Courville,56937,1959,n.a.,60,M,
John Myslenski,56941,1951,n.a.,68,M,American
Jack Drosdick,56942,09 Aug 1943,n.a.,75,M,American
Lance Piccolo,56946,1940,n.a.,79,M,
Professor  Dr C Floyd,56947,1935,n.a.,84,M,
Catherine Abbott,56951,1951,n.a.,68,F,American
Lewis Burns,56952,1939,17 Nov 2013,78,M,American
John Oelslager,56956,1943,n.a.,76,M,American
Donald Frischmann,56957,1945,n.a.,74,M,American
Jim Clarke,56961,1959,n.a.,60,M,American
Gardiner Garrard Jr,56962,19 Feb 1941,n.a.,78,M,American
John Arlotta,56966,1950,n.a.,69,M,American
Tom Piraino Jr,56971,12 Jul 1949,n.a.,70,M,American
Doctor Charles Goulding,56972,1951,n.a.,68,M,American
Charles Clark,56976,1950,n.a.,69,M,American
Rebecca Ranninger,56977,1959,n.a.,60,F,
Peter Fazio Jr,56981,1941,n.a.,78,M,American
Rudy Herrmann,56982,1950,n.a.,69,M,American
Tim Pistell,56986,1947,n.a.,72,M,American
Albert Moreno,56987,1943,n.a.,76,M,American
Francis Girot Jr,56991,1945,n.a.,74,M,American
Doctor Margaret Preska,56992,1938,n.a.,81,F,American
Pete Clemens IV,56996,1965,n.a.,54,M,
Robert Kuhbach,56997,1947,n.a.,72,M,American
Nick Vande Steeg,57001,1942,n.a.,77,M,
Rod Slifer,57002,1935,n.a.,84,M,American
Sara Finley,57006,06 Apr 1960,n.a.,59,F,American
George Meserole,57007,Feb 1946,n.a.,73,M,American
John Pomeroy,57012,1942,n.a.,77,M,American
David Smith,57017,1957,n.a.,62,M,American
Bob Tyre,57022,1945,n.a.,74,M,American
Jerry Yochum,57027,1939,n.a.,80,M,American
Doctor John O'Donnell,57032,1946,n.a.,73,M,
Wayne Brunetti,57037,13 Oct 1942,n.a.,76,M,American
Doctor V Hansford,57042,Oct 1943,n.a.,75,M,American
Roger Hemminghaus,57047,27 Aug 1936,n.a.,82,M,
A Sampson,57052,1949,n.a.,70,F,American
Jean-Pierre Ergas,57057,09 Jul 1939,n.a.,80,M,French
Brad Karro,57061,1962,n.a.,57,M,
Doctor Kirk McConnell,57066,1960,n.a.,59,M,American
Charles Burgess,57067,02 Oct 1937,n.a.,81,M,American
Howard McLure,57071,1957,n.a.,62,M,American
Kristiane Graham,57072,1957,n.a.,62,F,American
Mark Weeks,57076,1963,n.a.,56,M,American
James Koley,57077,26 Aug 1930,n.a.,88,M,American
Jeff Grossman,57081,1951,n.a.,68,M,American
A Hirschfeld,57082,18 Aug 1942,n.a.,76,M,American
John Illges III,57087,1935,n.a.,84,M,American
Dennis McFarland,57091,1953,n.a.,66,M,American
Michael Stubbs,57092,1948,n.a.,71,M,American
Paul Bonavia,57097,20 Apr 1951,n.a.,68,M,American
Bill Kassling,57101,1943,n.a.,76,M,American
Bill Jones III,57102,25 Feb 1958,n.a.,61,M,American
Manuel Morales Jr,57106,1945,n.a.,74,M,Puerto Rican
Cathy Hart,57107,1949,n.a.,70,F,American
Patrick Mulchay,57111,1942,n.a.,77,M,American
Mason Lampton,57112,15 Oct 1947,n.a.,71,M,American
Jim Mauzey,57117,1949,n.a.,70,M,
Elizabeth Ogie,57122,1951,n.a.,68,F,American
Gary Johnson,57127,1946,n.a.,73,M,American
Steve Smith,57131,1961,n.a.,58,M,American
Kazuhiro Hashimoto,57132,1941,n.a.,78,M,Japanese
Jorge Junquera,57136,1948,n.a.,71,M,Cuban
Arie Crown,57137,18 Jan 1952,n.a.,67,M,American
John White,57141,1945,n.a.,74,M,American
H Page,57142,1940,n.a.,79,F,American
Gary Sphar,57147,1954,n.a.,65,M,
Francisco Rexach Jr,57151,1937,n.a.,82,M,Puerto Rican
Bob Royall Jr,57152,11 Dec 1934,n.a.,84,M,American
Joe Turner Jr,57156,1937,n.a.,82,M,American
Bruce Ross,57157,1941,n.a.,78,M,American
Jeff Yundt,57161,1946,n.a.,73,M,American
Professor  Dr Mel Stith,57162,1946,n.a.,73,M,American
Doctor Francisco Carreras,57166,13 May 1932,n.a.,87,M,Puerto Rican
Hal Korman,57167,1957,n.a.,62,M,
Lynn Hart,57171,1954,n.a.,65,F,American
Doctor Bill Rastetter,57172,1947,n.a.,72,M,American
Doctor Charles Edwards,57177,1924,n.a.,95,M,American
Bill Turner,57182,11 Oct 1922,n.a.,96,M,American
Lee Banks,57186,1963,n.a.,56,M,American
The Hon. Lynn Schenk,57187,05 Jan 1945,n.a.,74,F,American
John Myers,57192,1945,n.a.,74,M,American
Bill Rusnack,57197,1944,n.a.,75,M,American
Heinz Droxner,57201,1944,2009,69,M,German
Doctor John Schwarz,57202,1950,n.a.,69,M,German
Doctor Jimmy Yancey,57207,12 Jul 1941,n.a.,78,M,American
Bill Eline,57211,1956,n.a.,63,M,American
Doctor Judy Shelton,57212,Jun 1954,n.a.,65,F,American
S Zimmerman,57216,1943,n.a.,76,M,American
James Brocksmith Jr,57222,1941,n.a.,78,M,American
Samuel Miller Jr,57226,1960,n.a.,59,M,American
Dick Kelly,57227,1946,n.a.,73,M,American
Dave Vajda,57231,1956,n.a.,63,M,American
Robert Pangia,57232,1951,n.a.,68,M,American
Cyndi Lesher,57237,1948,n.a.,71,F,American
James Reeve,57241,1941,n.a.,78,M,American
The Hon. Donna Tuttle,57242,21 Apr 1947,n.a.,72,F,American
Roberto Herencia,57246,1959,n.a.,60,M,Puerto Rican
Doctor Jenne Britell,57247,1942,n.a.,77,F,American
George Rowsom,57251,1936,24 Mar 2013,81,M,
Jim McIntyre,57252,1950,n.a.,69,M,American
Paul Pender,57257,1955,n.a.,64,M,American
Tom Petillo,57262,1945,n.a.,74,M,American
Doctor Kurt Schmeller,57266,1938,n.a.,81,M,American
Ronald Hoffman,57267,1948,n.a.,71,M,American
Edward Crooke,57272,1938,10 Aug 2008,74,M,
Mike Martin,57276,1960,n.a.,59,M,American
Bill Young,57277,1944,n.a.,75,M,American
Raymond Terry Jr,57281,1931,n.a.,88,M,American
Maynard Wiff,57282,1955,n.a.,64,M,American
Dave Ripka,57287,1949,n.a.,70,M,American
Nanci Caldwell,57292,26 Mar 1958,n.a.,61,F,Canadian
Park Adikes,57296,1931,n.a.,88,M,American
David Wilks,57297,1947,n.a.,72,M,American
John Bohlsen,57301,1943,n.a.,76,M,
Lee James,57302,11 Jun 1961,n.a.,58,F,American
Carlos Vzquez,57306,1958,n.a.,61,M,Puerto Rican
Bill Rohn,57307,1943,n.a.,76,M,American
Chuck Newhall III,57311,18 Nov 1944,n.a.,74,M,American
William Hilton,57312,23 Oct 1927,n.a.,91,M,American
Bernard Rethore,57317,22 May 1941,n.a.,78,M,American
Howard Levine,57322,1959,n.a.,60,M,American
Irv Cherashore,57326,1936,n.a.,83,M,American
Doctor Nabil Hanna,57327,1944,n.a.,75,M,American
Allan Dickerson,57331,1933,n.a.,86,M,American
G Griffith III,57332,27 Jun 1953,n.a.,66,M,American
Phillip Schneider,57337,1957,n.a.,62,M,American
Dieter Huckestein,57342,Dec 1943,n.a.,75,M,German
Gordon Eubanks Jr,57347,07 Nov 1946,n.a.,72,M,American
Tommy Prescott,57352,24 Oct 1954,n.a.,64,M,American
Frank Fanzilli Jr,57362,1957,n.a.,62,M,American
Mark Holladay,57367,13 Jul 1955,n.a.,64,M,American
Connie Matsui,57372,1953,n.a.,66,F,American
Eric Grubman,57377,1958,n.a.,61,M,American
Mark Wiggins,57382,1956,n.a.,63,M,American
Kenneth Woolcott,57387,1959,n.a.,60,M,American
The Hon. Calvin Smyre,57392,17 May 1947,n.a.,72,M,American
Charles Shivery,57397,1945,n.a.,74,M,American
Benjamin Lambert,57402,1939,n.a.,80,M,American
Doctor Antonio Grillo-Lopez,57407,1939,n.a.,80,M,American
John Notter,57412,Jan 1935,n.a.,84,M,American
Sam Young Jr,57417,Mar 1930,n.a.,89,M,American
Pat Vincent-Collawn,57422,1958,n.a.,61,F,
Matthew Hart,57427,1953,n.a.,66,M,American
Robert Denton,57432,1943,n.a.,76,M,American
Frank Heintz,57437,1943,n.a.,76,M,
Tom Keltner,57442,1947,n.a.,72,M,American
Tom Brady,57447,1949,n.a.,70,M,
Janet McHugh,57452,1957,n.a.,62,F,American
Madeleine Kleiner,57457,1951,n.a.,68,F,American
Don Liedtke,57462,1953,n.a.,66,M,American
David Brune,57467,1940,n.a.,79,M,American
Doctor Jason Glazier,57472,1968,n.a.,51,M,American
Mike Hemp,57477,1946,n.a.,73,M,American
Wes Thompson,57482,1955,n.a.,64,M,American
Albert Nahmad,57487,Oct 1940,n.a.,78,M,American
Bob Fleishman,57492,Dec 1953,n.a.,65,M,American
Terry Kelly,57497,1943,n.a.,76,M,American
Richard Newman,57502,1934,n.a.,85,M,American
Barry Logan,57507,1962,n.a.,57,M,American
Doctor Paul Grint,57512,1958,n.a.,61,M,American
Douglas Becker,57517,1966,n.a.,53,M,
Craig Arnold,57522,1960,n.a.,59,M,American
John Dunn,57527,1953,n.a.,66,M,American
Doctor Mike Wiebe,57532,1943,n.a.,76,M,American
Ana Menendez,57537,1964,n.a.,55,F,American
Tom Gallagher,57542,1945,n.a.,74,M,
Cesar Alvarez,57547,17 Jun 1947,n.a.,72,M,Cuban
George Fugelsang,57552,Jul 1940,n.a.,79,M,American
Ed Borkowski,57557,1959,n.a.,60,M,
Roberto Motta,57562,1914,11 Nov 2003,93,M,American
Bob Moss,57567,1947,n.a.,72,M,American
Michael Sullivan,57572,16 Feb 1940,n.a.,79,M,American
Paul Manley,57577,1936,n.a.,83,M,American
Robert Coury,57582,1960,n.a.,59,M,
Victor Lopez,57587,1951,n.a.,68,M,American
Bill Graham,57592,1953,n.a.,66,M,American
Steve Buente,57597,1951,n.a.,68,M,American
Wendy Cameron,57602,1959,n.a.,60,F,
Jim Brady,57607,11 Jul 1940,n.a.,79,M,American
Dennis Schoff,57612,1959,n.a.,60,M,
Joseph Schmidt,57617,1947,n.a.,72,M,American
Les Daniels,57622,1947,n.a.,72,M,American
Doctor Pete Vanderveen,57632,1950,n.a.,69,M,
James Curtiss,57637,20 Dec 1953,n.a.,65,M,American
Jude Driscoll,57642,1963,n.a.,56,M,
Stu Williams,57647,1953,n.a.,66,M,
Kristen Bihary,57652,1953,n.a.,66,F,American
Ben Fowke III,57657,1958,n.a.,61,M,American
Doctor Roger Gale,57662,1946,n.a.,73,M,
Doctor Freeman Hrabowski III,57667,13 Aug 1950,n.a.,68,M,American
Doctor Ray Gogel,57672,1950,n.a.,69,M,American
Randy Carson,57677,1950,n.a.,69,M,American
Nana Lampton,57682,1942,n.a.,77,F,American
Tom O'Boyle,57687,1942,n.a.,77,M,American
Don Bullock Jr,57692,1959,n.a.,60,M,American
The Hon. Beverly Byron,57697,1933,n.a.,86,F,American
Christian Poindexter,57712,Sep 1938,n.a.,80,M,American
Allen Questrom,57717,13 Apr 1941,n.a.,78,M,American
J Horst,57722,1944,n.a.,75,M,
Charles Sanford Jr,57727,1937,n.a.,82,M,American
Doctor Stan Jaskolski,57732,1939,n.a.,80,M,American
Ann Richards,57737,01 Sep 1933,13 Sep 2006,77,F,American
Lloyd Gerard,57741,1932,n.a.,87,M,American
Doctor Robert Turner,57742,1945,n.a.,74,M,American
Doctor John Kanas,57746,1946,n.a.,73,M,American
Vanessa Castagna,57747,1949,n.a.,70,F,American
John Mitchell,57752,1957,n.a.,62,M,
George Russell Jr,57757,19 Mar 1929,n.a.,90,M,American
Raymond Nielsen,57761,1950,n.a.,69,M,American
Bob Parmenter,57762,1953,n.a.,66,M,American
Billie Rawot,57767,1951,n.a.,68,F,American
Bob Lawless,57772,1947,n.a.,72,M,
Bill Williams,57776,1946,n.a.,73,M,Puerto Rican
Ken Semelsberger,57777,1961,n.a.,58,M,American
Ken McGrath,57781,n.a.,n.a.,,M,American
J Cole,57782,1930,02 Nov 2005,79,M,American
Warren Christopher,57786,27 Oct 1925,18 Mar 2011,89,M,American
Bob Cavanaugh,57787,1951,n.a.,68,M,
David Fleeman,57792,1914,2002,92,M,American
J Harris,57797,1938,n.a.,81,M,American
Gary Davis,57802,1944,n.a.,75,M,American
Ed Rodriguez,57807,1961,n.a.,58,M,American
J Harris,57812,1940,n.a.,79,M,American
Bill Schoen,57816,02 Aug 1935,n.a.,83,M,American
Dan Colussy,57817,1933,n.a.,86,M,American
Charles Lotter,57822,10 Jun 1937,n.a.,82,M,American
Kent Dauten,57826,1956,n.a.,63,M,American
Charles Walker,57827,1957,n.a.,62,M,American
Robert Knox,57831,04 Mar 1952,n.a.,67,M,American
Jerome Geckle,57832,Jun 1929,Oct 2010,85,M,American
Charles Lees,57836,1920,n.a.,99,M,American
Steve Raish,57837,1951,n.a.,68,M,
Joan Hanley,57841,1932,n.a.,87,F,American
A Reynolds,57842,21 Jun 1933,n.a.,86,M,American
Doctor William Mayberry,57846,22 Aug 1929,n.a.,89,M,American
Jarl Mohn,57847,26 Dec 1951,n.a.,67,M,American
Doctor Randolph Westerfield,57851,1942,n.a.,77,M,American
Alan Potamkin,57852,1950,n.a.,69,M,American
Carl Huntsinger,57856,24 Aug 1929,19 Jun 2003,77,M,American
Harris Simmons,57861,1954,n.a.,65,M,
John Miller,57862,1938,n.a.,81,M,
Luis Nogales,57866,1943,n.a.,76,M,
Earl Holland,57871,1945,n.a.,74,M,American
Furman Moseley Jr,57872,1935,n.a.,84,M,American
Mae Douglas,57876,Dec 1951,n.a.,67,F,American
Donald Mckay,57877,1946,n.a.,73,M,American
Deborah McCoy,57882,1955,n.a.,64,F,American
Maria Ferre,57886,1963,n.a.,56,F,Puerto Rican
John Fesperman,57887,1946,n.a.,73,M,American
Joe Vumbacco,57891,1946,n.a.,73,M,American
Jerry Ceppos,57892,1946,n.a.,73,M,American
Randy Jahrig,57896,n.a.,n.a.,,M,
Mary Connors,57897,1953,n.a.,66,F,American
Bruce Alexander,57901,1952,n.a.,67,M,
Doctor Phil Cox,57902,24 Nov 1947,n.a.,71,M,American
Doctor James Rosser,57906,1939,n.a.,80,M,American
Frank McComas,57907,1945,n.a.,74,M,American
Steve Ray,57911,1949,n.a.,70,M,American
John Mordo,57912,1944,n.a.,75,M,American
Tony Ridder,57917,1940,n.a.,79,M,
Robert Smith,57921,1935,n.a.,84,M,American
Leonard Roberts,57922,19 Feb 1949,n.a.,70,M,
Timothy Parry,57926,28 Jul 1954,n.a.,64,M,American
Steve Rossi,57927,1949,n.a.,70,M,American
Thomas Sutton,57931,02 Jun 1942,n.a.,77,M,American
Don Yamate,57932,1955,n.a.,64,M,American
Michael Campbell,57936,1946,n.a.,73,M,American
Phil Schiller,57937,1960,n.a.,59,M,American
Aldon Anderson,57941,1946,n.a.,73,M,American
Marshall Anstandig,57942,1948,n.a.,71,M,American
Doctor Edward Zapanta,57946,1941,03 Feb 2002,65,M,
Arden Dickey,57947,1953,n.a.,66,M,American
Bry Danner,57951,1938,n.a.,81,M,
Gary Effren,57952,1955,n.a.,64,M,American
Bill Coleman III,57956,16 Oct 1947,n.a.,71,M,
Tom Mac Mahon,57957,1946,n.a.,73,M,American
Doyle Arnold,57961,1948,n.a.,71,M,American
Wesley Elingburg,57962,1957,n.a.,62,M,American
Doctor Thomas Cole Jr,57966,1941,n.a.,78,M,American
Virginia Fielder,57967,1948,n.a.,71,F,American
Kevin Kalkhoven,57971,1944,n.a.,75,M,Australian
Doctor Myla Lai-Goldman,57972,1957,n.a.,62,F,American
Ted Craver Jr,57976,1951,n.a.,68,M,
Dan Finnigan,57977,1963,n.a.,56,M,American
Nolan Bellon,57981,1949,n.a.,70,M,American
Rich Novak,57982,1941,n.a.,78,M,American
Robert Enos,57986,1939,n.a.,80,M,American
Bradford Smith,57987,1954,n.a.,65,M,American
David Blackford,57991,03 Sep 1948,n.a.,70,M,
Steve Hannah,57992,1956,n.a.,63,M,American
Bob Foster,57996,01 Jan 1947,n.a.,72,M,American
Lynda Hauswirth,57997,1962,n.a.,57,F,
Peter Guglielmi,58001,1942,01 Nov 2006,68,M,American
Polk Laffoon IV,58002,1945,n.a.,74,M,American
Tom Noonan,58006,1952,n.a.,67,M,
James Sweetnam,58007,1953,n.a.,66,M,American
Danne Buchanan,58011,1958,n.a.,61,M,American
Adrienne Lilly,58012,1970,n.a.,49,F,American
James Kaiser,58016,1944,n.a.,75,M,American
Follin Smith,58017,1959,n.a.,60,F,
Mario Lopez,58022,1939,n.a.,80,M,American
Larry Marbert,58027,1954,n.a.,65,M,American
Francisco Sanchez-Loaeza,58032,1945,n.a.,74,M,American
Tom Brooks,58037,1963,n.a.,56,M,
Jacqui Marshall,58042,1948,n.a.,71,F,American
Larry Olmstead,58047,1957,n.a.,62,M,American
Elaine Johnston,58052,1941,n.a.,78,F,American
Mike Rogers,58057,1951,n.a.,68,M,American
