name,name_id,dob,dod,age,gender,nationality
Bob Lowe,1275611,1940,n.a.,79,M,
Viresh Chopra,1275612,n.a.,n.a.,,M,British
Ben Kaufman,1275613,1986,n.a.,33,M,
Nathan Smith,1275614,n.a.,n.a.,,M,American
John Jacobsen,1275615,n.a.,n.a.,,M,
Nikki Kaufman,1275616,n.a.,n.a.,,F,
Gaz Brown,1275617,n.a.,n.a.,,M,
Charlie Kwalwasser,1275618,n.a.,n.a.,,M,
Steven Shaw,1275619,10 Jun 1969,08 Apr 2014,48,M,American
Bill Lee,1275620,n.a.,n.a.,,M,
Roger Hurwitz,1275621,n.a.,n.a.,,M,
Ed Azimi,1275622,n.a.,n.a.,,M,
Curt Banos,1275623,n.a.,n.a.,,M,
Kyle Rolfing,1275624,n.a.,n.a.,,M,
Michael Fertik,1275625,01 Oct 1978,n.a.,40,M,American
David Barnett,1275626,n.a.,n.a.,,M,
Mark McGowan,1275627,n.a.,n.a.,,M,
Maryanne Sharkey,1275629,n.a.,n.a.,,F,
Doctor Jeff Dobro,1275630,1955,n.a.,64,M,
Owen Tripp,1275631,n.a.,n.a.,,M,
Mike Kunde,1275632,n.a.,n.a.,,M,
Eric Zimmerman,1275633,n.a.,n.a.,,M,
Kurt Cegielski,1275635,1971,n.a.,48,M,
Shrey Bhatia,1275636,1968,n.a.,51,M,American
Chrystal Menard,1275637,1971,n.a.,48,F,
Tiffany Markofsky,1275638,n.a.,n.a.,,F,
Gal Bar-or,1275639,n.a.,n.a.,,M,
Nicole Manderscheid,1275640,n.a.,n.a.,,F,
Howard Bragman,1275641,n.a.,n.a.,,M,
Jack Cadogan,1275642,n.a.,n.a.,,M,
Mike Milkovich,1275643,n.a.,n.a.,,M,
Mike Scully,1275646,n.a.,n.a.,,M,
Brent Franson,1275647,n.a.,n.a.,,M,
Sonny Aulakh,1275648,n.a.,n.a.,,M,
Wendy Masloski,1275649,n.a.,n.a.,,F,
Ken Berland,1275650,n.a.,n.a.,,M,
Noah Lang,1275652,n.a.,n.a.,,M,
Brian Draves,1275653,n.a.,n.a.,,M,
Sachin Kansal,1275655,n.a.,n.a.,,M,
Hans Kunz,1275657,1959,n.a.,60,M,
Doctor Kin Chan,1275669,1974,n.a.,45,M,
Janice Drew,1275670,n.a.,n.a.,,F,
Chris Griffith,1275671,1976,n.a.,43,M,
David Hunt,1275672,n.a.,n.a.,,M,
Delphine Imbert,1275673,n.a.,n.a.,,F,
Doctor Brian Berman,1275674,n.a.,n.a.,,M,
Doctor Sewon Kang,1275675,n.a.,n.a.,,M,
Doctor Jenny Kim,1275676,n.a.,n.a.,,F,
Doctor Howard Maibach,1275677,18 Jul 1929,n.a.,89,M,American
Doctor Seth Orlow,1275678,n.a.,n.a.,,M,
Doctor Neil Swanson,1275679,n.a.,n.a.,,M,
Doctor Diane Thiboutot,1275680,n.a.,n.a.,,F,
Doctor Guy Webster,1275681,1955,n.a.,64,M,
Doctor James Del Rosso,1275683,1954,n.a.,65,M,
Ed Albanese,1275686,n.a.,n.a.,,M,
Ron Avnur,1275689,n.a.,n.a.,,M,
Martin Cooke,1275691,n.a.,n.a.,,M,
Kurt Daniel,1275692,n.a.,n.a.,,M,
Naheed Misfeldt,1275694,1974,n.a.,45,F,
Joe Morrissey,1275695,28 Dec 1969,n.a.,49,M,
Doctor Armen Shanafelt,1275696,n.a.,n.a.,,M,
Doctor George Stamatoyannopoulos,1275697,n.a.,n.a.,,M,
Dan Pasette,1275698,n.a.,n.a.,,M,
Doctor Jim Woody,1275699,1942,n.a.,77,M,
Elsa Johnson,1275700,n.a.,n.a.,,F,
Heather Hughes,1275701,n.a.,n.a.,,F,
Doctor Douglas Faller,1275702,n.a.,n.a.,,M,
Doctor Thalia Papayannopoulou,1275703,n.a.,n.a.,,F,
Doctor Susan Perrine,1275704,n.a.,n.a.,,F,
Sandra Kurtzig,1275709,1947,n.a.,72,F,
Peter Stern,1275711,n.a.,n.a.,,M,
Jim Sweeney,1275718,n.a.,n.a.,,M,
Amit Chatterjee,1275719,1972,n.a.,47,M,
Chris Krook,1275720,n.a.,n.a.,,M,
Prakash Menon,1275721,n.a.,n.a.,,M,
Ellen Raynor,1275722,n.a.,n.a.,,F,
Amit Singh,1275723,n.a.,n.a.,,M,
Doctor Shep Burton,1275724,n.a.,n.a.,,M,
Sam Chiu,1275725,n.a.,n.a.,,M,
David Gottfried,1275726,n.a.,n.a.,,M,
Doctor Arpad Horvath,1275727,n.a.,n.a.,,M,
Doctor Ed Rubin,1275728,n.a.,n.a.,,M,
Pravin Kumar,1275729,n.a.,n.a.,,M,
Gene Camarena,1275733,n.a.,n.a.,,M,
Margarita Flores,1275734,n.a.,n.a.,,F,
Nely Galn,1275735,1963,n.a.,56,F,
Tim Hanlon,1275737,n.a.,n.a.,,M,
Tony Heredia,1275738,n.a.,n.a.,,M,
Frank Ros,1275739,n.a.,n.a.,,M,Spanish
Anthony Salcido,1275740,n.a.,n.a.,,M,
Fidel Vargas,1275741,n.a.,n.a.,,M,
Doctor Edward Callaghan,1275742,n.a.,n.a.,,M,
Jack Martin,1275743,n.a.,n.a.,,M,American
N Anderson,1275745,n.a.,n.a.,,M,
Ed Bagale,1275746,1946,n.a.,73,M,
Doctor Gregory Barkley,1275747,n.a.,n.a.,,M,
Doctor Steve Harrington,1275749,n.a.,n.a.,,M,
David Hempstead,1275751,1957,n.a.,62,M,
Reverend Dr Joseph Jordan,1275752,n.a.,03 Feb 2014,,M,
Alan Kiriluk,1275753,n.a.,n.a.,,M,
Catherine Roberts,1275755,n.a.,n.a.,,F,
Doctor Kathleen Yaremchuk,1275757,1954,n.a.,65,F,
Pete Dragich,1275761,1963,n.a.,56,M,
Darcie Bundy,1275762,1952,n.a.,67,F,
Lee Maddox,1275765,1975,n.a.,44,M,American
Meredith Pruden,1275766,n.a.,n.a.,,F,
Douglas McClure,1275770,n.a.,17 Dec 2012,,M,
Doctor William Nassetta,1275774,1960,n.a.,59,M,American
Colette Pieper,1275776,1954,n.a.,65,F,
Peter Maurer,1275778,1960,n.a.,59,M,
Hock Chiang,1275779,1957,n.a.,62,M,
Orley Bourland III,1275783,n.a.,n.a.,,M,
Nathan Lapkin,1275789,1967,n.a.,52,M,
David Toda,1275791,1957,n.a.,62,M,
Eugen Elmiger,1275792,1963,n.a.,56,M,
Ray Christman,1275794,n.a.,n.a.,,M,
Barbara Friedman,1275800,n.a.,n.a.,,F,
John Armstrong,1275801,1957,n.a.,62,M,
Doctor Michael Alexiades,1275802,1959,n.a.,60,M,
Sean Connolly,1275803,1967,n.a.,52,M,
Doctor Jeff Danter,1275805,n.a.,n.a.,,M,
Kathy DeCoster,1275807,n.a.,n.a.,,F,
Beth Curry,1275809,n.a.,n.a.,,F,
Sandy Ehrenkranz,1275810,n.a.,n.a.,,M,
Jeff Feil,1275811,n.a.,n.a.,,M,
Doctor David Hajjar,1275812,1952,n.a.,67,M,
Fernando Almodovar,1275813,n.a.,n.a.,,M,
Katherine Hajjar,1275814,n.a.,n.a.,,F,
Kenneth Sader,1275815,n.a.,n.a.,,M,
Erika Spath,1275816,n.a.,n.a.,,F,
Dan Perry,1275817,n.a.,n.a.,,M,
Ray Herrmann Jr,1275818,09 Nov 1920,n.a.,98,M,
Lilia Santiago,1275819,n.a.,n.a.,,F,
Doctor Lawrence Inra,1275820,n.a.,n.a.,,M,
Harvey Kaylie,1275821,Sep 1937,n.a.,81,M,American
Doctor John Fallon,1275822,1947,n.a.,72,M,
Anna McKenney,1275824,1984,n.a.,35,F,
Alain Di Crescenzo,1275825,Jan 1962,n.a.,57,M,French
Pierre Revel-Mouroz,1275829,08 Oct 1961,n.a.,57,M,French
Mary Haugh,1275831,n.a.,n.a.,,F,
Doctor Isadore Rosenfeld,1275834,n.a.,n.a.,,M,
Doctor Zev Rosenwaks,1275835,n.a.,n.a.,,M,
Margie Bermeo,1275837,n.a.,n.a.,,F,
Jeffrey Russ,1275838,n.a.,n.a.,,M,
Doctor Werner Lang,1275839,21 Oct 1967,n.a.,51,M,
Doctor David Skorton,1275844,22 Nov 1949,n.a.,69,M,American
Brenda Schick,1275845,n.a.,n.a.,,F,
Barbara Smith,1275846,n.a.,n.a.,,F,
Pietro Illuminati,1275848,1964,n.a.,55,M,
Pat Stewart,1275850,1928,n.a.,91,F,
Roger Weiss,1275852,29 Apr 1939,n.a.,80,M,
Mauro Pretolani,1275870,1965,n.a.,54,M,Italian
Sam Moed,1275872,n.a.,n.a.,,M,
Doron Kempel,1275873,1963,n.a.,56,M,
Lars Albright,1275874,n.a.,n.a.,,M,
Mark Davis,1275875,1961,n.a.,58,M,
Bill Clifford,1275876,n.a.,n.a.,,M,
Dave Lemont,1275877,Sep 1957,n.a.,61,M,American
Mark Herrmann,1275878,n.a.,n.a.,,M,
Scott Weller,1275879,n.a.,n.a.,,M,
Brian Nadeau,1275880,n.a.,n.a.,,M,
Gerald Hewes,1275881,n.a.,n.a.,,M,
Amy Jerusalmi,1275883,n.a.,n.a.,,F,
Jon Auerbach,1275884,1967,n.a.,52,M,American
Tom Grave,1275886,n.a.,n.a.,,M,
Andy Miller,1275887,Dec 1968,n.a.,50,M,
Owen Carr,1275888,n.a.,n.a.,,M,
Jesse St Laurent,1275889,n.a.,n.a.,,M,
Karen Baker,1275891,n.a.,n.a.,,F,
Deborah Powsner,1275892,n.a.,n.a.,,F,
Colin McGinnis,1275894,n.a.,n.a.,,M,
Eric Kim,1275899,n.a.,n.a.,,M,
Moshe Pinto,1275900,1978,n.a.,41,M,
Doctor Kenton Fong,1275901,n.a.,n.a.,,M,
Larry Hu,1275902,n.a.,n.a.,,M,
Linda LaMagna,1275903,n.a.,n.a.,,F,
Cyriac Roeding,1275904,1973,n.a.,46,M,
Dane Shackleford,1275905,n.a.,n.a.,,M,
Aaron Emigh,1275906,n.a.,n.a.,,M,
Evan Tana,1275907,n.a.,n.a.,,M,
Alexis Rask,1275909,n.a.,n.a.,,F,
Mark Tarchetti,1275910,1975,n.a.,44,M,
Joe Cavaliere,1275911,n.a.,n.a.,,M,
Richard Davies,1275913,n.a.,n.a.,,M,
Ashok Jain,1275915,1956,n.a.,63,M,
Dan Curtin,1275917,n.a.,n.a.,,M,
Stefan Winners,1275925,17 Feb 1967,n.a.,52,M,German
Matthew Fedors,1275928,n.a.,n.a.,,M,
Walther Lovato,1275932,n.a.,n.a.,,M,
Doctor Atiye Bayman,1275935,n.a.,n.a.,,F,
Sheri Bebb,1275936,n.a.,n.a.,,F,
Jason Corneille,1275937,n.a.,n.a.,,M,
Rich Hossfeld,1275938,n.a.,n.a.,,M,
Cindy Peterson,1275941,n.a.,n.a.,,F,
Doctor Paul Shufflebotham,1275944,n.a.,n.a.,,M,
Rob DeLine,1275946,n.a.,n.a.,,M,
Doctor Paul Apen,1275947,n.a.,n.a.,,M,
Tamara Thompson,1275950,n.a.,n.a.,,F,
Kevin Mandia,1275952,1971,n.a.,48,M,
Andrew Gessow,1275955,Jun 1957,n.a.,62,M,American
Jeff Schramm,1275958,n.a.,n.a.,,M,
Kedar Murthy,1275959,n.a.,n.a.,,M,
Elizabeth Searcy,1275960,n.a.,n.a.,,F,
Dave Petroni,1275961,n.a.,n.a.,,M,
Doctor Tom Rosenmayer,1275962,n.a.,n.a.,,M,
Ryan Alleman,1275963,n.a.,n.a.,,M,
Eric Szaloczi,1275964,1949,n.a.,70,M,
Bob Cavnar,1275966,n.a.,n.a.,,M,
Travis Reese,1275967,n.a.,n.a.,,M,
George Hutchinson,1275968,n.a.,n.a.,,M,
Richard Bejtlich,1275969,n.a.,n.a.,,M,
Frank Papp,1275970,n.a.,n.a.,,M,
Steve Surdu,1275971,n.a.,n.a.,,M,
Bill Schreiber,1275972,n.a.,n.a.,,M,
Dave Merkel,1275973,n.a.,n.a.,,M,
Ravi Ayyer,1275974,n.a.,n.a.,,M,
Doctor Pulakesh Mukherjee,1275975,n.a.,n.a.,,M,
Yanek Korff,1275976,n.a.,n.a.,,M,
Brian Cree,1275977,n.a.,n.a.,,M,
Doctor Bill Mahaffey,1275978,n.a.,n.a.,,M,
Doctor Dave Austgen,1275979,1960,n.a.,59,M,
Matt Micheli,1275980,1976,n.a.,43,M,
Grady Summers,1275981,n.a.,n.a.,,M,
Greg Enriquez,1275982,n.a.,n.a.,,M,
Renaud Laplanche,1275986,1970,n.a.,49,M,French
Carrie Dolan,1275987,1965,n.a.,54,F,
Jason Altieri,1275988,1965,n.a.,54,M,
Matt Rogers,1275989,n.a.,n.a.,,M,
John Gilmore,1275990,n.a.,n.a.,,M,
Ashish Kumar,1275991,n.a.,n.a.,,M,
John Furjanic,1275992,n.a.,n.a.,,M,
Erik Charlton,1275993,1967,n.a.,52,M,
Soul Htite,1275994,n.a.,n.a.,,M,
John Donovan,1275995,1965,n.a.,54,M,
Mike Evans,1275996,n.a.,n.a.,,M,
Doctor Yoky Matsuoka,1275997,1972,n.a.,47,F,
Megan Gardner,1275998,1977,n.a.,42,F,
Danielle Metzler,1275999,n.a.,n.a.,,F,
Shane McGee,1276000,n.a.,n.a.,,M,American
Lathen Brinks,1276002,n.a.,n.a.,,F,
Jurgen Kutscher,1276003,n.a.,n.a.,,M,
Doctor Pat Kennedy,1276007,n.a.,n.a.,,M,
Jenny Linton,1276008,n.a.,n.a.,,F,
Martin Otterson,1276009,n.a.,n.a.,,M,
Bernard Morneau,1276010,n.a.,n.a.,,M,
Bob Guilbault,1276011,n.a.,n.a.,,M,
Mark Hughes,1276012,n.a.,n.a.,,M,
Jason Scully,1276014,n.a.,n.a.,,M,
Brian Liu,1276015,1968,n.a.,51,M,
Frank Monestere,1276016,1969,n.a.,50,M,
Eddie Hartman,1276017,1971,n.a.,48,M,
Sheila Tan,1276018,n.a.,n.a.,,F,
Tracy Terrill,1276019,1974,n.a.,45,M,
Chas Rampenthal,1276020,1967,n.a.,52,M,
Nancy Lee,1276021,n.a.,n.a.,,F,
Vanessa Butnick,1276022,n.a.,n.a.,,F,
Ken Friedman,1276023,n.a.,n.a.,,M,
Joe Callaghan,1276025,n.a.,n.a.,,M,
Don Smith,1276026,n.a.,n.a.,,M,
Brooke Nojima,1276027,n.a.,n.a.,,F,
James Peters,1276028,n.a.,n.a.,,M,
Dave Roberts,1276032,n.a.,n.a.,,M,
Jon Peterson,1276034,n.a.,n.a.,,M,
Steve Sarnecki,1276035,n.a.,n.a.,,M,
C Lui,1276036,n.a.,n.a.,,M,
Ted Gorrie,1276037,n.a.,n.a.,,M,
Richard Beeson III,1276038,n.a.,n.a.,,M,
Brian Bostwick,1276039,n.a.,n.a.,,M,
Ray Hall,1276041,n.a.,n.a.,,M,
Ray Verhoeff,1276042,n.a.,n.a.,,M,
Patricia Kennedy,1276043,n.a.,n.a.,,F,
Janet Geiger,1276044,n.a.,n.a.,,F,
Peter Groen,1276046,n.a.,n.a.,,M,
Christian Poyau,1276048,21 Oct 1959,n.a.,59,M,
Jim Kollross,1276050,1975,n.a.,44,M,
Tizzy Cornish,1276052,n.a.,n.a.,,F,
Mari Bentvelzen,1276053,n.a.,n.a.,,F,
Mike Tria,1276054,n.a.,n.a.,,M,
Aileen Lee,1276056,n.a.,n.a.,,F,
Jean-Daniel Cohen,1276057,1963,n.a.,56,M,
Daphne Carmeli,1276058,n.a.,n.a.,,F,
Ben Sun,1276060,n.a.,n.a.,,M,
Steve Goodman,1276065,n.a.,n.a.,,M,
Soleil Frye,1276066,06 Aug 1976,n.a.,42,F,American
Jos Donvil,1276082,1959,n.a.,60,M,
Jim Vierling,1276083,1962,n.a.,57,M,
Professor  Dr Hans-Christian von Baeyer,1276084,n.a.,n.a.,,M,
Jean-Bertrand Prot,1276087,n.a.,n.a.,,M,
Tim Hedger,1276091,1978,n.a.,41,M,
Tonya Gilbert,1276097,1977,n.a.,42,F,
Tara Kamm,1276098,n.a.,n.a.,,F,
Heather Stone,1276099,n.a.,n.a.,,F,
Robert Shiroki,1276102,1963,n.a.,56,M,
Jason Secore,1276105,n.a.,n.a.,,M,
Raj Verma,1276108,n.a.,n.a.,,M,
Woody Connette III,1276110,n.a.,n.a.,,M,
Ian Ridlon,1276114,n.a.,n.a.,,M,
Pamela Talkin,1276115,n.a.,n.a.,,F,
Sergio Gutirrez Muguerza,1276118,1952,n.a.,67,M,
Doctor Joe Aniello,1276119,n.a.,n.a.,,M,
Collin Stevens,1276121,n.a.,n.a.,,M,
Doctor James Bennett,1276125,n.a.,n.a.,,M,
Michael Burke Jr,1276126,n.a.,n.a.,,M,
Ruth Gullerud,1276127,1947,n.a.,72,F,
Chip Hurley Jr,1276129,n.a.,n.a.,,M,
Gloria Johnson-Cusack,1276130,n.a.,n.a.,,F,
Mark Lezotte,1276132,1956,n.a.,63,M,
Linda Maguire,1276134,n.a.,n.a.,,F,
Chris Selecky,1276136,09 May 1955,n.a.,64,F,American
Greg Hinton,1276146,1959,n.a.,60,M,
John Kroshus,1276147,n.a.,n.a.,,M,
Charles-Henri Rossignol,1276155,1970,n.a.,49,M,
Teresa Wong,1276173,n.a.,n.a.,,F,American
Frankie Necaise,1276174,n.a.,n.a.,,M,
Eric Cremer,1276175,n.a.,n.a.,,M,
Amy Cappellanti-Wolf,1276176,1964,n.a.,55,F,
Eric Dresselhuys,1276177,1964,n.a.,55,M,
Carrie Kalinowski,1276178,1973,n.a.,46,F,
Don Reeves III,1276179,1967,n.a.,52,M,
Raj Vaswani,1276180,1965,n.a.,54,M,
Georgina Cattaway,1276181,n.a.,n.a.,,F,
Gadi Saarony,1276182,1968,n.a.,51,M,
Joseph Turgeon,1276187,1957,n.a.,62,M,
George Flammer,1276188,n.a.,n.a.,,M,
David Leeb,1276190,n.a.,n.a.,,M,
Chris Theodossiou,1276191,n.a.,n.a.,,F,
Dan Middleton,1276192,1964,n.a.,55,M,
Danny Dalal,1276193,n.a.,n.a.,,M,
C Crowell,1276194,1953,n.a.,66,M,
Paul Kang,1276195,n.a.,n.a.,,M,
Frank Mong,1276197,n.a.,n.a.,,M,
Noel Hartzell,1276199,n.a.,n.a.,,M,
Allan Zingeler,1276202,n.a.,n.a.,,M,
Michael Wiley Franel,1276203,n.a.,n.a.,,M,
Doctor Wayne Simmons,1276204,n.a.,n.a.,,M,
John Allison,1276205,1957,n.a.,62,M,
Randy Jordan,1276206,n.a.,n.a.,,M,
Renus Kelfkens,1276207,n.a.,n.a.,,M,
Dave Robinson,1276208,n.a.,n.a.,,M,
Vahid Saadat,1276209,n.a.,n.a.,,M,
Doctor R Mead,1276210,n.a.,n.a.,,M,
Steven Silvers,1276211,n.a.,n.a.,,M,
