name,name_id,dob,dod,age,gender,nationality
Ashish Vij,1330223,n.a.,n.a.,,M,
Aris Vlasakakis,1330225,n.a.,n.a.,,M,
Doctor Samuel Rollins,1330230,n.a.,n.a.,,M,
Lyndsay Walker,1330231,n.a.,n.a.,,F,
Aaron Wall,1330233,n.a.,n.a.,,M,
Clarke Walton,1330235,n.a.,n.a.,,M,
Eric Ward,1330236,n.a.,n.a.,,M,American
Josh Ward,1330237,n.a.,n.a.,,M,
Missy Ward,1330239,n.a.,n.a.,,F,
Sarah Kelly,1330240,n.a.,n.a.,,F,
Chaundera Wolfe,1330241,n.a.,n.a.,,F,
Frank Watson,1330243,n.a.,n.a.,,M,
Lisa Weinberger,1330245,n.a.,n.a.,,F,
Dawn Wentzell,1330246,n.a.,n.a.,,F,
Dave Werth,1330247,n.a.,n.a.,,M,
Jill Whalen,1330248,n.a.,n.a.,,F,
Doctor Fred Dylla,1330249,n.a.,n.a.,,M,
Byron White,1330250,n.a.,n.a.,,M,
Jari Niskala,1330251,n.a.,n.a.,,M,
Karen White,1330252,n.a.,n.a.,,F,
Deborah Wilcox,1330253,n.a.,n.a.,,F,
Seth Wilde,1330254,n.a.,n.a.,,M,
Tony Wills,1330255,1958,n.a.,61,M,
Jonathan Wilson,1330256,n.a.,n.a.,,M,
Doctor Jane Shen,1330257,n.a.,n.a.,,F,
Doctor Ralph Wilson,1330258,n.a.,n.a.,,M,
Chris Winfield,1330259,n.a.,n.a.,,M,
Kirby Winfield,1330260,n.a.,n.a.,,M,
Dustin Woodard,1330261,n.a.,n.a.,,M,
George Wright,1330262,n.a.,n.a.,,M,
Owen Matthews,1330263,n.a.,n.a.,,M,
Jeremy Wright,1330264,n.a.,n.a.,,M,
Monica Wright,1330265,n.a.,n.a.,,F,
Andy Yang,1330266,n.a.,n.a.,,M,
Peter Yared,1330267,n.a.,n.a.,,M,
Adam Young,1330268,n.a.,n.a.,,M,
Jay Young,1330269,n.a.,n.a.,,M,
Susan Young,1330270,n.a.,n.a.,,F,
Chris Zaharias,1330271,n.a.,n.a.,,M,
Vanessa Zamora,1330273,n.a.,n.a.,,F,
Pierre Zarokian,1330274,n.a.,n.a.,,M,
Dan Zarrella,1330275,n.a.,n.a.,,M,
Jeremy Zawodny,1330276,n.a.,n.a.,,M,
Dave Zito,1330277,n.a.,n.a.,,M,
Richard Zwicky,1330278,n.a.,n.a.,,M,
Jim Carlson,1330279,1953,n.a.,66,M,
Dave Sibley,1330280,n.a.,n.a.,,M,
Scotty Tuttle,1330282,n.a.,n.a.,,M,
Kent Clayton,1330283,n.a.,n.a.,,M,
Lou Riley,1330284,n.a.,n.a.,,M,
Rick Giannini,1330285,n.a.,n.a.,,M,
Robert Green,1330286,n.a.,n.a.,,M,
Jerry Kehe,1330287,n.a.,n.a.,,M,
Kevin Leggett,1330288,n.a.,n.a.,,M,
Professor Stanley Roberts,1330291,1945,n.a.,74,M,British
Tom Migala,1330292,n.a.,n.a.,,M,
Stout Mullen,1330293,n.a.,n.a.,,F,
Doctor Mark Hannink,1330297,n.a.,n.a.,,M,
Doctor Ann Schmidt,1330301,1955,n.a.,64,F,
Mark O'Neil Jr,1330303,1953,n.a.,66,M,American
Doctor Larry Mylari,1330306,n.a.,n.a.,,M,
Mark Struhs,1330307,n.a.,n.a.,,M,
Doctor Donna Wilcock,1330310,n.a.,n.a.,,F,
Doctor Ronald Swinfard,1330312,1947,n.a.,72,M,
J Velvin,1330318,n.a.,n.a.,,M,
Sandra Wilson,1330320,n.a.,n.a.,,F,
Larry Leggett,1330321,n.a.,n.a.,,M,
Rob Harris Jr,1330322,n.a.,n.a.,,M,
Liz Sheehan,1330323,n.a.,n.a.,,F,
Peter Gianulis,1330325,1972,n.a.,47,M,
Karen McCone,1330326,n.a.,n.a.,,F,
John Stewart,1330327,n.a.,n.a.,,M,
Doctor Courtney Parker,1330328,n.a.,n.a.,,F,
Mike Cash,1330329,1961,n.a.,58,M,
Fletcher Hamilton,1330330,n.a.,n.a.,,M,
Steve Banet,1330332,n.a.,n.a.,,M,
Igor Shindel,1330334,n.a.,n.a.,,M,
Pat McCarthy,1330335,n.a.,n.a.,,M,
Brandon Atkinson,1330337,n.a.,n.a.,,M,
Kevin McKnight,1330338,n.a.,n.a.,,M,
Julie Pruett,1330339,1962,n.a.,57,F,
Nithya Das,1330340,n.a.,n.a.,,F,
Michelle Dvorkin,1330341,n.a.,n.a.,,F,
Steve Lobb,1330342,n.a.,n.a.,,M,
Barry Dennis,1330343,n.a.,n.a.,,M,
Dean Larson,1330344,n.a.,n.a.,,M,
Wim Ludington,1330347,n.a.,n.a.,,M,
Doctor Phil McClure,1330351,n.a.,n.a.,,M,
Heidi O'Neill,1330352,1965,n.a.,54,F,
Paul Decker,1330353,n.a.,n.a.,,M,
Rich Sudol,1330355,1965,n.a.,54,M,
Alex Miller,1330356,n.a.,n.a.,,M,
Mark Palamountain,1330357,n.a.,n.a.,,M,
H. Excellency Said Jawad,1330359,1958,n.a.,61,M,Afghan
Mike Flinn,1330362,1959,n.a.,60,M,American
Tomago Collins,1330363,1971,n.a.,48,M,
Imran Riaz,1330365,n.a.,n.a.,,M,
Steven Bartelt,1330366,n.a.,n.a.,,M,
Doctor Inder Singh,1330367,1945,n.a.,74,M,
Mary Castino,1330368,n.a.,n.a.,,F,
Lothar Geuenich,1330369,1965,n.a.,54,M,
Allison Hartsoe,1330370,n.a.,n.a.,,F,
Aleksander Kwasniewski,1330372,15 Nov 1954,n.a.,64,M,Polish
Heidi Hagen,1330373,1968,n.a.,51,F,
Gurjot Singh,1330375,1953,n.a.,66,M,
Mike Elliston,1330376,n.a.,n.a.,,M,
Robert Day,1330377,1961,n.a.,58,M,British
Jon Myers,1330378,n.a.,n.a.,,M,
Arun Subbarao,1330379,n.a.,n.a.,,M,
Wade Guindy,1330381,n.a.,n.a.,,M,
John Carswell,1330382,n.a.,n.a.,,M,
Mike Pavloff,1330384,n.a.,n.a.,,M,
Pratish Shah,1330385,1966,n.a.,53,M,
Andy Serwin,1330387,n.a.,n.a.,,M,
Doug Wall,1330389,n.a.,n.a.,,M,
Chris Townsend,1330403,n.a.,n.a.,,M,
Gene Lawson,1330405,n.a.,n.a.,,M,
Doctor Robert Hackl,1330407,1970,n.a.,49,M,
Yasser Rashwan,1330408,n.a.,n.a.,,M,
Sunil Prashara,1330409,n.a.,n.a.,,M,
Jaime Malet,1330411,1965,n.a.,54,M,
Sergio Marchi,1330413,n.a.,n.a.,,M,
Jim McGregor,1330415,18 Sep 1953,n.a.,65,M,
Doctor Mark Michelson,1330417,n.a.,n.a.,,M,
Jason Hoffman,1330419,1971,n.a.,48,M,
Wayne Reed,1330423,n.a.,n.a.,,M,
Professor Itamar Rabinovich,1330424,1942,n.a.,77,M,
Srini Gopalan,1330425,1971,n.a.,48,M,
Lee Cresswell,1330432,n.a.,n.a.,,M,
Dick Swett,1330433,01 May 1957,n.a.,62,M,
Hubert Weber,1330436,1962,n.a.,57,M,
Doctor Tarik Yousef el-Magariaf,1330440,n.a.,n.a.,,M,
Albert Clarkson,1330441,1939,n.a.,80,M,
Richard Allen,1330442,01 Jan 1936,n.a.,83,M,
Don Bonker,1330443,07 Mar 1937,n.a.,82,M,American
Barie Carmichael,1330445,n.a.,n.a.,,F,
Nor Coquillard,1330446,n.a.,n.a.,,M,
Bertrand Cousin,1330450,n.a.,n.a.,,M,
Victor Kats,1330453,n.a.,n.a.,,M,
Sean Brennan,1330454,1973,n.a.,46,M,
Frank Matzke,1330455,n.a.,n.a.,,M,German
Julie Chalmette,1330456,n.a.,n.a.,,F,French
Menno Eijck,1330457,n.a.,n.a.,,M,
Bill Koch,1330458,n.a.,n.a.,,M,
Doctor David Yost,1330459,n.a.,n.a.,,M,
Steven Levesque,1330461,n.a.,n.a.,,M,
Will Harton,1330462,n.a.,n.a.,,M,
Doctor Izzy Charo,1330463,n.a.,n.a.,,M,
John De Koning,1330465,1969,n.a.,50,M,
Scott Zimmerman,1330466,n.a.,n.a.,,M,
W Burbage,1330467,n.a.,n.a.,,M,
Bob Sherry,1330470,n.a.,n.a.,,M,
Carol Huegel,1330472,n.a.,n.a.,,F,
Greg Brinkman,1330474,n.a.,n.a.,,M,
Curtis Allen,1330476,n.a.,n.a.,,M,
Ralph Michielli,1330477,n.a.,n.a.,,M,
Joe Del Guercio,1330479,n.a.,n.a.,,M,
Jay Mason,1330480,n.a.,n.a.,,M,
Jim Kaler II,1330481,n.a.,n.a.,,M,
Bob Murphy,1330482,n.a.,n.a.,,M,
Doctor Patrick Verta,1330484,n.a.,n.a.,,M,
Dan Kahn,1330485,n.a.,n.a.,,M,
Dave Hart,1330486,n.a.,n.a.,,M,
Sue Quackenbush,1330487,n.a.,n.a.,,F,
Sarah Naqvi,1330488,n.a.,n.a.,,F,
Cole Van Nice,1330489,n.a.,n.a.,,M,
Mike Mauldin,1330491,n.a.,n.a.,,M,
Tim Petersen,1330492,n.a.,n.a.,,M,
Jim Lordeman,1330493,n.a.,n.a.,,M,
Susan Crutchfield,1330495,n.a.,n.a.,,F,
Warren Quinn,1330496,n.a.,n.a.,,M,
Robert Vanosky,1330498,n.a.,n.a.,,M,
David Maloney,1330499,1960,n.a.,59,M,
Eric Masters,1330500,n.a.,n.a.,,M,
Patrick Brandt,1330502,1972,n.a.,47,M,
Darren Platt,1330503,n.a.,n.a.,,M,
Jenny Roberts,1330504,n.a.,n.a.,,F,
Chris Wells,1330506,n.a.,n.a.,,M,
Mark Grovic,1330507,n.a.,n.a.,,M,
Ross Skelton,1330508,n.a.,23 May 2014,,M,
Tony Renzi,1330510,1948,n.a.,71,M,
Marc Michael,1330511,n.a.,n.a.,,M,
David Wilson,1330512,1968,n.a.,51,M,
Nancy Becker,1330513,n.a.,n.a.,,F,
Brian Doheny,1330514,n.a.,n.a.,,M,
Tom Reilly,1330515,n.a.,n.a.,,M,
Jason Foster,1330516,1970,n.a.,49,M,
Kathy Irvin,1330517,n.a.,n.a.,,F,
Rigg Mohler Jr,1330518,n.a.,n.a.,,M,
Rob Howard,1330519,n.a.,n.a.,,M,
Brian Czarny,1330520,n.a.,n.a.,,M,
Suzanne Bouton,1330521,n.a.,n.a.,,F,
Jodie Buonaiuto,1330522,n.a.,n.a.,,F,
James Bayardelle,1330523,1976,n.a.,43,M,
Gautam Patel,1330524,1971,n.a.,48,M,
Doctor Gregory Poilasne,1330525,n.a.,n.a.,,M,
Cliff Jaebker,1330526,n.a.,n.a.,,M,
Vasa Dasan,1330527,n.a.,n.a.,,M,
Rebecca Harris,1330528,n.a.,n.a.,,F,
Derrick Breau,1330530,n.a.,n.a.,,M,
Betsy Hill,1330532,n.a.,n.a.,,F,
Naveed Khan,1330533,n.a.,n.a.,,M,
Kristin Reichert,1330534,n.a.,n.a.,,F,
Randy Streu,1330535,n.a.,n.a.,,M,
David Holdren,1330537,n.a.,n.a.,,M,
Brent Rhymes,1330539,n.a.,n.a.,,M,
Rick Holzinger,1330540,1958,n.a.,61,M,
Jonathan Walters,1330541,n.a.,n.a.,,M,
A Isaacs,1330542,n.a.,n.a.,,M,
Richard Zicchino,1330543,n.a.,n.a.,,M,
Patrick Rada,1330544,n.a.,n.a.,,M,
Gary Guidry,1330545,n.a.,n.a.,,M,
John Rabara,1330546,n.a.,n.a.,,M,
Cheryl Lavery,1330548,n.a.,n.a.,,F,
Bryan Lipinski,1330549,n.a.,n.a.,,M,
Brian Pope,1330551,n.a.,n.a.,,M,
Laura Levenstein,1330552,n.a.,n.a.,,F,
Ryan Lynch,1330553,n.a.,n.a.,,M,
Ryan Orsi,1330554,n.a.,n.a.,,M,
Nitin Surve,1330555,n.a.,n.a.,,M,
Andy Swenson,1330556,1959,n.a.,60,M,
MacLean Guthrie,1330557,n.a.,n.a.,,F,
Brett Amdur,1330558,n.a.,n.a.,,M,
Alex Makowski Jr,1330559,n.a.,n.a.,,M,
Neeru Sharma,1330561,n.a.,n.a.,,F,
Doug Stewart,1330563,n.a.,n.a.,,M,
Doctor David McIntyre,1330564,n.a.,n.a.,,M,
Scott Papador,1330565,n.a.,n.a.,,M,
Rick Oertli,1330566,n.a.,n.a.,,M,
Patrick Johnston,1330567,n.a.,n.a.,,M,
Michael Moriarty,1330568,n.a.,n.a.,,M,
Gina Foster,1330569,n.a.,n.a.,,F,
Vlad Uhmylenko,1330570,n.a.,n.a.,,M,
Allen Wright,1330571,1961,n.a.,58,M,
Darrell Cole,1330572,n.a.,n.a.,,M,
Kevin Rahn,1330575,n.a.,n.a.,,M,
Dan Ahuero,1330576,n.a.,n.a.,,M,
Kim Francour,1330577,n.a.,n.a.,,F,
Ben Andrews,1330578,n.a.,n.a.,,M,
Sarah Wu,1330579,n.a.,n.a.,,F,
Dave Ruppersberger,1330580,n.a.,n.a.,,M,
Sara Stiefvater,1330581,n.a.,n.a.,,F,
Jeff Clark,1330583,n.a.,n.a.,,M,
John Scudella,1330584,n.a.,n.a.,,M,
Mike Murth,1330587,n.a.,n.a.,,M,
Caroline Anstey,1330588,07 Nov 1955,n.a.,63,F,British
Doctor Sri Indrawati,1330589,26 Aug 1962,n.a.,56,F,Indonesian
Doctor Graham Jack,1330590,n.a.,n.a.,,M,
Professor  Dr Mahmoud Mohieldin,1330591,15 Jan 1965,n.a.,54,M,
Doctor Kaushik Basu,1330592,09 Jan 1952,n.a.,67,M,Indian
Pamela Cox,1330593,n.a.,n.a.,,F,American
Jim Burleigh,1330594,n.a.,n.a.,,M,
Rob Walters,1330595,n.a.,n.a.,,M,
Sarah Campion,1330596,n.a.,n.a.,,F,
Anne-Marie Leroy,1330599,n.a.,n.a.,,F,French
Kamran Siddiqi,1330600,n.a.,n.a.,,M,
Doctor Pedro Alba,1330601,n.a.,n.a.,,M,Spanish
Alison Sternberg,1330604,n.a.,n.a.,,F,
Ken Cavallon,1330688,n.a.,n.a.,,M,
Jorge Calderon,1330606,n.a.,n.a.,,M,Mexican
Doctor Tom Lee,1330607,n.a.,n.a.,,M,
Jill Schmidt,1330608,n.a.,n.a.,,F,
Dev Devan,1330609,n.a.,n.a.,,M,
Makhtar Diop,1330610,n.a.,n.a.,,M,
Doctor David Costello,1330611,1956,n.a.,63,M,
Kevin Chiles,1330612,n.a.,n.a.,,M,
Stephanie von Friedeburg,1330613,n.a.,n.a.,,F,
Howard Spumberg,1330614,n.a.,n.a.,,M,
Andrew Yorks,1330615,1971,n.a.,48,M,
Jonathan Black,1330616,n.a.,n.a.,,M,
Keith Hansen,1330617,n.a.,n.a.,,M,
Garry Sparks,1330618,n.a.,n.a.,,M,
Juliet Stiehl,1330619,n.a.,n.a.,,F,
Caroline Heider,1330620,n.a.,n.a.,,F,
Scott Pelkola,1330621,1964,n.a.,55,M,
Greg Ericson,1330622,n.a.,n.a.,,M,
Philippe Le Hourou,1330623,n.a.,n.a.,,M,French
Bryan Baebler,1330624,n.a.,n.a.,,M,American
Rachel Kyte,1330625,n.a.,n.a.,,F,British
Patricia Cmielewski,1330626,1970,n.a.,49,F,
Stephan Bilharz,1330627,n.a.,n.a.,,M,
Leonard McCarthy,1330628,n.a.,n.a.,,M,South African
Michael Jasperson,1330629,n.a.,n.a.,,M,
Chuck McDonough,1330630,n.a.,n.a.,,M,American
Jeff Duchemin,1330631,1965,n.a.,54,M,
Pierfrancesco Vago,1330632,1961,n.a.,58,M,Italian
Hans Hanf,1330633,n.a.,n.a.,,M,
Zach Jackson,1330634,n.a.,n.a.,,M,
Darius Deavours,1330636,n.a.,n.a.,,M,
Robert Schwartz,1330638,n.a.,n.a.,,M,
Doctor Sanjay Pradhan,1330639,n.a.,n.a.,,M,Indian
Glenda Hicks,1330640,n.a.,n.a.,,F,
Christian Gheorghe,1330641,n.a.,n.a.,,M,
Jaime Saavedra-Chanduvi,1330642,n.a.,n.a.,,M,Peruvian
Axel van Trotsenburg,1330643,n.a.,n.a.,,M,
Laura Tuck,1330644,n.a.,n.a.,,F,
Tom Stamper,1330645,n.a.,n.a.,,M,
Hasan Tuluy,1330646,n.a.,n.a.,,M,Turkish
Doctor Jim Rothnie,1330647,1948,n.a.,71,M,
P Simpson,1330648,n.a.,n.a.,,F,
Monica Liban,1330650,n.a.,n.a.,,F,
Jonathan McElvy,1330651,n.a.,n.a.,,M,
Bill Holder,1330652,n.a.,n.a.,,M,
Peter Piela,1330653,n.a.,n.a.,,M,
Eimi Watanabe,1330654,n.a.,n.a.,,M,Japanese
Matt Schiltz,1330655,n.a.,n.a.,,M,
Karin Finkelston,1330656,n.a.,n.a.,,F,
Mark Capell,1330658,n.a.,n.a.,,M,
Jingdong Hua,1330659,n.a.,n.a.,,M,Chinese
Jared Wray,1330661,n.a.,n.a.,,M,
Jean Prosper,1330663,n.a.,n.a.,,M,
Nena Stoiljkovic,1330664,n.a.,n.a.,,F,Serbian
Joel Petrie,1330665,n.a.,n.a.,,M,
Tony Rizzo,1330666,n.a.,n.a.,,M,
Justin Taylor,1330667,n.a.,n.a.,,M,
Yuval Brisker,1330668,Sep 1958,n.a.,60,M,American
Ethiopis Tafara,1330669,1964,n.a.,55,M,American
Keiko Honda,1330670,n.a.,n.a.,,F,Japanese
Trent Myers,1330671,n.a.,n.a.,,M,
Ana-Mita Betancourt,1330672,n.a.,n.a.,,F,
Irad Carmi,1330673,n.a.,n.a.,,M,
Ravi Vish,1330675,n.a.,n.a.,,M,
George Jaquette,1330676,n.a.,n.a.,,M,
Todd Tomich,1330677,n.a.,n.a.,,M,
Rick Fleming,1330678,n.a.,n.a.,,M,
Mike Stubler,1330679,n.a.,n.a.,,M,
Les Richmond,1330680,n.a.,n.a.,,M,
Jaggu Jagannathan,1330681,n.a.,n.a.,,M,
Cow Cook,1330682,Aug 1958,n.a.,60,M,American
Sarah Casanova,1330683,06 Apr 1965,n.a.,54,F,
Jeff Fried,1330684,1964,n.a.,55,M,
Bruce Grainger,1330685,n.a.,n.a.,,M,
Jill Greiss,1330687,n.a.,n.a.,,F,
Vlad Mitrasinovic,1330689,Jun 1964,n.a.,55,M,British
Brian Siper,1330690,n.a.,n.a.,,M,
Alexey Turchyn,1330691,n.a.,n.a.,,M,
Giles Frith,1330692,n.a.,n.a.,,M,
Markus Remark,1330694,n.a.,n.a.,,M,
Michael Weinstein,1330695,n.a.,n.a.,,M,
Jeffrey Wartgow,1330696,n.a.,n.a.,,M,
Michael McDonnell,1330698,n.a.,n.a.,,M,
Jennifer Maddox,1330700,n.a.,n.a.,,F,
Doctor Chris Barden,1330701,n.a.,n.a.,,M,
Doctor Sultan Darvesh,1330704,n.a.,n.a.,,M,
Patrick Morrissey,1330705,n.a.,n.a.,,M,
Gavin McMurdo,1330706,n.a.,n.a.,,M,
Mark Reed,1330708,n.a.,n.a.,,M,
Andrew White,1330709,n.a.,n.a.,,M,
James Newkirk,1330710,n.a.,n.a.,,M,
Kate Byrnes,1330711,n.a.,n.a.,,F,
Gloria Simov,1330712,n.a.,n.a.,,F,
Doctor Gregory Harriman,1330713,n.a.,n.a.,,M,
Doctor Michael Joner,1330714,n.a.,n.a.,,M,
Billy Brigmon,1330715,n.a.,n.a.,,M,
Doctor Patrick Shannon,1330717,n.a.,n.a.,,M,
Doctor Gregory Kopia,1330718,n.a.,n.a.,,M,
