name,name_id,dob,dod,age,gender,nationality
Bob Colletti,270508,1959,n.a.,60,M,American
David Nasca,270509,1958,n.a.,61,M,
Manny Freitas,270510,1949,n.a.,70,M,American
David Yntema,270511,1946,n.a.,73,M,American
Timothy Korth II,270512,1966,n.a.,53,M,
Judith Haberkorn,270513,1947,n.a.,72,F,American
Neil Sundstrom,270514,1954,n.a.,65,M,American
Daniel Cantara III,270515,1959,n.a.,60,M,
Fred Reim Jr,270516,1944,n.a.,75,M,American
Brian Kilcourse,270517,1951,n.a.,68,M,American
Doctor Rob Hon,270518,1954,n.a.,65,M,American
Todd Krautkremer,270519,1960,n.a.,59,M,American
Frank Colarusso,270520,1958,n.a.,61,M,American
John Cooper,270521,1956,n.a.,63,M,
Darrel Anderson,270522,1957,n.a.,62,M,American
George Bednarz,270523,1954,n.a.,65,M,American
Dan Dintino Jr,270524,1965,n.a.,54,M,American
A Kearney,270525,1963,n.a.,56,M,American
Bill Brandon,270526,1939,n.a.,80,M,American
Steve Blondy,270527,1960,n.a.,59,M,American
Alan Mock,270528,1957,n.a.,62,M,American
Debra Ryan,270529,1951,n.a.,68,F,American
Robert Bush,270530,1966,n.a.,53,M,American
Diane Allegro,270531,1960,n.a.,59,F,American
John Depierro,270532,1937,n.a.,82,M,American
Ezra Shashoua,270533,1955,n.a.,64,M,American
Clay Henry,270534,1961,n.a.,58,M,American
David Podeschi,270535,1951,n.a.,68,M,American
Thomas Oleksa,270536,1954,n.a.,65,M,American
Michael Lockhart,270537,1949,n.a.,70,M,American
Mike Gade,270538,21 Dec 1952,n.a.,66,M,American
Ken Slosser,270539,1963,n.a.,56,M,
Daniel Hogarty Jr,270540,1940,n.a.,79,M,
Lyle Ryan,270541,1955,n.a.,64,M,American
Connie Pachek,270542,n.a.,n.a.,,F,American
Eric Carlsen,270543,n.a.,n.a.,,M,American
Rod Brehm,270544,1948,n.a.,71,M,American
John Dickson,270545,1960,n.a.,59,M,American
Bobby Baird Jr,270546,1951,n.a.,68,M,American
John Hope III,270547,1949,n.a.,70,M,
Bryan Smith Jr,270548,1953,n.a.,66,M,American
Thomas Callicutt Jr,270549,1948,n.a.,71,M,American
G Ferguson,270550,1944,n.a.,75,M,American
Edward Moneypenny,270551,1942,n.a.,77,M,American
Jim Ries,270552,n.a.,n.a.,,M,American
Kenneth Lawder Jr,270553,1942,n.a.,77,M,American
Gary Rose,270554,1946,n.a.,73,M,American
Steve Senkowski,270555,1951,n.a.,68,M,American
Lawrence Crutcher,270560,1942,n.a.,77,M,American
David Fox Sr,270561,1931,n.a.,88,M,American
Matt Angello,270562,1960,n.a.,59,M,American
Valerie Jarrett,270563,14 Nov 1956,n.a.,62,F,American
L Brantley,270564,1943,n.a.,76,M,American
John Rigas,270565,1949,n.a.,70,M,American
R Johnson,270566,1940,n.a.,79,M,American
Tony Andersen,270567,10 Dec 1935,20 Sep 2005,73,M,American
Bill Rodruan,270568,1955,n.a.,64,M,American
Larry Thomas,270569,1950,n.a.,69,M,American
Frank Sahagian Jr,270570,1952,n.a.,67,M,American
Marty Albertson,270571,1954,n.a.,65,M,
Marvin Lesser,270572,1942,n.a.,77,M,American
Ed Sellers,270573,1945,n.a.,74,M,American
Keith Brown,270574,1952,n.a.,67,M,American
Steven Burge,270575,1957,n.a.,62,M,American
Jim Cotting,270576,1933,n.a.,86,M,American
David Ferguson,270577,1954,n.a.,65,M,American
Harvey Kibel,270578,1938,n.a.,81,M,American
Stuart Melton,270579,1946,n.a.,73,M,American
Rick Fleming,270580,1947,n.a.,72,M,American
John Meister,270581,1958,n.a.,61,M,American
Bruce Ross,270582,1949,n.a.,70,M,
Barry Soosman,270583,1961,n.a.,58,M,American
Edward Bosowski,270584,1954,n.a.,65,M,American
Rob Eastman,270585,1959,n.a.,60,M,
Daniel Nootens,270586,1939,n.a.,80,M,American
Doctor Larry Livingston,270587,1943,n.a.,76,M,American
Chan Galbato,270588,05 Dec 1962,n.a.,56,M,
Allen Dinardi,270589,1951,n.a.,68,M,American
Raymond Land,270590,1944,n.a.,75,M,
April Thornton,270591,1962,n.a.,57,F,American
Anthony Cuti,270593,1946,n.a.,73,M,American
David Angress,270594,1950,n.a.,69,M,American
Ken Reiss,270595,1942,n.a.,77,M,
Doctor Michael Arbige,270596,1953,n.a.,66,M,American
Richard Ranieri,270597,1952,n.a.,67,M,American
Dave LeVan,270598,06 Dec 1945,n.a.,73,M,American
Curt Shaw,270599,1949,n.a.,70,M,
Stanley Ferguson,270600,02 Aug 1952,n.a.,66,M,American
Nicole Arnaboldi,270601,13 Jul 1958,n.a.,61,F,American
Doctor Debby Blank,270602,1952,n.a.,67,F,American
Steven Schumm,270603,1953,n.a.,66,M,American
David Jaffe,270604,1959,n.a.,60,M,American
Tom Pekich,270605,1949,n.a.,70,M,American
Raymond Belz,270606,1941,n.a.,78,M,American
Wanda McGee,270608,n.a.,n.a.,,F,American
Henry Collins,270609,22 Oct 1954,n.a.,64,M,American
Robert McCormick,270610,1963,n.a.,56,M,
Dave Calabro,270611,1950,n.a.,69,M,American
Jaymin Patel,270612,1967,n.a.,52,M,American
Don Sweitzer,270613,1948,n.a.,71,M,American
Timothy Nyman,270614,1951,n.a.,68,M,American
Larry Smith,270615,1946,n.a.,73,M,American
Tim Yeaton,270616,1958,n.a.,61,M,American
Tony Cattelino,270617,1943,n.a.,76,M,
Mike Helser,270618,1945,n.a.,74,M,
Don Bertucci Jr,270619,1949,n.a.,70,M,
Dan Nichols,270620,1956,n.a.,63,M,
Geoff Westmore,270634,28 Aug 1950,n.a.,68,M,British
Katherine Wohlford,270638,1957,n.a.,62,F,
Doctor Frank Trmel,270652,1935,n.a.,84,M,German
Alan Thompson,270707,Oct 1947,n.a.,71,M,British
Dave Portman,270715,1941,n.a.,78,M,
Gene Williams,270722,1960,n.a.,59,M,British
Carl Pradelli,270724,1967,n.a.,52,M,American
Doctor John Alam,270725,1961,n.a.,58,M,
Lynne Brum,270726,1964,n.a.,55,F,
Wayne Davis,270727,1954,n.a.,65,M,American
Bill Simon,270728,1939,n.a.,80,M,
Rufus Barkley Jr,270729,16 Mar 1930,05 May 2001,75,M,American
Gary Charboneau,270730,1946,n.a.,73,M,American
Iain Buchanan,270731,Dec 1952,n.a.,66,M,British
Rich Aldrich,270732,04 Jun 1954,n.a.,65,M,American
Chris Heckman,270733,1962,n.a.,57,M,American
Steve Silva,270734,1960,n.a.,59,M,American
Steve Klosk,270735,1956,n.a.,63,M,American
John Henry,270736,1950,n.a.,69,M,American
Sal Campofranco,270738,1958,n.a.,61,M,American
Dave Eansor,270739,1961,n.a.,58,M,American
Mike Shor,270740,1960,n.a.,59,M,American
Tod Waterman III,270741,1967,n.a.,52,M,American
Jerry Ray,270742,1948,n.a.,71,M,American
David McCall,270743,1956,n.a.,63,M,American
William Tennant,270744,1947,n.a.,72,M,American
Tony Huck,270745,1965,n.a.,54,M,American
Norbert Berg,270747,1933,n.a.,86,M,American
Douglas MacMillan,270748,1946,n.a.,73,M,American
Freeman Ford,270749,1940,n.a.,79,M,American
Terry Geremski,270750,1947,n.a.,72,M,American
Joe Lacko,270751,1941,n.a.,78,M,American
Salvatore Guccione,270752,1962,n.a.,57,M,American
Robert Lodge,270753,1942,n.a.,77,M,American
Standish O'Grady,270754,1960,n.a.,59,M,American
John Mauriel Jr,270755,1932,n.a.,87,M,American
Robert Carlson,270756,1930,n.a.,89,M,American
John Welty,270757,1948,n.a.,71,M,American
Al Stroucken,270758,1947,n.a.,72,M,
Ed Bronstien Jr,270759,11 Nov 1927,n.a.,91,M,American
Walter Kissling,270760,1932,28 Jan 2002,74,M,American
Douglas Schrank,270761,1948,n.a.,71,M,American
Knut Kleedehn,270762,1937,n.a.,82,M,American
Raymond Tucker,270763,1945,n.a.,74,M,American
Lars Carlson,270764,1937,n.a.,82,M,American
Dave Barford,270765,1959,n.a.,60,M,American
Steven Sorice,270766,1961,n.a.,58,M,American
Alan Longstreet,270767,1947,n.a.,72,M,American
Linda Welty,270768,1956,n.a.,63,F,American
G Cottrell,270769,1939,n.a.,80,M,American
Peter Koxholt,270770,1945,n.a.,74,M,American
Jim Goodwin,270771,1944,n.a.,75,M,American
Kent Kalkwarf,270772,1960,n.a.,59,M,American
Patty Jones,270773,1960,n.a.,59,F,American
Jim Conaty,270774,1947,n.a.,72,M,American
Doctor Walter Nussbaumer,270775,1957,n.a.,62,M,Austrian
John Van Roden Jr,270776,1949,n.a.,70,M,American
Craig Hammond,270778,1945,n.a.,74,M,American
John Van de Kamp,270779,1936,n.a.,83,M,American
John Hendrickson,270780,1963,n.a.,56,M,American
Captain Rick Dubinsky,270781,1942,n.a.,77,M,American
John Peterpaul,270782,1937,n.a.,82,M,American
Mark Olesnavage,270783,1954,n.a.,65,M,American
John Walker,270784,1957,n.a.,62,M,American
Captain Paul Whiteford Jr,270785,1951,n.a.,68,M,American
Steve Canale,270786,1946,n.a.,73,M,American
Stephen Pazuk,270787,1944,n.a.,75,M,American
Mark Bathurst,270788,1951,n.a.,68,M,American
George Weiksner Jr,270789,1945,n.a.,74,M,American
Douglas Hacker,270790,1956,n.a.,63,M,American
Andy Studdert,270791,1957,n.a.,62,M,American
Robert Pierce,270792,1960,n.a.,59,M,American
Joe Bradford,270794,1958,n.a.,61,M,American
Charles Erwin,270795,1961,n.a.,58,M,American
Pete McDonald,270796,1951,n.a.,68,M,American
Paul Lovejoy,270797,30 Jan 1955,26 Aug 2013,62,M,American
Doctor Joseph Mobius,270801,17 Aug 1936,n.a.,82,M,Russian
Eric Wadsworth,270814,1964,n.a.,55,M,British
Alyson Barclay,270824,1959,n.a.,60,F,American
Gary Muenster,270825,1960,n.a.,59,M,American
Hans Olsen,270827,1949,n.a.,70,M,
Dan Miller,270828,1948,n.a.,71,M,American
Saul Burian,270830,1964,n.a.,55,M,American
Bob Greenberg,270831,1962,n.a.,57,M,American
Glenn Fischer,270832,1950,n.a.,69,M,
Ian Smith,270833,1966,n.a.,53,M,
Mike West,270834,1957,n.a.,62,M,American
Jay Levin,270835,1963,n.a.,56,M,American
Roger Millay,270836,1957,n.a.,62,M,
Doctor Tony Coles Jr,270837,1960,n.a.,59,M,
Ed Johnston,270838,1919,18 Feb 2011,96,M,American
B Powers,270839,1952,n.a.,67,M,
Megan Arthur,270841,1963,n.a.,56,F,American
Jeff Bouchard,270842,1961,n.a.,58,M,
Ted Schulte,270843,1951,n.a.,68,M,
John Ruffle,270844,28 Mar 1937,n.a.,82,M,
Elizabeth McCaul,270846,1962,n.a.,57,F,American
Howard Naphtali,270847,1953,n.a.,66,M,American
Richard Archer,270849,1928,19 Feb 2005,81,M,American
Bob Henson,270850,1961,n.a.,58,M,American
R Devening,270851,1942,n.a.,77,M,
Al Crichton,270854,1948,n.a.,71,M,
Dave DeSchane,270855,1925,n.a.,94,M,American
Frank Meyer,270857,1952,n.a.,67,M,American
Kevin Thompson,270858,14 May 1965,n.a.,54,M,American
W Rosenbury,270859,1948,n.a.,71,M,
George Valentine,270860,1949,n.a.,70,M,
Paul Cormier,270861,1957,n.a.,62,M,American
Bill Butcher,270862,1965,n.a.,54,M,American
Mark Webbink,270863,1951,n.a.,68,M,American
Mark Kalafut,270864,25 Feb 1953,n.a.,66,M,American
Marc Fleischmann,270865,1968,n.a.,51,M,
Doctor Skip Hageboeck,270866,1962,n.a.,57,M,
Alex Pinchev,270867,1950,n.a.,69,M,American
Brad Zenger,270868,1963,n.a.,56,M,American
Steven Savage,270869,1944,n.a.,75,M,American
Tim Buckley,270870,1951,n.a.,68,M,American
David Strobel,270871,1951,n.a.,68,M,American
John Loeber,270872,1945,n.a.,74,M,American
Wynn Stevenson,270873,1955,n.a.,64,M,American
Howard Jacobson,270874,1961,n.a.,58,M,American
Tony Moretto,270875,1949,n.a.,70,M,American
Craig Stilwell,270877,1955,n.a.,64,M,
Mike Barton,270881,1940,n.a.,79,M,
John Jackson,270882,1958,n.a.,61,M,American
Mark Berg,270883,01 May 1958,n.a.,61,M,American
Peter Schreck,270884,1965,n.a.,54,M,American
Stephen York,270885,1957,n.a.,62,M,American
Mike Archer,270886,1964,n.a.,55,M,American
Bill Aliber,270887,06 Sep 1961,n.a.,57,M,American
Derek van Bever,270888,1958,n.a.,61,M,American
Richard Frazier,270889,1947,n.a.,72,M,American
Lana Corbi,270890,1955,n.a.,64,F,American
Tim Yost,270891,1972,n.a.,47,M,American
Chris Moseley,270892,1951,n.a.,68,F,American
Clay Whitson,270893,1958,n.a.,61,M,American
Charles Stanford,270894,1946,n.a.,73,M,American
Frank Small,270895,1947,n.a.,72,M,American
Paul FitzPatrick,270896,1947,n.a.,72,M,American
Sally Chang,270897,1965,n.a.,54,F,American
James Langmead,270898,1950,n.a.,69,M,American
Russel Givens Jr,270899,1947,n.a.,72,M,American
Doctor Bruce Beck Jr,270900,n.a.,n.a.,,M,American
Chris Tong,270901,1957,n.a.,62,M,American
Brian Gardner,270902,1953,n.a.,66,M,American
Cory Webster,270903,1953,n.a.,66,M,American
Lawrence Lewis III,270904,1949,n.a.,70,M,American
R Cronk,270905,1947,n.a.,72,M,American
Lou Caceres,270906,1963,n.a.,56,M,
Chuck Erwin,270907,1947,n.a.,72,M,American
Mike Garnreiter,270908,1951,n.a.,68,M,
Ronald Kuykendall,270909,1952,n.a.,67,M,
Ron Scarpone,270910,1945,n.a.,74,M,American
Brian Kearns,270911,1966,n.a.,53,M,
Ann Mather,270912,1959,n.a.,60,F,American
John Suender,270913,1961,n.a.,58,M,American
Ethan Cohen,270914,1964,n.a.,55,M,American
Stan Merson,270915,1957,n.a.,62,M,American
John Lasseter,270916,12 Jan 1957,n.a.,62,M,American
Sarah McArthur,270917,1958,n.a.,61,F,American
Doctor Esmat Hamdy,270918,1950,n.a.,69,M,American
Lois Scali,270919,1949,n.a.,70,F,American
Paul Indaco,270920,1951,n.a.,68,M,American
Jean Malo,270927,16 Jul 1954,n.a.,65,M,French
Dennis Kish,270936,1963,n.a.,56,M,American
David Watson,270937,1956,n.a.,63,M,American
Paul Kreuch Jr,270938,1938,n.a.,81,M,
Dennis McManus,270939,1951,n.a.,68,M,
John Shalam,270940,1934,n.a.,85,M,
Philip Christopher,270941,1948,n.a.,71,M,
Fares Mubarak,270942,1962,n.a.,57,M,American
Charles Stoehr,270943,1946,n.a.,73,M,
Pat Lavelle,270944,1952,n.a.,67,M,
Ann Boutcher,270945,1951,n.a.,68,F,
Richard Maddia,270946,1959,n.a.,60,M,
Carolyn Aver,270947,1959,n.a.,60,F,American
Norman Abreo,270948,1951,n.a.,68,M,American
Craig Langel,270949,1950,n.a.,69,M,
Dave Potter,270950,1960,n.a.,59,M,American
R Mills,270951,1937,n.a.,82,M,
Chris Wong,270952,1961,n.a.,58,M,American
Keith Conard,270953,1962,n.a.,57,M,American
Irving Halevy,270954,24 Jun 1916,08 May 2007,94,M,
Peter Lesser,270955,1935,n.a.,84,M,
Michael Greenwood,270957,1955,n.a.,64,M,American
Rick Browne,270958,1955,n.a.,64,M,American
Doctor Dennis Severance,270959,1944,n.a.,75,M,American
Randy Gerleit,270960,1948,n.a.,71,M,American
Warren Schmidgall,270961,1951,n.a.,68,M,American
Brad Atkinson,270962,1955,n.a.,64,M,
Steve Johnston,270963,1959,n.a.,60,M,American
Gary Stone,621511,1957,n.a.,62,M,
Ken Coulter,270964,1947,n.a.,72,M,American
Al Soles,270965,1951,n.a.,68,M,American
Larry Dagley,270966,1949,n.a.,70,M,American
Tal Ball,270967,1965,n.a.,54,M,American
