name,name_id,dob,dod,age,gender,nationality
Jose Garcia,846271,1945,06 Apr 2011,70,M,
Randy Zook,846273,n.a.,n.a.,,M,
Adele Harris,846274,n.a.,n.a.,,F,
Mike Gray,846275,1950,24 Nov 2009,63,M,
Don Smith,846276,n.a.,n.a.,,M,
Tony Vehon,846277,n.a.,n.a.,,M,
Ramon Ortega,846279,n.a.,n.a.,,M,
Doctor Mike Busman,846281,n.a.,n.a.,,M,
Robert Hayes,846282,n.a.,n.a.,,M,
Jay Johnson,846283,n.a.,n.a.,,M,
Mark Waddell,846285,n.a.,n.a.,,M,
Mike Willett,846286,11 Oct 1960,n.a.,58,M,
John Pope,846287,n.a.,n.a.,,M,
Butch Hughes III,846288,1956,n.a.,63,M,
Robbie Brooks,846289,06 Jan 1960,27 May 2012,56,F,American
J Jones Jr,846290,n.a.,n.a.,,F,
Chuck Jones,846291,n.a.,n.a.,,M,
Rayna Palmer,846292,1955,n.a.,64,F,
David Seagraves,846294,n.a.,n.a.,,M,
Bob Russell,846295,n.a.,n.a.,,M,
Letha Khaladj,846296,n.a.,n.a.,,F,
Joe Schlundt,846297,n.a.,n.a.,,M,
Kimberly Kincaid,846298,n.a.,n.a.,,F,
Jerry Landrum,846299,n.a.,n.a.,,M,
Jan Long,846300,n.a.,n.a.,,M,
Doctor Bill Parsons,846301,n.a.,n.a.,,M,
Doctor George Bagley,846302,n.a.,n.a.,,M,
Erik Schorr,846304,n.a.,n.a.,,M,
Rick Lutovsky,846305,n.a.,n.a.,,M,
Jason Winborn,846307,n.a.,n.a.,,M,
Rosemarie Garipoli,846308,n.a.,n.a.,,F,
Doctor Kendall Blanchard,846309,n.a.,n.a.,,M,
Mindy Burdick,846310,n.a.,n.a.,,F,
David King,846311,n.a.,n.a.,,M,
Karl Couyoumjian,846312,1952,n.a.,67,M,American
Rick Star,846313,n.a.,n.a.,,M,
Susie Marks,846314,n.a.,n.a.,,F,American
Larry Linnette,846315,n.a.,n.a.,,M,
Margret Holloway,846316,n.a.,n.a.,,F,
Michelle Rippon,846317,22 Nov 1944,n.a.,74,F,
Pater Whiting,846318,n.a.,n.a.,,M,
Lee Luff,846319,n.a.,n.a.,,M,
John Lummus,846320,n.a.,n.a.,,M,
Paul Hall,846321,n.a.,n.a.,,M,
Joyce Harrison,846322,n.a.,n.a.,,F,
Danny Harmon,846323,n.a.,n.a.,,M,
Rae Milano,846324,n.a.,n.a.,,F,
Bill Manson III,846325,n.a.,n.a.,,M,
Mary Talosi,846326,n.a.,n.a.,,F,
Eli Washington,846327,n.a.,n.a.,,M,
Hamid Mohsseni,846328,n.a.,n.a.,,M,
Howard Werth,846329,n.a.,n.a.,,M,
Ron Maurer,846330,n.a.,n.a.,,M,
Stephanie Hamilton,846331,n.a.,n.a.,,F,
Angela DeLille,846332,n.a.,n.a.,,F,
Bob Roberts,846333,n.a.,n.a.,,M,
Roberta Riley,846334,n.a.,n.a.,,F,
The Hon. Boze Godwin III,846335,n.a.,n.a.,,M,
Glenda Shaheen,846336,n.a.,n.a.,,F,
Susan Collins,846337,n.a.,n.a.,,F,
Bill Bowen,846338,n.a.,n.a.,,M,
Anna Zarley,846339,n.a.,n.a.,,F,
Jesse Bernstein,846340,1947,n.a.,72,M,
John Moore,846341,n.a.,n.a.,,M,
Dee LeJeune,846342,1949,n.a.,70,F,
Jeff Thatcher,846343,n.a.,n.a.,,M,
Joey Nimmer,846344,n.a.,n.a.,,M,
Dick Beedon,846345,n.a.,n.a.,,M,
Mike Panasko,846346,n.a.,n.a.,,M,
Doctor Dennis McMahon,846347,n.a.,n.a.,,M,
Mary Poore,846348,n.a.,n.a.,,F,
John Ellis,846349,n.a.,n.a.,,M,
Deb Mathis,846350,n.a.,n.a.,,F,
Brenda Hebert,846351,n.a.,n.a.,,F,
Joey Preston,846352,n.a.,n.a.,,M,
Amy Taylor,846353,n.a.,n.a.,,F,
Sparky Reeves,846354,n.a.,n.a.,,M,
Teri Casso,846355,n.a.,n.a.,,F,
Linda Brandt,846356,n.a.,n.a.,,F,
John Irvine,846357,n.a.,n.a.,,M,
Charles Rice,846358,n.a.,n.a.,,M,
Jay Clemens,846359,n.a.,n.a.,,M,
LaVoy Spooner,846360,n.a.,n.a.,,M,
Mike Cohen,846361,n.a.,n.a.,,M,
Brent Paustian,846362,n.a.,n.a.,,M,
Al Gosiak,846363,n.a.,n.a.,,M,
Monty Rigsby,846364,n.a.,n.a.,,M,
Athena Drews,846365,n.a.,n.a.,,F,
David Behen,846366,n.a.,n.a.,,M,
Bill Watson,846368,n.a.,n.a.,,M,
Terence Roberts,846369,1960,n.a.,59,M,
B Heimann,846370,n.a.,n.a.,,F,
Janeen Rohovit,846371,n.a.,n.a.,,F,
Tracy Adler,846372,n.a.,n.a.,,F,
Tim Clevenger,846373,n.a.,n.a.,,M,
Sheryl Ross,846374,n.a.,n.a.,,F,
Jan Gradle,846375,n.a.,n.a.,,F,
Candi Deschamps,846376,n.a.,n.a.,,F,
Layne Gautreau,846377,n.a.,n.a.,,F,
Chris Hansing,846378,n.a.,n.a.,,M,
Michael Thompson,846379,n.a.,n.a.,,M,
Marcus Turley,846380,n.a.,n.a.,,M,
David Herring,846381,n.a.,n.a.,,M,
Robert Boonin,846382,n.a.,n.a.,,M,
Trevor Huish,846383,n.a.,n.a.,,M,
Perry Voisin,846384,n.a.,n.a.,,M,
Dana Preston,846385,n.a.,n.a.,,F,
Jon Corbin,846386,n.a.,n.a.,,M,
Sue Weatter,846387,n.a.,n.a.,,F,
Robert Percy III,846388,n.a.,n.a.,,M,
Bob Waldrep,846389,n.a.,n.a.,,M,
Jo Martin,846390,n.a.,n.a.,,F,
Doctor Don Stump,846391,n.a.,n.a.,,M,
Joe Damore,846392,n.a.,n.a.,,M,
Maggie Waldrep,846393,n.a.,n.a.,,F,
Kevin Schexnayder Sr,846394,n.a.,n.a.,,M,
Dana Welsh,846395,n.a.,n.a.,,F,
Suzanne DeFerie,846396,1957,n.a.,62,F,
George Hoffman,846397,n.a.,n.a.,,M,
Doctor Evans Whitaker,846398,1960,n.a.,59,M,
Donna Villar,846399,n.a.,n.a.,,F,
Randy Wilbourn,846400,n.a.,n.a.,,M,
Randy Hammer,846402,n.a.,n.a.,,M,
Steve Filipowicz,846403,n.a.,n.a.,,M,
Mike Waguespack,846404,n.a.,n.a.,,M,
Graham Lewis,846405,24 Jun 1945,n.a.,74,M,
Ben Fetherston Jr,846406,14 Apr 1957,n.a.,62,M,
Paula Kascel,846407,1949,n.a.,70,F,
Robert Kendrick,846408,n.a.,n.a.,,M,
Maggie Sans,846409,n.a.,n.a.,,F,
Doctor Joe Welch,846410,n.a.,n.a.,,M,
Tami Reynolds,846411,n.a.,n.a.,,F,
Katharine Flanagan,846412,n.a.,n.a.,,F,
Mike Wilson,846413,n.a.,n.a.,,M,
Jack Woodson,846414,n.a.,n.a.,,M,
Karen Kincaid,846415,n.a.,n.a.,,F,
Stefan Magura,846416,n.a.,n.a.,,M,
Al Young,846417,n.a.,n.a.,,M,
Dan Thorndike,846418,n.a.,n.a.,,M,American
Sandra Slattery,846419,n.a.,n.a.,,F,
Sherrie Despino,846420,n.a.,n.a.,,F,
Joe Mann-Stadt,846421,n.a.,n.a.,,M,
Maureen McCormack,846422,n.a.,n.a.,,F,
Paul Hurd,846423,n.a.,n.a.,,M,
Gay Vance,846424,n.a.,22 Mar 2008,,F,
Stan Clauson,846425,n.a.,n.a.,,M,
Butch Patrick Jr,846426,n.a.,n.a.,,M,
Alan Thayer Jr,846427,13 May 1959,n.a.,60,M,
Christina Scott,846428,n.a.,n.a.,,F,
Sue Mellin,846429,n.a.,n.a.,,F,
Phil Baldwin,846430,1959,n.a.,60,M,
Simon Bessie,846431,23 Jan 1916,07 Apr 2008,96,M,
Mindy Estave,846432,n.a.,n.a.,,F,
George Wheatley,846433,n.a.,n.a.,,M,
Warren Klug,846434,n.a.,n.a.,,M,
Warren Thompson,846435,n.a.,n.a.,,M,
David Phillips,846436,n.a.,n.a.,,M,
Charlie Bantis,846437,n.a.,n.a.,,M,
Cindy Hopkins,846439,n.a.,n.a.,,F,
Judith Ray,846440,n.a.,n.a.,,F,
Paula Haney,846441,n.a.,n.a.,,F,
Gary Head,846442,1961,n.a.,58,M,
David Perry,846443,n.a.,n.a.,,M,
Jeff Slosman,846444,n.a.,n.a.,,M,
