name,name_id,dob,dod,age,gender,nationality
John Aiello,797861,n.a.,n.a.,,M,
Robert Allegrini,797862,n.a.,n.a.,,M,
Larry Ahrens,797863,n.a.,n.a.,,M,
Jim Andrew,797864,1962,n.a.,57,M,American
Roberta Callahan,797865,n.a.,n.a.,,F,
Kim Shank,797866,n.a.,n.a.,,F,
Shay Huff,797867,n.a.,n.a.,,M,
Jody Ryan,797869,n.a.,n.a.,,F,
Curt Bailey,797870,1967,n.a.,52,M,
Robyn Mackelprang,797871,n.a.,n.a.,,F,
Emily Barr,797872,n.a.,n.a.,,F,British
Tim Sheehy,797873,n.a.,n.a.,,M,
Scott Bryan,797874,n.a.,n.a.,,M,
Steve Batchelor,797875,n.a.,n.a.,,M,
Matus Mrocek,797876,n.a.,n.a.,,M,Slovak
Susan Edmondson,797877,n.a.,n.a.,,F,
Ken Tomasch,797878,n.a.,n.a.,,M,
Keith Blackmon,797879,n.a.,n.a.,,M,
Jillian Marschall,797880,n.a.,n.a.,,F,
Robert Blackwell Jr,797881,n.a.,n.a.,,M,
Angela Cook,797882,n.a.,n.a.,,F,
Bob Blackwell Sr,797883,28 Jul 1937,n.a.,81,M,
Debbie Drotar,797884,n.a.,n.a.,,F,
David Blake,797885,1954,n.a.,65,M,
Heather Darin,797886,n.a.,n.a.,,F,
Dave Blowers,797887,1961,n.a.,58,M,
Dawn Finnerty,797888,n.a.,n.a.,,F,
Leslie Bluhm,797889,1964,n.a.,55,F,
Todd Sanders,797890,n.a.,n.a.,,M,
Michael Borders,797891,09 Mar 1955,n.a.,64,M,American
L Arkin,797892,19 Mar 1929,n.a.,90,M,American
Randy Gordon,797893,n.a.,n.a.,,M,
Joe Brennan,797894,n.a.,n.a.,,M,
Richard Porras,797895,n.a.,n.a.,,M,
Nicole Gonzalez-Valentino,797896,n.a.,n.a.,,F,
Lt. Gen. Ed Anderson III,797897,18 Nov 1943,n.a.,75,M,American
David Brittsan,797898,n.a.,n.a.,,M,
Gary Stokan,797899,1967,n.a.,52,M,
Gabe Rushing,797900,n.a.,n.a.,,M,
Dave Carlquist,797901,n.a.,n.a.,,M,
Mary Powers,797902,n.a.,n.a.,,F,
Mike Cassidy,797903,n.a.,n.a.,,M,
David Allen,797904,n.a.,n.a.,,M,
Bart Goldberg,797906,1933,n.a.,86,M,
Doctor Sandra Kurtinitis,797907,n.a.,n.a.,,F,
Carl Adkins,797908,n.a.,n.a.,,M,
Ray Clark,797909,n.a.,n.a.,,M,
H Martin,797910,n.a.,n.a.,,M,
Angelika Coghlan,797911,n.a.,n.a.,,F,American
Norm Becker,797912,n.a.,n.a.,,M,
Gary Barfield,797913,n.a.,n.a.,,M,
Patti Marshall,797914,n.a.,n.a.,,F,
Craig Ward,797915,n.a.,n.a.,,M,
Jim Lynn,797916,n.a.,n.a.,,M,
Dan Antonelli,797917,1953,n.a.,66,M,
Scott Anderson,797918,n.a.,n.a.,,M,American
Nadyne Bicknell,797919,n.a.,n.a.,,F,
Beth Corey,797920,n.a.,n.a.,,F,
Rob Bentley,797921,n.a.,n.a.,,M,
Bonnie Gomer,797922,n.a.,n.a.,,F,
George Adams,797923,n.a.,n.a.,,M,
Valerie Hanserd,797924,n.a.,n.a.,,F,
Leon Manne,797926,n.a.,n.a.,,M,
Bryan Derreberry,797928,1960,n.a.,59,M,
Michele Wolfe,797929,n.a.,n.a.,,F,American
Mike Burgess,797930,n.a.,n.a.,,M,
Bob Crawford Jr,797931,n.a.,n.a.,,M,American
Michael Baker,797932,n.a.,n.a.,,M,
James McLaren Jr,797933,08 Oct 1955,n.a.,63,M,
Larry Maykrantz,797934,n.a.,n.a.,,M,
Mary Culler,797935,n.a.,n.a.,,F,
Eloise Gift,797936,n.a.,n.a.,,F,
Bob Bark,797937,n.a.,n.a.,,M,
Eddie Saig,797938,n.a.,n.a.,,M,
Sandra Barry,797939,1947,n.a.,72,F,
William Shockett,797940,n.a.,n.a.,,M,
