name,name_id,dob,dod,age,gender,nationality
C Mowry Jr,1123249,n.a.,n.a.,,M,
Bill Bergin,1123252,n.a.,n.a.,,M,
Doctor Burt Kaliski Jr,1123254,n.a.,n.a.,,M,
Helen Grace,1123255,n.a.,n.a.,,F,
Pat Kane,1123256,1962,n.a.,57,M,
Jennifer Brown,1123257,n.a.,n.a.,,F,
Mark Gathje,1123259,n.a.,n.a.,,M,
G Cowper-Smith,1123260,n.a.,n.a.,,M,
R Latimer,1123262,n.a.,n.a.,,M,
John Macdonald,1123264,n.a.,n.a.,,M,
Ka-Ho Yan,1123267,n.a.,n.a.,,M,
Jacques Demers,1123269,n.a.,n.a.,,M,Canadian
May Cheng,1123271,n.a.,n.a.,,F,
Rhys Hughes,1123272,Jan 1969,n.a.,50,M,British
Lee Reeves,1123273,1968,n.a.,51,M,
James Donegan,1123274,n.a.,n.a.,,M,
Wendy Forsythe,1123276,n.a.,n.a.,,F,
Gary Anderson,1123285,1966,n.a.,53,M,
John Kuhlow,1123286,1970,n.a.,49,M,
Nancy Coleman,1123287,n.a.,n.a.,,F,
Doctor Rao Ramayanam,1123288,n.a.,n.a.,,M,
Andy Stephenson,1123289,n.a.,n.a.,,M,
Mack Koepke,1123290,n.a.,n.a.,,M,
Mick Rugala,1123291,1954,n.a.,65,M,
Michelle Noonan,1123292,n.a.,n.a.,,F,
Byrnes Cordyack,1123293,n.a.,n.a.,,F,
Hanna Kubiak,1123295,n.a.,n.a.,,F,
Bill Rick,1123296,n.a.,n.a.,,M,
Helena O'Beirne,1123298,n.a.,n.a.,,F,
Mark Phillips,1123303,n.a.,n.a.,,M,
Stephen Pain,1123307,n.a.,n.a.,,M,British
Rahul Robinson,1123308,n.a.,n.a.,,M,
Mark Samuel,1123309,1968,n.a.,51,M,
Susan Pointer,1123310,n.a.,n.a.,,F,
John Swenson,1123312,n.a.,n.a.,,M,
Sean Barnard,1123320,n.a.,n.a.,,M,
Reginald Dotson,1123321,n.a.,n.a.,,M,
Niall Trafford,1123322,Mar 1962,n.a.,57,M,British
Suzanne Rosenberg,1123326,n.a.,n.a.,,F,
Minnis Momsen,1123329,n.a.,n.a.,,F,
Vittorio Veltroni,1123330,1970,n.a.,49,M,
Christian Follmann,1123331,n.a.,n.a.,,M,
Antonio Porro,1123332,1965,n.a.,54,M,
Ali Eid Al Mheiri,1123333,1979,n.a.,40,M,Emirian
Bob Mann,1123338,Apr 1952,n.a.,67,M,British
David Milner,1123341,Sep 1962,n.a.,56,M,British
Chris Askins,1123350,n.a.,n.a.,,M,
Marc Chilton,1123351,n.a.,n.a.,,M,
John Dodson,1123352,n.a.,n.a.,,M,
Guy Hill,1123356,n.a.,n.a.,,M,
Anne Whitaker,1123372,1967,n.a.,52,F,
Doctor James McCall,1123383,27 Oct 1958,n.a.,60,M,
Dennis Cooke,1123388,1964,n.a.,55,M,
Chris Mitchell,1123392,1941,n.a.,78,M,
Robert Thomson,1123398,1960,n.a.,59,M,
Matt Doheny,1123407,16 Jul 1970,n.a.,49,M,American
Harry Wilson,1123409,25 Oct 1971,n.a.,47,M,American
Anne Boynton-Trigg,1123411,n.a.,n.a.,,F,
Edie Perkins,1123412,n.a.,n.a.,,F,
Mick Buckley,1123413,1964,n.a.,55,M,
Luis Goyeneche,1123419,n.a.,n.a.,,M,
Jeff Bennett,1123428,n.a.,n.a.,,M,American
Professor Harry Ruda,1123430,1958,n.a.,61,M,
Douglas May,1123441,07 Mar 1970,n.a.,49,M,
Gilbert Dalmau,1123442,1957,n.a.,62,M,
Bob Zaist,1123444,1948,n.a.,71,M,
Pat O'Malley,1123445,n.a.,n.a.,,M,
George Nash Jr,1123446,1960,n.a.,59,M,
Steven Goldsmith,1123447,1967,n.a.,52,M,
Michelle Gerhardt,1123448,n.a.,n.a.,,F,
Pete Meyers,1123449,1967,n.a.,52,M,
John Tiziani,1123450,1966,n.a.,53,M,
Rick Rothfuss,1123451,1957,n.a.,62,M,
Bill Koenigsberg,1123453,n.a.,n.a.,,M,American
Bob Liodice,1123455,n.a.,n.a.,,M,
Rob Matteucci,1123457,n.a.,n.a.,,M,
Elie Melhem,1123458,n.a.,n.a.,,M,
Kendra Miller,1123459,1975,n.a.,44,F,American
Debra Goetz,1123460,n.a.,n.a.,,F,
Luis Ruvalcaba,1123461,n.a.,n.a.,,M,
John Greene,1123462,n.a.,n.a.,,M,
Cindy Cunha,1123463,n.a.,n.a.,,F,
Mike Dirrane,1123466,1957,n.a.,62,M,
Mae Squier-Dow,1123467,n.a.,n.a.,,F,
Vik Desai,1123468,n.a.,n.a.,,M,
Gary Byrd,1123472,n.a.,n.a.,,M,
Mike Kasner,1123481,n.a.,n.a.,,M,
Oliver Schwarz,1123486,1970,n.a.,49,M,
Ryan Alvarez,1123487,n.a.,n.a.,,M,
Robert Chen,1123488,n.a.,n.a.,,M,
Doctor James Yang,1123489,n.a.,n.a.,,M,
Mario Navarro Alvarez,1123491,n.a.,n.a.,,M,
Greg Gorgas,1123492,1962,n.a.,57,M,
Celeste Burks,1123493,n.a.,n.a.,,F,
Eric Pirritt,1123494,n.a.,n.a.,,M,
Eileen Diskin,1123496,n.a.,n.a.,,F,
Doctor Herbert Kleber,1123497,n.a.,n.a.,,M,
Adam Silver,1123498,1962,n.a.,57,M,American
David Versfelt,1123500,n.a.,n.a.,,M,
Doctor Steve Bossone,1123501,n.a.,n.a.,,M,
Rachel Meyers,1123502,n.a.,n.a.,,F,
Doctor Garvin Warner,1123503,n.a.,n.a.,,M,
Cynthia Clayton,1123504,n.a.,n.a.,,F,
Jim Vail,1123508,n.a.,n.a.,,M,
Dick Bonnette,1123509,n.a.,n.a.,,M,
Ruth Wooden,1123511,n.a.,n.a.,,F,
Mark Wallin,1123513,n.a.,n.a.,,M,
Thorsten Heins,1123517,29 Dec 1957,n.a.,61,M,
Patrick Spence,1123519,n.a.,n.a.,,M,
Steve Pasierb,1123522,1963,n.a.,56,M,
Craig Brown,1123523,1952,n.a.,67,M,
Paul Bascobert,1123524,1965,n.a.,54,M,
Bryan Beller,1123529,n.a.,n.a.,,M,
Tim Brosnan,1123533,1959,n.a.,60,M,
Matthew Dearden,1123535,Nov 1973,n.a.,45,M,British
Ivelisse Estrada,1123536,n.a.,n.a.,,F,
Nancy Hill,1123537,1959,n.a.,60,F,
Anthony Bellau,1123544,n.a.,n.a.,,M,
Yincang Wei,1123549,1960,n.a.,59,M,
Guohua Sun,1123550,1977,n.a.,42,M,
Andy Wei,1123551,1979,n.a.,40,M,
Liming Zou,1123553,1964,n.a.,55,M,
Jun Liu,1123556,1956,n.a.,63,M,
Brian Hersh,1123563,n.a.,n.a.,,M,
Gary Howe,1123565,n.a.,n.a.,,M,
Padraig Drennan,1123581,n.a.,n.a.,,M,
Mark Plews,1123586,n.a.,n.a.,,M,
John Smith,1123598,1957,n.a.,62,M,
Diane Erdman,1123601,n.a.,n.a.,,F,
Theresa Bruce,1123605,n.a.,n.a.,,F,
George Pohle,1123617,Jul 1962,n.a.,57,M,American
Dandu Jerome,1123623,n.a.,n.a.,,M,
Rob Trenaman,1123626,1960,n.a.,59,M,
Dan Veitkus,1123627,n.a.,n.a.,,M,
John Littell,1123629,n.a.,n.a.,,M,
Milo Azarmsa,1123633,n.a.,n.a.,,M,
Tom Baker,1123634,n.a.,n.a.,,M,
Kevin Conley,1123635,n.a.,n.a.,,M,
Dan Inbar,1123636,n.a.,n.a.,,M,
Doctor Atsuyoshi Koike,1123637,26 Aug 1952,n.a.,66,M,
Shuki Nir,1123639,1969,n.a.,50,M,
Simon Stolero,1123640,n.a.,n.a.,,M,
Hedley Williams,1123641,1955,n.a.,64,M,
John Burke,1123642,n.a.,n.a.,,M,
Shaw Sullivan,1123643,n.a.,n.a.,,M,
Stanley Wunderlich,1123645,1951,n.a.,68,M,
Todd Roscoe,1123646,n.a.,n.a.,,M,
Richard Amicucci,1123647,1961,n.a.,58,M,
Tim Watters,1123648,n.a.,n.a.,,M,
Greg Schain,1123649,n.a.,n.a.,,M,
Bill Eckles,1123650,1975,n.a.,44,M,
Steve Kaufman,1123651,n.a.,n.a.,,M,
Graham Johnson,1123652,1951,n.a.,68,M,
Vaughn Barber,1123653,n.a.,n.a.,,M,
Walter Wasik,1123654,n.a.,n.a.,,M,
Doctor Susan Norris,1123655,n.a.,n.a.,,F,
Richard Wright,1123656,n.a.,n.a.,,M,
Robert Siegel,1123657,n.a.,n.a.,,M,
Tony Gebbia,1123658,1971,n.a.,48,M,
Dave D'Angelo,1123659,n.a.,n.a.,,M,
Bill Sluss,1123660,1955,n.a.,64,M,
Tom Heisroth,1123661,n.a.,n.a.,,M,
Melanie Skijus,1123662,n.a.,n.a.,,F,
Lee Underwood,1123664,n.a.,n.a.,,M,
Mike Zaman,1123665,1959,n.a.,60,M,
Petter Knutrud,1123666,n.a.,n.a.,,M,
Andy Lewis,1123667,n.a.,n.a.,,M,
Steve Liotta,1123668,n.a.,n.a.,,M,
Geoff Cook,1123670,1979,n.a.,40,M,
Steven Mastrogiacomo,1123679,n.a.,n.a.,,M,
Mark Mettler,1123680,n.a.,n.a.,,M,
Rick Lewis,1123681,n.a.,n.a.,,M,
Kevin Milliken,1123683,n.a.,n.a.,,M,
Dick Neff,1123687,n.a.,n.a.,,M,
Terry Herndon,1123690,n.a.,n.a.,,M,
Otis Pannell,1123692,n.a.,n.a.,,M,
Don Ralph,1123693,n.a.,n.a.,,M,
Neil Ringel,1123694,n.a.,n.a.,,M,
Donna Rosenberg,1123695,n.a.,n.a.,,F,
Peter Scala,1123696,1966,n.a.,53,M,
Bernie Schachter,1123697,n.a.,n.a.,,M,
Bill Bryant,1123698,n.a.,n.a.,,M,
Rob Luskey,1123699,n.a.,n.a.,,M,
Scott Blanchette,1123701,1972,n.a.,47,M,
David Flynn,1123703,1969,n.a.,50,M,
Steve Russell,1123705,1951,n.a.,68,M,
Dara Such,1123706,n.a.,n.a.,,F,
Randy Harris,1123707,n.a.,n.a.,,M,
Rick White,1123708,1970,n.a.,49,M,
Doctor Bill McCoy III,1123709,n.a.,n.a.,,M,
Nicholas Buscemi III,1123710,n.a.,n.a.,,M,
Al Palombo,1123712,n.a.,n.a.,,M,
Frank Richter,1123714,n.a.,n.a.,,M,
Doctor Gerald Leichman,1123715,1950,n.a.,69,M,
Paul Keung,1123716,1971,n.a.,48,M,
Neil Carson,1123718,Jun 1976,n.a.,43,M,British
Doctor Richard Bell,1123719,n.a.,n.a.,,M,
Denise Landry,1123721,n.a.,n.a.,,F,
Guy Davis,1123722,n.a.,n.a.,,M,
Lance Smith,1123723,1964,n.a.,55,M,
Anthony Sills,1123724,21 Oct 1980,n.a.,38,M,British
Donna Giordano,1123740,1954,n.a.,65,F,
Shahriar Broumand,1123743,n.a.,n.a.,,M,American
Baji Gobburi,1123744,n.a.,n.a.,,M,
Robert Couch,1123752,1957,n.a.,62,M,
Ellen Jewett,1123758,1958,n.a.,61,F,
Erin Hintz,1123761,n.a.,n.a.,,F,
Shankar Iyer,1123768,n.a.,n.a.,,M,
Martyn Rattle,1123773,n.a.,n.a.,,M,
Gavin Pommernelle,1123780,n.a.,n.a.,,M,
Julie Gerschick,1123781,1957,n.a.,62,F,
Peter Asmar,1123784,n.a.,n.a.,,M,
Naseem Ansari,1123794,n.a.,n.a.,,M,
Rahul Satsangi,1123801,n.a.,n.a.,,M,
Bob Roudebush,1123804,n.a.,n.a.,,M,
Jon Venverloh,1123807,1972,n.a.,47,M,
Yakout Mansour,1123808,1949,n.a.,70,M,
Kamal Bherwani,1123809,1969,n.a.,50,M,
Derek Blackwood,1123817,Dec 1954,n.a.,64,M,British
Jane Nielsen,1123822,1963,n.a.,56,F,
Doctor Kenneth Bahrt,1123823,1952,n.a.,67,M,
David Dabau,1123824,1960,n.a.,59,M,
David Antonson,1123825,n.a.,n.a.,,M,
Alan Korman,1123827,1961,n.a.,58,M,
Ann Keefe,1123830,1964,n.a.,55,F,
Carl Palumbo,1123831,1949,n.a.,70,M,
Laura Brandt,1123832,1971,n.a.,48,F,
Deb Armstrong,1123833,n.a.,n.a.,,F,
Adrian Currie,1123834,Dec 1965,n.a.,53,M,British
Mark Shulman,1123835,1950,n.a.,69,M,
Bob Probst,1123836,1967,n.a.,52,M,
Leo Mierzwicki,1123837,1970,n.a.,49,M,
John Wight,1123839,n.a.,n.a.,,M,
Jill Osaka,1123840,n.a.,n.a.,,F,
Suzanne Wood,1123841,Feb 1960,n.a.,59,F,American
Bill Weidner III,1123844,1951,n.a.,68,M,
Matt Munn,1123846,n.a.,n.a.,,M,
Rob Clark,1123847,n.a.,n.a.,,M,
Lois Mizdal,1123848,n.a.,n.a.,,F,
Don Martella,1123849,n.a.,n.a.,,M,
William Deutsch Jr,1123850,1967,n.a.,52,M,
Ira Shapiro,1123862,1963,n.a.,56,M,
John Perlowski,1123864,1964,n.a.,55,M,
Simon Day,1123866,n.a.,n.a.,,M,
Paul Merrigan,1123868,n.a.,n.a.,,M,
Matt Pollak,1123869,1965,n.a.,54,M,
Ken Russo,1123870,n.a.,n.a.,,M,
Anne Martin-Vachon,1123871,1962,n.a.,57,F,
Ken Worzel,1123872,1965,n.a.,54,M,
Dominic Paschel,1123873,1981,n.a.,38,M,
Colin Johnson,1123874,n.a.,n.a.,,M,
Gary McBride,1123875,1953,n.a.,66,M,
Kevin Book,1123876,1974,n.a.,45,M,
Larry Brickman,1123877,1965,n.a.,54,M,
Ted Garner,1123878,1945,n.a.,74,M,
Sheri Vanhooser,1123879,1960,n.a.,59,F,
Kenny Sylvester,1123880,1966,n.a.,53,M,
Tim Westergren,1123881,1966,n.a.,53,M,
Tom Conrad,1123882,1970,n.a.,49,M,
John Trimble,1123883,1964,n.a.,55,M,
Delida Costin,1123884,1970,n.a.,49,F,
Jessica Steel,1123885,1974,n.a.,45,F,
Peter Ekman,1123886,1966,n.a.,53,M,
Lee Alexakos,1123887,1956,n.a.,63,F,
Bill Kanarick,1123888,n.a.,n.a.,,M,
Frank Schettino,1123890,n.a.,n.a.,,M,
Larry Marcus,1123891,1965,n.a.,54,M,
Doctor Reena Aggarwal,1123892,1958,n.a.,61,F,
Adam Klein,1123893,1978,n.a.,41,M,
Mia Bauer,1123894,n.a.,n.a.,,F,
Tye Darland,1123895,19 Mar 1964,n.a.,55,M,
Bonnie Rodney,1123896,n.a.,n.a.,,F,
Layne Grindal,1123897,n.a.,n.a.,,M,
Richard Ross,1123898,n.a.,n.a.,,M,
Joe Kelley,1123899,n.a.,n.a.,,M,
Scott Roper,1123900,n.a.,n.a.,,M,
Henri Quereau,1123902,n.a.,n.a.,,M,
Glenn Hemminger,1123903,1975,n.a.,44,M,
Scott Brooks,1123909,n.a.,n.a.,,M,
Chris Heim,1123914,1965,n.a.,54,M,
