name,name_id,dob,dod,age,gender,nationality
Mike Galvin,1453615,n.a.,n.a.,,M,
Walter Cunningham,1453619,n.a.,n.a.,,M,
Pete Tyrrell,1453620,n.a.,n.a.,,M,
Mike Ciavarella,1453621,1962,n.a.,57,M,
Robert Burgess,1453622,n.a.,n.a.,,M,
Archie Leach,1453623,n.a.,n.a.,,M,
G Amos,1453624,n.a.,n.a.,,M,
Gregory Rumble,1453625,n.a.,n.a.,,M,
Judith Athaide,1453627,1963,n.a.,56,F,
Jamie Carlson,1453628,n.a.,n.a.,,M,
Joel Sendek,1453629,1967,n.a.,52,M,
Laurie Lawhorne,1453631,n.a.,n.a.,,F,
Jess Seilheimer,1453632,n.a.,n.a.,,M,
David Reid,1453633,n.a.,n.a.,,M,
Cameron Ritchie,1453635,1962,n.a.,57,M,
Mike Buker,1453637,1970,n.a.,49,M,
Alireza Yazdi,1453638,1968,n.a.,51,M,
Ed Brojerdi,1453639,n.a.,n.a.,,M,
Dan Blanchard,1453640,1962,n.a.,57,M,
Jeff Shafer,1453641,1975,n.a.,44,M,
Doctor Yves Harvey,1453642,n.a.,n.a.,,M,
Patrick Godin,1453643,n.a.,n.a.,,M,
Craig Brown,1453644,1972,n.a.,47,M,
Stephen Martinko,1453645,n.a.,n.a.,,M,
D Miller,1453646,n.a.,n.a.,,F,
James Clark,1453647,n.a.,n.a.,,M,
Norman McDonough,1453648,n.a.,n.a.,,M,
Zara Boldt,1453649,n.a.,n.a.,,F,
Martin Boucher,1453650,n.a.,n.a.,,M,
W Jenereaux,1453651,n.a.,n.a.,,M,
Brian Glover,1453652,n.a.,n.a.,,M,
Dave Golton,1453653,n.a.,n.a.,,M,
Robin Hopkins,1453654,n.a.,n.a.,,M,
Steve Malas,1453655,n.a.,n.a.,,M,
Laban Herr,1453656,n.a.,n.a.,,M,
Steve Brookshaw,1453657,n.a.,n.a.,,M,
Ian Holl,1453658,n.a.,n.a.,,M,
Scott Talbot,1453659,n.a.,n.a.,,M,
Francesca DeMartino,1453660,n.a.,n.a.,,F,
Ghislain Poirier,1453661,n.a.,n.a.,,M,
Jorge Ordonez,1453662,n.a.,n.a.,,M,
Dave Firdaus,1453663,n.a.,n.a.,,M,
Yves Perron,1453664,n.a.,n.a.,,M,
Franois-Xavier Souvay,1453665,1970,n.a.,49,M,
Rodney Robinson,1453666,n.a.,n.a.,,M,
Nicolas Blanger,1453667,Nov 1970,n.a.,48,M,Canadian
Michel Ringuet,1453669,1959,n.a.,60,M,
Robert Comeau,1453670,1961,n.a.,58,M,
Ilona Wozniak,1453671,n.a.,n.a.,,F,
Nicolas Vanasse,1453672,1974,n.a.,45,M,
Yvan Hamel,1453673,1965,n.a.,54,M,
Jean Clermont,1453674,1964,n.a.,55,M,
Greg Campbell,1453676,1983,n.a.,36,M,
Roger Frost,1453677,n.a.,n.a.,,M,
Brandon Siemion,1453678,1962,n.a.,57,M,
Darryl Cardey,1453679,n.a.,n.a.,,M,
Howard Hubert,1453680,n.a.,n.a.,,M,
Yvon Roy,1453681,1972,n.a.,47,M,
Julie Lamontagne,1453683,1975,n.a.,44,F,
Philippe Racine,1453686,1973,n.a.,46,M,
Doctor Robert Crim,1453687,n.a.,n.a.,,M,
Cheryl Dore,1453689,n.a.,n.a.,,F,
Stan Andrakowicz,1453690,n.a.,n.a.,,M,
Matthew Wheeler,1453703,n.a.,n.a.,,M,
Brian Kempisty,1453704,n.a.,n.a.,,M,
Brent Ryan,1453705,n.a.,n.a.,,M,
Manish Sabharwal,1453706,n.a.,n.a.,,M,
Don Morrison,1453707,n.a.,n.a.,,M,
Pete Vanderwyst,1453708,n.a.,n.a.,,M,
Jonathan Leaf,1453712,n.a.,n.a.,,M,
Joe Humm,1453713,n.a.,n.a.,,M,
Jim Attardi,1453716,n.a.,n.a.,,M,
Libby Klayman,1453717,n.a.,n.a.,,F,
Stephen Binkley,1453718,n.a.,n.a.,,M,
Douglas Garrett,1453720,n.a.,n.a.,,M,
Robert Gordon,1453721,n.a.,n.a.,,M,
Michael Foster,1453723,n.a.,n.a.,,M,
James Colleary,1453725,n.a.,n.a.,,M,
Nasir Alamgir,1453727,n.a.,n.a.,,M,
James Allen,1453728,n.a.,n.a.,,M,
Cody Bradshaw,1453729,n.a.,n.a.,,M,
J Joung,1453752,n.a.,n.a.,,M,
Doctor Feng Zhang,1453753,1981,n.a.,38,M,American
Emmanuelle Charpentier,1453754,1968,n.a.,51,F,French
Tammy Tipton,1453755,1961,n.a.,58,F,
Asif Ahmad,1453759,1967,n.a.,52,M,
Mark Iannotti,1453760,05 May 1968,n.a.,51,M,British
Albert Ernst,1453761,1949,n.a.,70,M,
Phil Magor,1453764,1955,n.a.,64,M,
Peter Guilfoile,1453767,n.a.,n.a.,,M,
Kim Stockham,1453769,n.a.,n.a.,,F,
Donna Rodios,1453778,n.a.,n.a.,,F,
Kory Jensen,1453780,n.a.,n.a.,,M,
Brent Forster,1453782,1967,n.a.,52,M,
Joe Feo,1453783,n.a.,n.a.,,M,
Tracy Brundage,1453784,n.a.,n.a.,,F,
Blake Coules,1453785,1959,n.a.,60,M,
Scott Barrett,1453787,n.a.,n.a.,,M,
Pat Fitzgerald,1453788,n.a.,n.a.,,M,
Daksha Kantaria,1453789,1963,n.a.,56,F,
Craig Bryksa,1453790,n.a.,n.a.,,M,
Chris Bruggencate,1453796,n.a.,n.a.,,M,
Doctor Miles Snowden,1453812,n.a.,n.a.,,M,
Cyril Turner,1453833,1962,n.a.,57,M,
John Daly,1453835,n.a.,n.a.,,M,
Rex Bevis,1453836,n.a.,n.a.,,M,
Scott McCool,1453838,n.a.,n.a.,,M,
Jay Furnish,1453839,n.a.,n.a.,,M,
Brad Blettner,1453841,n.a.,n.a.,,M,
Rodney Reid,1453843,1978,n.a.,41,M,
Patricia Martin,1453844,n.a.,n.a.,,F,
Frederic Gillant,1453849,n.a.,n.a.,,M,
Bernd Struck,1453851,1957,n.a.,62,M,
Stan Gage,1453860,1967,n.a.,52,M,
Victor Matarranz,1453861,n.a.,n.a.,,M,
Jim Harvey,1453864,n.a.,n.a.,,M,
Ben Harvey,1453866,n.a.,n.a.,,M,
Doug Harvey,1453867,n.a.,n.a.,,M,
Mary Hutton,1453882,n.a.,n.a.,,F,
Tom Crowley Jr,1453891,1967,n.a.,52,M,
Bill Pennella,1453893,1945,n.a.,74,M,
John Calvin,1453895,1960,n.a.,59,M,
Mike Roberts,1453896,1956,n.a.,63,M,
Carl Fox,1453897,n.a.,n.a.,,M,
Toby Hogbin,1453898,17 Oct 1969,n.a.,49,M,British
Todd Busch,1453900,n.a.,n.a.,,M,
Steve Collar,1453901,n.a.,n.a.,,M,
Rob Grune,1453903,n.a.,n.a.,,M,
John Hourihan Jr,1453906,n.a.,n.a.,,M,
Frank Larkin,1453907,n.a.,n.a.,,M,
Rocky Smith,1453909,n.a.,n.a.,,M,
Andy Sowerby,1453910,07 Jan 1970,n.a.,49,M,British
Dalynn Hoch,1453916,1971,n.a.,48,F,
Mitch Gibbs,1453920,n.a.,n.a.,,M,
Steve Pollock,1453921,1963,n.a.,56,M,
Ken Hirschman,1453923,1969,n.a.,50,M,
Lee Yen,1453924,1968,n.a.,51,M,
Cliff Payne,1453927,n.a.,n.a.,,M,
Mark Lachance,1453928,n.a.,n.a.,,M,
Kevin Lavigne,1453929,n.a.,n.a.,,M,
Todd Brown,1453930,n.a.,n.a.,,M,
Dennis Horner,1453936,09 Oct 1960,n.a.,58,M,British
Art King,1453948,n.a.,n.a.,,M,
Ted Denniston,1453950,n.a.,n.a.,,M,
Kal Kilgast,1453953,1970,n.a.,49,M,
Jeffrey Jelm,1453954,n.a.,n.a.,,M,
Stuart Smartt,1453955,n.a.,n.a.,,M,
Heath Fuller,1453956,n.a.,n.a.,,M,
Joseph Lazewski,1453957,n.a.,n.a.,,M,
Cliff Lehman,1453958,n.a.,n.a.,,M,
Corinne Seton,1453959,1963,n.a.,56,F,
Jeff Almond,1453960,n.a.,n.a.,,M,
Raymond Buckley,1453961,n.a.,n.a.,,M,
Matt Franklin,1453962,n.a.,n.a.,,M,
David Heidt,1453963,n.a.,n.a.,,M,
Shinji Muto,1453964,n.a.,n.a.,,M,
Scott Stein,1453965,n.a.,n.a.,,M,
Richard Petrucci,1453966,n.a.,n.a.,,M,
Martin Eichengreen,1453967,n.a.,n.a.,,M,
John Kennison,1453968,n.a.,n.a.,,M,
Bill Ballent,1453969,n.a.,n.a.,,M,
Mike Huffman,1453970,n.a.,n.a.,,M,
David Meredith,1453971,n.a.,n.a.,,M,
Jeff Teetsel,1453972,n.a.,n.a.,,M,
Major Tim Verrilli,1453975,n.a.,n.a.,,M,
Matt Ehret,1453977,n.a.,n.a.,,M,
Carl Fowler,1453978,n.a.,n.a.,,M,
Scott Watson,1453980,n.a.,n.a.,,M,
Frederick Yanni,1453983,n.a.,n.a.,,M,
Tammy Roehm,1453985,n.a.,n.a.,,F,
