id,lat,lng
62520,43.138948,-70.9370252
62432,44.8955674,-68.6735534
63013,42.3655147,-71.12214119999999
63183,46.9504896,7.438119000000029
42092,41.7889722,-87.59926280000002
63342,25.6515649,-100.28953999999999
36925,59.3498195,18.07051100000001
44135,49.48371059999999,8.46223329999998
63125,42.3829408,-71.12625079999998
77691,37.4238768,-122.1674405
63077,48.8540917,2.3283744999999954
63292,43.529742,5.4474270000000615
63318,48.8469373,2.344468000000006
76943,59.34161820000001,18.0567906
62981,41.3163244,-72.92234309999998
61143,40.6048687,-75.3775187
489185,41.077818,-85.116851
61632,40.3430942,-74.65507389999999
601636,46.4599621,6.331802700000026
1583883,47.3743221,8.550981200000024
40436,42.360091,-71.09415999999999
60598,48.7142971,2.211291699999947
60193,42.3355488,-71.16849450000001
60749,38.8997145,-77.04859920000001
62183,47.56025349999999,7.582599999999957
64966,39.95127300000001,-75.19781030000001
560675,41.06703359999999,29.034844799999973
60595,48.8422058,2.345168899999976
63314,48.5807162,7.737399299999993
36374,60.1784175,24.828326999999945
61190,48.1504827,11.580236199999945
63071,48.8449637,2.339610499999935
62777,38.0335529,-78.50797720000003
62579,39.9522188,-75.1932137
63118,40.8089292,-73.96136460000002
61605,45.0624847,7.662456099999986
62327,51.5408116,9.937400499999967
63458,49.504254,5.948386000000028
64885,48.8469373,2.344468000000006
62673,34.0223519,-118.28511700000001
60434,40.8075355,-73.96257270000001
61561,51.7548164,-1.2543668000000707
63210,52.205956,0.11797679999995125
64304,-26.1753405,28.060883200000035
62035,39.9811935,-75.15535119999998
63830,42.3770029,-71.11666009999999
80404,43.0845894,-77.67434449999996
63035,42.3780901,-71.11884780000003
60424,42.2392391,-71.80796079999999
60268,52.2042666,0.1149084999999559
60833,48.757334,2.169394699999998
42226,40.7290246,-73.99656490000001
61424,40.72951339999999,-73.99646089999999
79331,40.85067249999999,-73.92951490000002
42659,-33.957652,18.46119909999993
74592,-29.8291159,30.964558200000056
62539,33.207488,-97.15258619999997
61965,48.5790692,7.766454500000009
575025,45.495746,-73.57810919999997
61248,45.50478469999999,-73.57715109999998
63041,47.364764,8.527342999999973
61420,40.7355074,-73.9942686
62696,43.7776426,11.259765000000016
490877,42.386697,-72.52489300000002
63512,42.3867598,-72.53005150000001
856478,40.4450795,-79.9453962
60540,41.6029128,-93.65529839999999
64218,35.9544013,-83.92945639999999
138166,51.5175415,-0.109781699999985
62230,-15.8651119,-48.030136700000014
60586,45.422755,4.408854000000019
36362,51.516384,-0.08788700000002336
63104,51.49879970000001,-0.17487719999996898
41177,46.510455,6.62190499999997
62385,49.0119199,8.417030299999965
60671,40.8980267,-74.03067320000002
62523,30.0285959,-90.0660365
2296166,50.1030364,14.391284100000007
820776,39.5829905,-77.00371919999998
63180,50.66968749999999,4.615590900000029
60602,48.7087594,2.164006200000017
460048,42.0564594,-87.67526699999996
60282,44.4613654,-93.15582640000002
802369,36.0071459,-78.9371203
61057,53.00343729999999,-2.272053000000028
63995,51.5130811,-0.1410479999999552
62417,53.40478239999999,-2.965298999999959
36355,51.5195082,-0.08705540000005385
39472,41.1587639,-73.2573625
79469,40.92515179999999,-73.78856289999999
83177,43.1369816,-79.03499549999998
60576,48.708759,2.164005999999972
60547,36.0014258,-78.9382286
61585,34.0414045,-118.70958139999999
36333,51.5131337,-0.07827399999996487
62511,40.8201966,-96.70047629999999
60457,42.4534492,-76.47350269999998
64927,38.036556,-84.50730829999998
65499,42.3564719,-71.07180370000003
62795,43.0095971,-81.27373360000001
67360,37.4280521,-122.16117320000001
69705,-40.3672544,175.61811039999998
561756,-43.5235375,172.58392330000004
54373,35.9167901,-78.98253690000001
894055,52.4062096,16.918476000000055
62148,52.35581819999999,4.9557263000000376
62792,51.5002821,-2.5480446000000256
61935,37.4274745,-122.16971899999999
602911,46.5190557,6.56675759999996
36331,40.4454368,-3.729942400000027
594394,40.73664369999999,-73.82008940000003
1546186,50.3857181,8.064876799999979
38522,51.5144388,-0.11645129999999426
62408,52.6211393,-1.1246324999999615
138141,41.386608,2.1640199999999368
37530,53.3481341,-6.2450651000000335
1735215,51.3080096,-0.2868508000000247
62481,34.3647324,-89.53844300000003
62218,34.068921,-118.44518110000001
100587,33.7811999,-84.40418820000002
69560,14.5661746,121.01310469999999
63329,44.2252795,-76.49514119999998
62672,50.934189,-1.395684699999947
63287,52.074738,-0.6255989999999656
77878,42.057427,-87.67194310000002
1578750,41.9989483,-87.65825919999997
423781,36.1034782,-86.7603216
62424,38.2122761,-85.75850229999998
468665,38.8055469,-77.05755690000001
36353,51.0108198,-0.9190472999999884
63778,56.47465380000001,-2.953847200000041
63779,56.463307,-2.9739170000000286
42710,49.2550284,7.040975000000003
63312,49.8358494,24.01428839999994
62443,49.8075008,-97.13662590000001
63283,42.3609974,-71.08290869999996
127602,56.3417136,-2.794267399999967
485479,45.2702886,-75.72984980000001
38565,52.37668679999999,-1.2554467999999588
62658,41.4061619,-75.65692409999997
60920,39.1754487,-86.51262700000001
61523,40.0068363,-83.03062219999998
60290,41.5043413,-81.60838380000001
79974,42.0784113,-78.4828822
56124,57.1480906,-2.1017372000000023
62127,57.16475999999999,-2.1015257000000247
65335,36.778261,-119.41793239999998
60122,41.37111650000001,-81.8478088
62412,50.8132068,4.382222200000001
63510,52.20421839999999,0.1165077000000565
80234,42.3591388,-83.0665462
36692,51.509645,-0.08408800000006522
63113,55.8668183,-4.249960200000032
90657,39.5441917,-119.816397
37254,51.5240671,-0.04037449999998444
62421,51.5229378,-0.13082059999999274
63596,51.3598321,-0.10256400000002941
61983,43.0391534,-76.1351158
63200,52.21313,0.0998700000000099
62286,52.6219215,1.2391761000000088
62367,41.8697938,-87.64963360000002
936402,41.8977441,-87.62761519999998
63187,42.2780436,-83.73822410000002
1342262,41.7893172,-87.59614019999998
60592,48.8262943,2.3464188000000377
254451,40.7284172,-73.98754839999998
100431,40.5008186,-74.44739909999998
41274,40.7520819,-73.9801809
77954,42.25018480000001,-87.82870379999997
61563,40.7111197,-74.0048567
79279,40.2041356,-85.4058996
61171,51.5261552,-0.16066799999998693
37538,53.3443733,-6.24817680000001
62712,51.2427533,-0.5877755000000207
64906,51.5152902,-0.08409050000000207
63391,41.39369019999999,2.1058593999999857
36357,51.5938093,0.02275540000005094
62681,47.4321575,9.375567300000057
45063,40.7277257,-73.97838179999997
62441,53.4668498,-2.2338836999999785
60755,33.753068,-84.3852819
63855,52.20904299999999,0.12338099999999486
62192,52.4508168,-1.930513499999961
489153,-26.1928836,28.03047330000004
955887,-29.8674219,30.980727200000047
124882,42.6471655,-71.1322796
61811,47.6091799,-122.31731189999999
62185,51.3782228,-2.326398700000027
60229,40.9547268,-76.88493779999999
61494,42.0564594,-87.67526699999996
94081,33.4113568,-112.0127377
63471,51.520718,-0.12205330000006143
61890,37.2005546,-93.28068059999998
876919,48.8277665,2.382223299999964
486450,41.983183,-87.83946700000001
45641,54.7649859,-1.5782028999999511
875874,42.6849814,-73.824773
62256,53.30823119999999,-6.224132999999938
69538,54.009089,-6.399616599999945
79873,40.73664369999999,-73.82008940000003
79482,39.95510489999999,-82.9375379
256182,32.5282644,-92.6499298
43707,51.7522849,-1.2470926999999392
60120,42.2964421,-71.26570770000001
1660774,44.8278329,-68.79396480000003
53191,38.052408,-78.51466199999999
60430,39.7510475,-105.22257079999997
61118,40.6986202,-75.20872980000001
62216,38.5382322,-121.76171249999999
61284,44.0081504,-73.17607350000003
63304,55.68156519999999,12.52969440000004
60610,55.9445158,-3.189241300000049
62247,51.52455920000001,-0.1340400999999929
62155,32.2318851,-110.95010939999997
574794,40.730537,-73.99949900000001
41987,40.8527012,-73.84634319999998
96432,42.3502721,-71.30761960000001
604150,50.0871106,14.423488899999938
62266,55.6802303,12.572409600000015
64231,52.2029253,0.11682629999995697
77982,38.0526717,-78.51059199999997
60432,40.8068461,-73.96164529999999
69583,51.5198677,-0.6316483000000517
660913,40.8075434,-73.95972489999997
63518,48.8368329,2.360191900000018
62362,53.773162,-0.36774639999998726
60627,33.7971368,-84.32223999999997
64735,55.6802303,12.572409600000015
64921,51.4584172,-2.602979199999936
60326,57.6897063,11.974165399999947
63004,59.85090049999999,17.630009299999983
62389,38.0306511,-84.50396969999997
60283,45.3875812,-75.69602020000002
1261191,51.4584172,-2.602979199999936
97372,35.118741,-89.937141
62263,40.4454368,-3.729942400000027
1244768,34.0738081,-118.4436508
63245,57.6981719,11.97187800000006
664466,43.6544049,-79.3808085
62097,42.4063331,-71.1166695
60834,40.0093478,-75.305656
74077,39.9539144,-75.19287859999997
60157,42.3867756,-71.22031759999999
61758,37.8416252,-122.1098786
643649,35.2944535,-93.13626629999999
60026,42.2440064,-84.74517750000001
63156,51.058445,-1.3126549999999497
62028,48.14966,11.567860200000041
62278,42.414062,-83.13790289999997
62908,41.5566104,-72.65690410000002
62215,37.8718992,-122.25853990000002
57519,48.869962,2.2734832999999526
1584273,32.8463803,-96.78609340000003
60195,42.3504997,-71.1053991
63055,50.9281625,6.9288192999999865
62858,40.037056,-75.34357999999997
1061074,-23.7242412,-46.579397900000004
63056,40.00758099999999,-105.26594169999998
64441,54.58345989999999,-5.94064149999997
60651,48.4056186,2.686166700000058
61193,55.7119483,13.20349299999998
63522,51.75363530000001,-1.2561545999999453
63555,40.4405949,-3.689626399999952
36352,43.64953819999999,-79.38457949999997
99907,39.947393,-75.12081069999999
43366,55.9096602,-3.320349399999941
63562,55.81979949999999,-4.018068599999992
61026,39.3299013,-76.6205177
63488,40.4764166,-90.68713409999998
60579,48.833054,2.358188299999938
62593,40.4443533,-79.96083499999997
576184,48.8540917,2.3283744999999954
75652,42.2737477,-83.74046950000002
64768,43.5248171,5.431432599999994
62783,51.48559789999999,-3.180993899999976
35390,40.7520703,-73.97872899999999
63435,42.2756452,-71.15599170000002
606498,38.90813,-77.040279
1542737,40.1036099,-88.2298467
61380,38.8667772,-77.01455229999999
65283,40.80937979999999,-73.95996760000003
782521,36.2103914,37.12411099999997
62766,39.4793254,-0.35938629999998284
61181,30.4132579,-91.18000230000001
60488,43.7044406,-72.28869350000002
377927,38.98206580000001,-76.48394050000002
832907,60.222154,24.862930900000038
38129,51.5589418,-0.7126075999999557
61278,42.701848,-84.48217190000003
52409,38.9403808,-92.32773750000001
60355,54.3460549,10.11470220000001
62301,50.7371369,-3.5351474999999937
60260,34.0667698,-118.16843919999997
851324,45.7838533,4.869011900000032
660106,-33.4445204,-70.65092770000001
666600,35.9581686,-83.92944210000002
43524,52.95499040000001,-1.155684400000041
820815,44.9657,-93.16386399999999
940956,29.7209377,-95.33939420000002
78597,42.4458947,-76.4832581
482000,38.6351441,-90.26292890000002
63019,45.4485736,9.189944999999966
61285,51.59013789999999,-0.2289140000000316
465115,36.1724335,-82.76088140000002
36364,54.5763634,-5.9332403999999315
79409,37.79151,-79.43535199999997
62214,34.4139629,-119.84894700000001
84917,41.5015478,-81.67852429999999
40950,51.49933,-0.17478600000004008
816754,47.312907,5.066067999999973
1489868,44.8258602,-0.6058381999999938
533430,30.2884104,-97.73078350000003
63485,43.5948995,1.4513862000000017
60198,43.9076929,-69.96399710000003
63099,41.0847571,29.051039899999978
259346,40.8090974,-73.96396319999997
63489,18.9352464,72.82593169999996
60225,51.5324044,-0.47299309999993966
62904,42.2935733,-71.30592769999998
62862,37.5483122,-77.45268049999999
38768,51.5322611,-0.12053709999997864
66948,51.48662710000001,-3.1788641000000553
74994,60.4562974,22.285113799999976
61413,40.7423345,-74.1793409
1795510,35.5008018,-80.8446725
62355,60.1726348,24.951041900000064
77525,48.8961112,2.3807061999999632
62692,44.4962318,11.354156999999987
63433,42.3366034,-71.10165410000002
62354,49.4191402,8.670249199999944
80639,40.809773,-73.959971
60594,43.5657466,1.480499000000009
644995,37.517299,-122.28487000000001
44961,43.0115468,-83.7138531
64214,47.63043649999999,-122.1930461
80461,45.47809059999999,9.228237700000022
111922,43.6834099,-85.48417819999997
63215,38.7368192,-9.138704999999959
63483,52.5125322,13.326944599999933
62557,65.0593177,25.466293500000006
