name,name_id,edu_type,university,university_id,qualification,award_date
David Shaw,16,Education,University of New Hampshire,62520,BA,1973-01-01
David Shaw,16,Education,University of Maine,62432,MBA,1976-01-01
David Shaw,16,Education,Harvard Business School,63013,Senior Executive Program,1986-01-01
Doctor Max Amstutz,66,Education,University of Bern,63183,Graduated,1953-01-01
Doctor Max Amstutz,66,Education,University of Bern,63183,PhD,
Hans-Ueli Rihs,77,Education,Unknown Organisation,0,Diploma,
Doctor Jose Barrionuevo,106,Education,University of Chicago,42092,MA,1989-01-01
Doctor Jose Barrionuevo,106,Education,University of Chicago,42092,PhD,1991-01-01
Doctor Jose Barrionuevo,106,Education,Instituto Tecnolgico y de Estudios Monterrey,63342,BA,1986-01-01
Krister Sklberg,120,Education,Kungliga Tekniska Hgskolan (KTH Royal Institute of Technology),36925,MSc,1985-05-01
Doctor Fritz Becker,138,Education,Universitt Mannheim (University of Mannheim),44135,Studied,1977-01-01
Doctor Fritz Becker,138,Education,Universitt Mannheim (University of Mannheim),44135,PhD,1981-01-01
Jim Beery,139,Education,Harvard College,63125,AB,1963-01-01
Jim Beery,139,Education,Stanford University School of Law,77691,JD,1970-01-01
Ren Steichen,169,Education,Sciences Po (Institut d'Etudes Politiques de Paris) (IEP) (Paris Institute of Political Studies),63077,Degree,
Ren Steichen,169,Education,Aix-en-Provence,63292,Degree,
Ren Steichen,169,Education,Universit de Paris (University of Paris),63318,Doctorate,
Thomas Berglund,242,Education,Handelshgskolan i Stockholm (Stockholm School of Economics),76943,BSc,
David Wan,245,Education,Harvard Business School,63013,MBA,1981-01-01
David Wan,245,Education,Yale University,62981,BA,1976-01-01
Doctor Gary Williams,263,Education,Lehigh University,61143,MS,
Doctor Gary Williams,263,Education,Indiana Institute of Technology (Indiana Tech),489185,BS,1967-01-01
Doctor Gary Williams,263,Education,Lehigh University,61143,PhD,1978-01-01
Peter Wodtke,273,Education,Princeton University,61632,BA,1955-01-01
Peter Wodtke,273,Education,Institut Le Rosey,601636,Studied,
Doctor Herbert Wohlmann,275,Education,Universitt Zrich (University of Zurich),1583883,JD,1967-01-01
Vincent Worms,277,Education,Massachusetts Institute of Technology (MIT),40436,MS,1977-01-01
Vincent Worms,277,Education,cole Polytechnique - Paris,60598,MS,1974-01-01
George Wright,278,Education,Boston College,60193,JD,1968-01-01
George Wright,278,Education,Boston College,60193,BSc,1974-01-01
George Wright,278,Education,George Washington University,60749,LLM,1974-01-01
Doctor Andreas Oeri,324,Education,Universitat Basel (University of Basel),62183,Diploma,
Doctor Andreas Oeri,324,Education,Universitat Basel (University of Basel),62183,Doctorate,
Onder Olcay,329,Education,Wharton School University of Pennsylvania,64966,MBA,
Onder Olcay,329,Education,Robert College,560675,Graduated,
Denis Olivennes,330,Education,Unknown Organisation,0,PhD,
Denis Olivennes,330,Education,cole Normale Suprieure (ENS),60595,Attended,1980-01-01
Denis Olivennes,330,Education,Sciences Po (Institut d'Etudes Politiques de Paris) (IEP) (Paris Institute of Political Studies),63077,Graduated,
Denis Olivennes,330,Education,cole Nationale d'Administration (ENA),63314,Graduated,
Aimo Olkkonen,332,Education,Helsinki University of Technology,36374,MSc,
Aimo Olkkonen,332,Education,Harvard Business School,63013,Advanced Management Program,
Doctor Helmut Panke,357,Education,Ludwig Maximilians Universitt Mnchen (Ludwig Maximilians University of Munich),61190,BSc,1968-01-01
Doctor Helmut Panke,357,Education,Ludwig Maximilians Universitt Mnchen (Ludwig Maximilians University of Munich),61190,MS,1972-01-01
Doctor Helmut Panke,357,Education,Ludwig Maximilians Universitt Mnchen (Ludwig Maximilians University of Munich),61190,PhD,1976-01-01
Franois Prier,375,Education,cole Nationale Superieure des Mines de Paris (ENSMP) (Mines ParisTech),63071,Graduated,
Franois Prier,375,Education,cole Polytechnique - Paris,60598,Graduated,
Mark Frey,399,Education,Harvard Business School,63013,MBA,1979-01-01
Mark Frey,399,Education,University of Virginia,62777,BS,1975-01-01
Lionel Pincus,410,Education,University of Pennsylvania,62579,BA,1953-01-01
Lionel Pincus,410,Education,Columbia Business School,63118,MBA,1956-01-01
Pasquale Pistorio,415,Education,Politecnico di Torino (Polytechnic University of Turin),61605,Masters Degree,1963-01-01
Pasquale Pistorio,415,Education,Politecnico di Torino (Polytechnic University of Turin),61605,Graduated,
Karl Phl,423,Education,Georg August Universitt Gttingen (Georg August University of Gttingen),62327,Graduated,
Marc Ladreit de Lacharrire,442,Education,cole Nationale d'Administration (ENA),63314,Graduated,1970-01-01
Gerold Bhrer,458,Education,London Chamber of Commerce and Industry Examinations Board,141206,Diploma,1975-01-01
Gerold Bhrer,458,Education,Universitt Zrich (University of Zurich),1583883,Graduated,1972-01-01
Albert Wildgen,485,Education,University of Luxembourg,63458,Attended,
Albert Wildgen,485,Education,Universit Paris 1 - Pantheon Sorbonne (Paris 1 University - Pantheon Sorbonne),64885,Degree,1976-01-01
